dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra_1,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,_r,_x,_y,RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,e_plx,pmRA_2,e_pmRA,pmDE,e_pmDE,Gmag,BP-RP,PMemb,Cluster,Separation
0.04098366093949483,1635721458409799680,Gaia DR2 3326717260430731648,3326717260430731648,1660378032,2015.5,100.21481069675268,0.04967408945093947,9.863700656624918,0.048946020865105196,1.3996657622366393,0.05789234588122211,24.177044,-1.5122538433936177,0.09748904043853834,-4.083295584135262,0.08342840152169974,0.07732588,-0.08354834,-0.20406923,0.18848476,-0.43798676,0.07486796,-0.35140365,0.24880019,0.14893954,0.057795487,166,166,159,7,15.259217,605.35815,0.11631140078782412,3.6559240755558493,31,true,44.843563,1.8178975290885804,0.01337842707635572,0.023026776,19,11,0.05784659,0,20,true,163,4263124.178695342,2449.8389376788055,1740.165,9.114046,17,3264698.5001050523,4468.324978130198,730.6314,9.06678,16,1642018.1494672955,2408.973487116753,681.6257,9.223475,1.1509674,0,-0.15669537,-0.047266006,-0.10942936,,,0,,,,NOT_AVAILABLE,202.95152611300202,2.1579059547408943,100.33869544321676,-13.209728203338747,100001,8868.667,7963.25,9593.0,0.1707,0.0862,0.2561,0.0907,0.031,0.129,,,,,,,,Gaia DR2 3326717260430731648,,2.459,-1.5875,-1.8779,100.21481069675,9.86370065662,3326717260430731648,202.951526113,2.1579059547,1.3997,0.0579,-1.512,0.097,-4.083,0.083,9.114046,-0.156695,1.0,NGC_2264,2.0078377998647074E-8
0.04125296041557272,1635721458409799680,Gaia DR2 3326716435797007744,3326716435797007744,393086730,2015.5,100.24206449129203,0.06717395626836044,9.853748901402676,0.06659700186254351,1.3339729833853484,0.07839181499470377,17.016739,-1.5477808188657147,0.13152161857498149,-3.8168837196757193,0.11868455680127049,-0.12965527,2.2489397E-4,-0.25035965,0.24635687,-0.39465806,0.12024281,-0.3940736,0.2702914,0.18269774,-0.15725376,178,0,178,0,2.8288782,230.32774,0.2269848654836721,1.6939900127781513,31,false,3.2880442,1.3342651692262373,0.01716175058606809,-0.028639713,20,11,0.12975097,0,21,false,179,3772.002777801411,5.378981392160402,701.24854,16.746935,19,1011.5192719982736,12.011862872217302,84.21002,17.838953,20,4949.843867487014,49.611674218504554,99.77176,15.525441,1.5804238,0,2.3135118,1.0920181,1.2214937,,,0,,,,NOT_AVAILABLE,202.97265474013295,2.1772515329668995,100.36694602084059,-13.217705514405333,102001,3641.3333,3422.0,4110.3047,,,,,,,200111,1.0611911,0.83284926,1.2015848,0.17837073,0.15645146,0.20029,Gaia DR2 3326716435797007744,,2.4752,0.0235,-2.4751,100.24206449129,9.8537489014,3326716435797007744,202.9726547401,2.177251533,1.334,0.0784,-1.548,0.132,-3.817,0.119,16.746935,2.313512,1.0,NGC_2264,1.2040075301668671E-8
0.04223040112684092,1635721458409799680,Gaia DR2 3326717191711253632,3326717191711253632,374158218,2015.5,100.23215833937698,0.02982701702498602,9.853821641511406,0.029025240416156676,1.2983098394536912,0.03340790148367076,38.86236,-1.8201331662844429,0.059559425167869606,-3.7408297525209715,0.052955494586770666,-0.11848377,0.031608906,-0.14919455,0.28998753,-0.36916018,0.21341564,-0.2993726,0.13523369,0.06692142,-0.067933455,178,0,178,0,-0.89146775,156.318,0.0,0.0,31,false,20.467577,1.4250298501598948,0.007636116961978221,-0.027344655,20,11,0.06402143,0,20,false,178,16788.132361860546,35.09936802089802,478.30298,15.12586,20,5881.046067375185,56.55958584622533,103.97965,15.927752,20,16615.013118994677,78.88885109818193,210.61295,14.210669,1.3399978,0,1.717083,0.8018913,0.91519165,,,0,,,,NOT_AVAILABLE,202.96813079969448,2.168601299783169,100.35694144225516,-13.21834171664949,100001,4204.2324,4033.62,4530.125,2.2695,2.0504,2.4078,1.1483,1.051,1.2333,200111,1.4362652,1.2370512,1.5603359,0.5806452,0.5452674,0.616023,Gaia DR2 3326717191711253632,,2.5338,-0.5621,-2.4707,100.23215833938,9.85382164151,3326717191711253632,202.9681307997,2.1686012998,1.2983,0.0334,-1.82,0.06,-3.741,0.053,15.12586,1.717083,1.0,NGC_2264,1.1869859622726914E-8
0.04375321109039115,1635721458409799680,Gaia DR2 3326739869138571776,3326739869138571776,1641860267,2015.5,100.27122729550533,0.0370964625619056,9.862346777201562,0.03393803541659778,1.3758370365510082,0.039245722454478105,35.056995,-1.6181652236551538,0.07125968431011243,-3.6856566648084668,0.05706432726403624,0.05234818,0.17549212,-0.49185526,-0.10030985,-0.43951753,-0.20762439,-0.52048856,0.2244297,0.14265023,0.2300047,141,0,141,0,0.029593777,135.82149,0.0,0.0,31,false,28.08083,1.4473418160510816,0.007807552498519444,0.044432048,16,10,0.07915227,0,16,false,141,22893.308075593115,158.81058741660445,144.1548,14.789094,15,8690.239841735865,262.92107314685734,33.052658,15.503809,15,21449.477251538585,429.62244473306816,49.926342,13.933378,1.3165296,0,1.5704308,0.714715,0.85571575,,,0,,,,NOT_AVAILABLE,202.97812542685543,2.2067401571058376,100.39573872646793,-13.20704006378474,100001,4324.887,4210.297,4614.6304,1.8438,1.6063,1.9846,0.9,0.7939,1.0093,200111,1.4496865,1.273356,1.5296717,0.66243315,0.61893827,0.705928,Gaia DR2 3326739869138571776,,2.6252,1.7474,-1.9591,100.27122729551,9.8623467772,3326739869138571776,202.9781254269,2.2067401571,1.3758,0.0392,-1.618,0.071,-3.686,0.057,14.789094,1.570431,1.0,NGC_2264,1.7531202182964352E-8
0.04609969928010957,1635721458409799680,Gaia DR2 3326739869138572032,3326739869138572032,53509711,2015.5,100.26848441908017,0.06871166235106371,9.857222384812584,0.06431190586616845,1.5626597546540013,0.07623310960591785,20.49844,-0.9259357527094368,0.1453148463773861,-3.334772473512727,0.1348962399176102,-0.12697937,0.0846498,-0.17394446,0.10140859,-0.32104066,0.061486464,-0.227073,0.070978746,0.15759753,-0.20089655,159,9,159,0,27.795942,1335.3636,0.4909502998190581,39.2390469209759,31,false,3.5818574,1.4624249572619807,0.017904478098995584,-0.102004394,18,11,0.13744333,0,19,false,159,37151.58078630256,48.977099293014,758.55005,14.263422,15,14853.485804548329,97.08331299860052,152.99731,14.921817,15,32884.55342136837,119.15960342627301,275.97064,13.46944,1.2849531,0,1.4523764,0.6583948,0.79398155,,,0,,,,NOT_AVAILABLE,202.98145370043176,2.201996619446958,100.39335372251504,-13.212347695874971,100001,4462.397,4374.38,4597.8022,,,,,,,200111,1.480711,1.3947814,1.5408974,0.783264,0.7063609,0.8601671,Gaia DR2 3326739869138572032,,2.766,1.5853,-2.2666,100.26848441908,9.85722238481,3326739869138572032,202.9814537004,2.2019966194,1.5627,0.0762,-0.926,0.145,-3.335,0.135,14.263422,1.452376,0.3,NGC_2264,9.32454691198398E-9
0.04662229906040158,1635721458409799680,Gaia DR2 3326929225657356288,3326929225657356288,1175361509,2015.5,100.24094389267785,0.025772849493975004,9.94161686241478,0.026358162978571312,1.3571540706233878,0.029956903800518044,45.30355,-1.4519327434004043,0.05159094367030735,-3.8658994042890535,0.04371255882910883,-0.15975931,0.063083075,-0.3706283,0.20384616,-0.4957499,0.09370473,-0.42500353,0.14347742,0.04896582,0.059681904,140,0,140,0,-6.4971395,53.54952,0.0,0.0,31,true,100.30506,1.5317024285447296,0.006253868464256573,-0.013416795,16,11,0.056703337,0,16,false,140,79653.86893884218,101.09601215143132,787.9032,13.4353485,14,36458.33257836436,117.94910148060298,309.10226,13.946897,15,62172.3317081572,203.04528570699787,306.19934,12.777927,1.2382407,0,1.1689692,0.51154804,0.6574211,,,0,,,,NOT_AVAILABLE,202.89391563052303,2.216382849226933,100.35926041960765,-13.130149835602781,100001,4932.0,4899.0,5095.5,,,,,,,200111,1.8953916,1.7757076,1.9210125,1.9150709,1.8124386,2.0177033,Gaia DR2 3326929225657356288,,2.7973,-0.0427,2.797,100.24094389268,9.94161686241,3326929225657356288,202.8939156305,2.2163828492,1.3572,0.03,-1.452,0.052,-3.866,0.044,13.435349,1.168969,1.0,NGC_2264,1.8822500398838862E-8
0.046716888779919925,1635721458409799680,Gaia DR2 3326928882059976576,3326928882059976576,354049757,2015.5,100.21191589016343,0.038664619689136495,9.931381195359181,0.036575385657251824,1.3747028879680443,0.048005391964524,28.636427,-1.532892805423453,0.07169331649561748,-3.7001386211789393,0.060077722039940676,-0.044236623,0.24602576,0.0839376,0.36118397,-0.48388898,0.104767025,-0.2666766,0.3335547,0.22354625,0.14208585,142,0,142,0,-0.5030626,128.20154,0.0,0.0,31,false,20.7862,1.44036483100325,0.009185407982904415,0.043516017,16,10,0.07347053,0,17,false,142,17296.990057968098,153.74873268946791,112.50168,15.093439,14,6176.1929446500835,257.30327957981956,24.003553,15.874586,15,17242.851321768183,423.8252523940838,40.68387,14.170397,1.3539375,0,1.7041893,0.781147,0.9230423,,,0,,,,NOT_AVAILABLE,202.88996590852602,2.1862709462085226,100.33073906631806,-13.142432045171104,100001,4188.5737,4058.4827,4284.0,,,,,,,200111,1.3932066,1.3318304,1.4839541,0.5382579,0.49642795,0.58008784,Gaia DR2 3326928882059976576,,2.803,-1.7583,2.183,100.21191589016,9.93138119536,3326928882059976576,202.8899659085,2.1862709462,1.3747,0.048,-1.533,0.072,-3.7,0.06,15.093439,1.704189,1.0,NGC_2264,1.2532444894346161E-8
0.04733147320323962,1635721458409799680,Gaia DR2 3326740075296996608,3326740075296996608,669586837,2015.5,100.28833055607666,0.08059057852055515,9.883731465325921,0.08142787052634927,1.456876921447634,0.07888007871730879,18.469517,-1.381547743870945,0.14731232144965486,-3.8060880153086316,0.1395591266771284,-0.523801,0.10280758,-0.40858006,0.5113141,-0.30623636,0.38421956,-0.55356187,0.2497921,0.07670757,-0.43986174,157,0,155,2,3.2987592,213.85217,0.2888875193162198,3.1743818576768748,31,false,3.5990098,1.3834165201516744,0.018468054629108978,-0.14738454,18,10,0.17399064,0,18,false,157,4760.70208812953,37.24616102386617,127.81725,16.494188,16,1167.366837856123,53.90388134762575,21.656452,17.68337,16,5719.30250483975,116.44497726973404,49.11592,15.368563,1.4465659,0,2.314808,1.1891823,1.1256256,,,0,,,,NOT_AVAILABLE,202.96678084183674,2.2314933286757084,100.41139814915033,-13.184483751602007,100001,3608.005,3417.0,4477.88,,,,,,,200111,1.1254046,0.73063093,1.2547377,0.1933662,0.17143314,0.21529926,Gaia DR2 3326740075296996608,,2.8399,2.7583,-0.6759,100.28833055608,9.88373146533,3326740075296996608,202.9667808418,2.2314933287,1.4569,0.0789,-1.382,0.147,-3.806,0.14,16.494188,2.314808,1.0,NGC_2264,1.8851683043537226E-8
0.049237409858841896,1635721458409799680,Gaia DR2 3326716397142282240,3326716397142282240,1029382269,2015.5,100.22992245477143,0.03129839547757115,9.847141359746608,0.029871371007273512,1.271324268078031,0.03385894775144221,37.54766,-1.7590683970886596,0.06199409312233076,-2.657967839027247,0.05645008475413727,-0.19190632,0.06330531,-0.24941835,0.25215766,-0.2874798,0.17667186,-0.37854123,0.19797094,0.11961565,-0.18202521,186,0,182,4,-0.31615195,170.46704,0.03239909530783126,0.10768820394857592,31,false,16.836542,1.4330816511999707,0.008172558907047885,-0.070712335,21,11,0.069860585,0,21,true,186,14223.474727146715,97.04063106951072,146.57236,15.305852,20,4963.427442920188,138.70821613555648,35.783226,16.111935,19,14070.340033487988,230.5439300535812,61.03106,14.391158,1.3381939,0,1.7207766,0.8060827,0.91469383,,,0,,,,NOT_AVAILABLE,202.97307190512174,2.163591371061923,100.3551825344776,-13.225164261477076,100001,4177.5,3985.2349,4364.955,1.8487,1.4446,2.1434,0.9315,0.7344,1.0878,200111,1.3776449,1.2618585,1.5137787,0.520757,0.48784128,0.55367273,Gaia DR2 3326716397142282240,,2.9542,-0.6943,-2.8715,100.22992245477,9.84714135975,3326716397142282240,202.9730719051,2.1635913711,1.2713,0.0339,-1.759,0.062,-2.658,0.056,15.305852,1.720777,0.1,NGC_2264,1.3210685765501115E-8
0.04967740836246189,1635721458409799680,Gaia DR2 3326717226070995328,3326717226070995328,1213005143,2015.5,100.20368950908595,0.042449149125713244,9.862319253250762,0.04141353906856393,1.2981972138391755,0.04808169630886843,26.99982,-1.6622815477519142,0.0839918069879467,-3.674126640525497,0.07306223651946803,-0.035603154,-0.09795162,-0.18120384,0.27914765,-0.3645743,0.19083317,-0.32606846,0.1818548,0.037083574,-3.3780813E-4,158,158,154,4,13.911573,539.7039,0.06906634073724006,1.3569097937725563,31,true,100.77722,1.7395197395652344,0.011921627903025324,-0.029337605,18,11,0.052215572,0,18,true,153,1896400.7515248456,1870.8126262716926,1013.67755,9.993541,17,1267542.778446194,4868.536961784947,260.35394,10.093982,16,942916.078175937,2110.7207937255575,446.72705,9.825737,1.1656075,0,0.26824474,0.10044098,0.16780376,,,0,,,,NOT_AVAILABLE,202.9477493776255,2.147527297408069,100.32757309270015,-13.211899473114931,100001,8082.3335,6667.0,8556.0,0.913,0.5186,1.0921,0.4633,0.268,0.5486,,,,,,,,Gaia DR2 3326717226070995328,,2.9806,-2.245,-1.9607,100.20368950909,9.86231925325,3326717226070995328,202.9477493776,2.1475272974,1.2982,0.0481,-1.662,0.084,-3.674,0.073,9.993541,0.268245,1.0,NGC_2264,1.4608854622978196E-8
0.05029224036468972,1635721458409799680,Gaia DR2 3326929221360454912,3326929221360454912,703604441,2015.5,100.2378064079996,0.1469287760767769,9.945148280884611,0.15968985206194258,1.275402071204611,0.18347406331312852,6.9514027,-1.4279961490096587,0.28204707251698596,-3.8823916172506596,0.2541847952777234,-0.18581414,-0.047764238,-0.2748464,0.3545893,-0.5391921,0.17122646,-0.41672903,0.2366696,0.14883852,-0.20101711,148,0,148,0,2.8611825,196.22537,0.49698386374306674,2.305091267424244,31,false,0.8889717,1.2585256279317947,0.03717151034562768,-0.06306844,17,11,0.2787685,0,17,false,147,1406.4572304642422,3.049271585052889,461.24368,17.818048,12,307.41178430671937,16.155468764992193,19.028341,19.132088,13,2017.8317535621704,15.628340938362348,129.11363,16.499708,1.6532629,0,2.6323795,1.3140392,1.3183403,,,0,,,,NOT_AVAILABLE,202.8893594894107,2.215245384232566,100.35583221138238,-13.126852119644893,,,,,,,,,,,,,,,,,,Gaia DR2 3326929221360454912,,3.0175,-0.2281,3.0089,100.237806408,9.94514828088,3326929221360454912,202.8893594894,2.2152453842,1.2754,0.1835,-1.428,0.282,-3.882,0.254,17.818048,2.632379,0.9,NGC_2264,1.6665136327069462E-8
0.05203504953981169,1635721458409799680,Gaia DR2 3326740006577519360,3326740006577519360,338009198,2015.5,100.29325409429428,0.0519739720592213,9.883824873788944,0.05314037532553416,1.1662958268117398,0.06108133404500317,19.094145,-1.772967849778027,0.099508476997784,-4.213214168266864,0.09344390398068032,-0.3016528,0.10637928,-0.2939462,0.308379,-0.40382665,0.12746298,-0.43541947,0.31691542,0.17210461,-0.24994807,156,156,154,2,17.077967,679.16113,0.13751518251022224,5.479144731990613,31,false,37.789845,1.7755988689206053,0.013532945901872642,-0.13038279,18,11,0.0653994,0,18,false,145,2058034.1489937364,1104.4999031525902,1863.3176,9.904735,16,1499564.2082154502,1790.222161917819,837.6414,9.911475,16,870721.416809137,800.6426505666448,1087.5282,9.912222,1.1517231,0,-7.46727E-4,0.00674057,-0.007487297,,,0,,,,NOT_AVAILABLE,202.96891314673636,2.2358517570500953,100.41635963577,-13.184036584280818,100001,9670.667,9200.25,9831.0,0.3173,0.1884,0.4576,0.1583,0.0864,0.211,,,,,,,,Gaia DR2 3326740006577519360,,3.1221,3.0493,-0.6703,100.29325409429,9.88382487379,3326740006577519360,202.9689131467,2.2358517571,1.1663,0.0611,-1.773,0.1,-4.213,0.093,9.904735,-7.47E-4,0.8,NGC_2264,1.56283282297173E-8
0.055691355632346506,1635721458409799680,Gaia DR2 3326928916419712896,3326928916419712896,1284043446,2015.5,100.21747013466184,0.06594247352166198,9.945333199966917,0.06660991737373614,1.390267906210885,0.07878619879976774,17.646084,-1.3653520234622005,0.1309446021068581,-3.8323631898618085,0.11527294103359943,0.0437121,-0.13626485,-0.19939496,0.21402834,-0.49126485,0.12223639,-0.32590392,0.17592868,0.14534064,-0.034253385,168,0,168,0,0.289648,167.60577,0.0,0.0,31,false,3.8131788,1.355997761749116,0.016694682252640647,0.011897668,19,11,0.122612454,0,19,false,167,3689.45505401697,14.136922688894616,260.98007,16.77096,17,1039.7393644277308,28.090333170043497,37.014133,17.809076,18,4430.866433831401,70.8486451472128,62.53989,15.645699,1.4827679,0,2.1633778,1.0381165,1.1252613,,,0,,,,NOT_AVAILABLE,202.88004348532124,2.197508325262176,100.33530441240204,-13.1281204019918,102001,3702.7124,3503.0,4100.4,,,,,,,200111,0.95291865,0.77703995,1.0646712,0.15377519,0.13555117,0.1719992,Gaia DR2 3326928916419712896,,3.3415,-1.43,3.02,100.21747013466,9.94533319997,3326928916419712896,202.8800434853,2.1975083253,1.3903,0.0788,-1.365,0.131,-3.832,0.115,16.77096,2.163378,1.0,NGC_2264,1.2856876709306067E-8
0.05583929290338368,1635721458409799680,Gaia DR2 3326740002281694592,3326740002281694592,535645129,2015.5,100.29682258622029,0.05081594754564509,9.882132538886056,0.050553917279446595,1.3478389097651033,0.05610323513797325,24.024263,-1.478468185005951,0.09610760470406007,-3.8557863048897323,0.09130085556579531,-0.35610294,0.20152661,-0.289602,0.27336013,-0.386346,0.13733117,-0.41317815,0.23012601,0.12427822,-0.25724053,161,161,159,2,16.836754,676.9673,0.1418801836138991,6.011601257387255,31,false,36.901455,1.7794199239099169,0.013207767400038756,-0.15661809,18,11,0.06465639,0,18,false,156,1731621.980565813,847.3592908426299,2043.551,10.092233,17,1289283.1306928215,1934.2945733017468,666.5392,10.075518,16,708209.387466412,1069.1393162275558,662.41077,10.136516,1.1535385,1,-0.060997963,-0.01671505,-0.044282913,,,0,,,,NOT_AVAILABLE,202.97202580577726,2.2382074123436246,100.42008762501551,-13.185467717689274,100002,8748.333,7420.0,9705.0,0.087,0.0379,0.2241,0.0435,0.0146,0.1121,,,,,,,,Gaia DR2 3326740002281694592,,3.3504,3.2603,-0.7718,100.29682258622,9.88213253889,3326740002281694592,202.9720258058,2.2382074123,1.3478,0.0561,-1.478,0.096,-3.856,0.091,10.092233,-0.060998,1.0,NGC_2264,1.4232654247982148E-8
0.05649877202160125,1635721458409799680,Gaia DR2 3326905203903326976,3326905203903326976,1557490143,2015.5,100.1843196835748,0.10089685341465507,9.894263743255443,0.0997574296780816,1.1305447583313089,0.11981403954416682,9.435829,-1.4610960855166881,0.19649266572306964,-3.836537242516604,0.16099405209305304,0.15815346,-0.31657413,-0.38496977,0.1149546,-0.5368031,-0.011894251,-0.42123923,0.28909987,0.14983204,0.07142961,140,0,140,0,4.4449544,221.0741,0.3428821372332177,2.8115868856310504,31,false,2.329535,1.1976630543373727,0.02489989474685498,0.0631769,16,10,0.18544945,0,16,false,139,3168.543692526784,5.289076982070673,599.0731,16.936216,14,643.2523798740646,27.36874481393039,23.503174,18.330435,16,4418.795340667854,26.051147569597262,169.62,15.648661,1.5975944,0,2.6817741,1.3942184,1.2875557,,,0,,,,NOT_AVAILABLE,202.91058992658867,2.1451376962533915,100.30565162115748,-13.181418450458963,100001,3904.36,3227.0,4794.745,2.7235,2.39,2.9596,1.3585,1.1699,1.5131,,,,,,,,Gaia DR2 3326905203903326976,,3.3899,-3.3896,-0.0439,100.18431968357,9.89426374326,3326905203903326976,202.9105899266,2.1451376963,1.1305,0.1198,-1.461,0.196,-3.837,0.161,16.936216,2.681774,0.6,NGC_2264,2.3662188572268463E-8
0.05650003772281863,1635721458409799680,Gaia DR2 3326739766059353472,3326739766059353472,1389756099,2015.5,100.28952577915531,0.04803579224199113,9.863868217027003,0.04653094632653508,1.2875260443333427,0.05431295852618994,23.705688,-1.8273002409766674,0.09366477386752423,-4.060072857298125,0.08495366465813242,-0.18420519,0.09793419,-0.20121756,0.26148877,-0.3480602,0.15482329,-0.35303172,0.22166517,0.14181739,-0.16136393,188,0,188,0,11.9982815,520.5492,0.34125953534074666,13.383976746990646,31,false,6.1204863,1.3690172554366695,0.011694772302345812,-0.056795873,21,11,0.09596397,0,21,false,188,18943.27885992319,30.417012362927952,622.78564,14.994728,20,4726.810437864586,42.08442271733894,112.31734,16.164968,21,22779.655557554324,59.885528076314095,380.38666,13.8680525,1.4520435,0,2.296916,1.1702404,1.1266756,,,0,,,,NOT_AVAILABLE,202.98500567547617,2.2234750757717987,100.41409318055588,-13.204208112291088,100001,3636.5,3428.0,4009.95,2.5427,2.3489,2.7898,1.282,1.1846,1.4453,200111,2.4747784,2.0352867,2.7849786,0.9649431,0.8765099,1.0533763,Gaia DR2 3326739766059353472,,3.39,2.8291,-1.8677,100.28952577916,9.86386821703,3326739766059353472,202.9850056755,2.2234750758,1.2875,0.0543,-1.827,0.094,-4.06,0.085,14.994728,2.296916,1.0,NGC_2264,1.9841721123656107E-8
0.057866365811308204,1635721458409799680,Gaia DR2 3326929290079933184,3326929290079933184,15086422,2015.5,100.23219739666382,0.16824357711122082,9.952109650583973,0.1803356198971603,1.4754497102448185,0.20576580057326027,7.1705294,-1.6203352729071294,0.3230728415599314,-3.790486890106686,0.29031235690553203,-0.20778933,-0.03853862,-0.27788985,0.36535457,-0.5268404,0.18980832,-0.41867125,0.226233,0.14257842,-0.21677385,144,0,143,1,3.2236764,197.93344,0.6376106469631228,3.358963172392488,31,false,0.7088761,1.2095434298724062,0.04296496575782128,-0.07656873,17,11,0.32069135,0,17,false,143,1265.4161223034896,4.096128763176488,308.92978,17.932783,12,276.97416905726027,19.3041730335428,14.347891,19.24529,15,1840.7575803968748,19.073760535657723,96.507324,16.599428,1.6735457,0,2.6458626,1.3125076,1.333355,,,0,,,,NOT_AVAILABLE,202.8806372542513,2.2135079069930588,100.34965557239843,-13.120310059960453,,,,,,,,,,,,,,,,,,Gaia DR2 3326929290079933184,,3.472,-0.5596,3.4266,100.23219739666,9.95210965058,3326929290079933184,202.8806372543,2.213507907,1.4754,0.2058,-1.62,0.323,-3.79,0.29,17.932783,2.645863,0.7,NGC_2264,1.9720335886195137E-8
0.06139814903831369,1635721458409799680,Gaia DR2 3326741685908694528,3326741685908694528,1104826938,2015.5,100.27286158666207,0.14829254368610664,9.948155426454473,0.15671075364456305,1.6138082115908365,0.17917021415503862,9.007123,-1.1433345475782115,0.2791982131639386,-3.828479227282469,0.25076382736466324,-0.23835814,-0.1344793,-0.3380652,0.40427247,-0.47353834,0.2197589,-0.45103332,0.28211075,0.09383039,-0.26790068,143,0,143,0,2.7983067,189.0811,0.4089824610888368,1.5265459013739517,31,false,0.9743066,1.2572685644440063,0.03562601174735025,-0.09311065,16,11,0.28664362,0,16,false,143,1461.5216103633873,3.4887962665943206,418.91858,17.776352,16,280.53350139937606,17.646146932158018,15.89772,19.231426,16,2217.2758250670786,18.181681937487173,121.95109,16.397371,1.7090472,0,2.834055,1.4550743,1.3789806,,,0,,,,NOT_AVAILABLE,202.90245462508926,2.24733932983191,100.39096812212365,-13.121342117993928,,,,,,,,,,,,,,,,,,Gaia DR2 3326741685908694528,,3.6839,1.8436,3.1894,100.27286158666,9.94815542645,3326741685908694528,202.9024546251,2.2473393298,1.6138,0.1792,-1.143,0.279,-3.828,0.251,17.776352,2.834055,0.6,NGC_2264,1.7703705917042596E-8
0.06174327858137063,1635721458409799680,Gaia DR2 3326741415326788480,3326741415326788480,1524956130,2015.5,100.28891868579846,0.10412144981700511,9.935566991148578,0.11509041760034533,1.325393605129623,0.13551766452600664,9.780228,-1.8509158305958224,0.1984901075854945,-4.220401775018103,0.1759000637790989,-0.1904315,0.010542361,-0.21686544,0.3474055,-0.57264596,0.13620515,-0.38827157,0.24193439,0.15032661,-0.14537409,153,0,150,3,11.53768,442.18295,0.6105666079644927,13.957618552979268,31,false,1.7491727,1.2649104845807366,0.025515970369789052,-0.0565687,17,11,0.19144247,0,17,false,150,5115.624410160683,15.840595144415513,322.94394,16.416119,11,878.2508165268206,41.10696977262829,21.36501,17.992342,14,9676.439400300878,82.39292694054774,117.4426,14.797631,2.0632262,0,3.1947107,1.5762234,1.6184874,,,0,,,,NOT_AVAILABLE,202.92088815505628,2.2556665885493876,100.4081075621747,-13.132744109452718,102001,4161.16,3275.0,4833.947,,,,,,,200111,0.80245876,0.59463143,1.2954748,0.17393936,0.13778456,0.21009417,Gaia DR2 3326741415326788480,,3.7046,2.7926,2.4342,100.2889186858,9.93556699115,3326741415326788480,202.9208881551,2.2556665885,1.3254,0.1355,-1.851,0.198,-4.22,0.176,16.416119,3.194711,1.0,NGC_2264,7.449980145386128E-9
0.06275948773925621,1635721458409799680,Gaia DR2 3326716160919101824,3326716160919101824,839077615,2015.5,100.25810325432396,0.10610596189962669,9.834365673291018,0.10324241895146238,1.3467150255213167,0.11861840180995357,11.35334,-1.7829885876583884,0.20730061986107254,-3.7410246303752634,0.18680549000520313,-0.19418384,0.016615195,-0.24838096,0.29203004,-0.33388448,0.19048294,-0.38501656,0.2410481,0.13167848,-0.1988245,182,0,182,0,4.402979,272.54785,0.5191891687488817,4.706765833780074,31,false,1.2798338,1.3247127868178377,0.02699243594014606,-0.072652094,21,11,0.20393896,0,21,false,172,2136.400352650739,5.519171485338235,387.08716,17.364159,19,513.5795592331965,12.744858388604152,40.297,18.57487,20,2824.3185695415755,31.48197055555543,89.71226,16.134636,1.5623935,0,2.4402332,1.2107105,1.2295227,,,0,,,,NOT_AVAILABLE,202.99713222433925,2.182462283839496,100.3845840964634,-13.235888404652165,,,,,,,,,,,,,,,,,,Gaia DR2 3326716160919101824,,3.7656,0.9717,-3.638,100.25810325432,9.83436567329,3326716160919101824,202.9971322243,2.1824622838,1.3467,0.1186,-1.783,0.207,-3.741,0.187,17.364159,2.440233,0.9,NGC_2264,1.4506338388826522E-8
