RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,e_plx,pmRA,e_pmRA,pmDE,e_pmDE,o_Gmag,Gmag,BP-RP,PMemb,Cluster,_RA.icrs,_DE.icrs
35.51456942632,57.11899805736,458407636244172672,135.0267208243,-3.6094150769,0.435,0.0442,-0.709,0.095,-1.134,0.086,206,12.590718,0.505247,0.9,NGC_884,35.5145750492,57.11900293986
35.99441218694,57.25959103965,458412480967109248,135.222179539,-3.3873581393,0.343,0.0321,-0.402,0.066,-1.083,0.072,261,14.640703,1.081239,0.6,NGC_884,35.99441538725,57.25959570257
35.50297842901,57.25402236023,458456392714967296,134.9743561549,-3.4847577286,0.4471,0.0237,-0.433,0.041,-1.067,0.05,242,13.343721,0.677029,0.5,NGC_884,35.50298187559,57.25402695426
35.59297244914,57.15350347445,458408151640198912,135.0548521893,-3.5623788098,0.3461,0.0806,-0.746,0.138,-0.873,0.147,244,16.674782,1.243016,0.3,NGC_884,35.59297837097,57.1535072332
35.53156283126,57.26074643711,458461512315982080,134.9865888408,-3.473132432,0.3888,0.057,-0.295,0.099,-0.828,0.119,261,16.126196,1.263774,0.7,NGC_884,35.53156517982,57.26075000211
35.72290357901,57.24514783135,458414542551436672,135.0893040872,-3.4520593542,0.3903,0.0398,-0.25,0.076,-0.667,0.079,299,7.20946,1.067905,0.3,NGC_884,35.72290556847,57.24515070316
35.6412793067,57.25200622624,458414405112484352,135.0454188282,-3.4608957575,0.3676,0.027,-0.652,0.05,-0.937,0.055,284,14.159384,0.796137,1.0,NGC_884,35.64128449618,57.25201026055
35.48121152248,57.26078324039,458456461434443008,134.9609533401,-3.4824468331,0.3843,0.0319,-0.626,0.06,-1.108,0.062,250,14.523192,0.795914,0.6,NGC_884,35.4812165062,57.26078801095
35.84909714469,57.2298004439,458415023587774464,135.1587996267,-3.44273232,0.4012,0.0552,-0.176,0.095,-0.846,0.108,246,15.81236,1.309368,0.3,NGC_884,35.84909854469,57.2298040864
36.04499422484,57.20559999414,458411347095770880,135.2668289843,-3.4283212604,0.352,0.0681,-0.622,0.128,-0.765,0.139,263,16.418245,1.374918,0.3,NGC_884,36.04499916931,57.20560328789
35.49926789542,57.25720378685,458456392714966528,134.9713735589,-3.4824584933,0.4017,0.0379,-0.49,0.072,-1.072,0.076,264,15.225542,0.852882,0.8,NGC_884,35.49927179604,57.25720840241
35.38139483304,57.16645274212,458454262411070976,134.9424171144,-3.5895800461,0.3804,0.0221,-0.8,0.04,-1.05,0.048,287,13.31329,0.568932,0.9,NGC_884,35.38140118576,57.16645726295
35.42704922575,57.05681718256,458452540119177600,135.0033221551,-3.684131759,0.315,0.1836,-1.044,0.325,-1.798,0.38,271,17.965288,1.881233,0.1,NGC_884,35.42705749155,57.05682492395
35.69760739143,57.29027329896,458414950563155712,135.0607970033,-3.4144607311,0.4156,0.1351,-1.277,0.254,-1.145,0.269,295,17.862984,1.468485,0.3,NGC_884,35.69761756605,57.29027822882
35.41088736329,57.26528300106,458456598873214208,134.9236126944,-3.4912429415,0.3891,0.0268,-0.781,0.047,-1.255,0.052,281,14.264384,0.756239,0.9,NGC_884,35.41089358176,57.26528840453
35.79631923148,57.16852247191,458413339950196736,135.1533004086,-3.5101288873,0.3664,0.0346,-0.538,0.064,-1.281,0.069,251,14.516088,0.660358,0.2,NGC_884,35.79632350392,57.16852798733
35.50059382575,57.11924220969,458407636244174848,135.0194967316,-3.6117911609,0.366,0.0693,-0.696,0.115,-1.202,0.145,224,15.876929,1.063957,0.7,NGC_884,35.50059934557,57.11924738497
35.55712189941,57.08811556761,458407361366301440,135.0591052207,-3.6304694621,0.4317,0.0242,-0.583,0.042,-1.214,0.049,271,13.042846,0.462119,0.8,NGC_884,35.55712651917,57.08812079455
35.61440989231,57.24195122975,458461306157554048,135.0352257721,-3.4753493048,0.3579,0.1208,-0.82,0.232,-0.861,0.247,288,17.768435,1.725685,0.4,NGC_884,35.61441641717,57.24195493683
35.97540211494,57.21466969441,458412240448967424,135.228283693,-3.4330378081,0.3924,0.0276,-0.556,0.053,-1.151,0.062,265,14.210002,0.895821,0.6,NGC_884,35.97540653585,57.2146746501
35.93204551443,57.2178044428,458411931211323520,135.2051519745,-3.4383111775,0.3422,0.048,-0.579,0.091,-1.058,0.104,243,15.633002,0.967871,0.7,NGC_884,35.93205011861,57.21780899808
35.8830935717,57.36134874664,458439522082376960,135.1301295975,-3.3130278941,0.3604,0.0623,-0.687,0.123,-0.959,0.118,249,16.196821,1.244933,0.7,NGC_884,35.88309905604,57.36135287567
36.06644897575,57.20271722936,458411278376294784,135.2787434165,-3.4269394096,0.3576,0.1004,-1.021,0.195,-1.233,0.212,277,17.290367,1.441824,0.1,NGC_884,36.06645709137,57.20272253811
35.65561982949,57.13880691437,458407223927271680,135.0918936398,-3.5644459742,0.4233,0.0472,-0.661,0.095,-0.902,0.107,249,15.755239,0.944706,0.6,NGC_884,35.6556250745,57.13881079798
35.76160851677,57.23490559669,458413820996934912,135.112542277,-3.454405055,0.305,0.0409,-0.494,0.074,-0.823,0.082,275,15.449197,1.283115,0.1,NGC_884,35.76161244685,57.23490914016
35.87205250267,57.22393987049,458412068650277376,135.1725137095,-3.4438966035,0.3543,0.0309,-0.52,0.053,-1.054,0.064,240,14.105545,0.71426,0.6,NGC_884,35.87205663837,57.22394440855
35.80474192203,57.12251303088,458409903986864128,135.1736146405,-3.5516818057,0.3848,0.0675,-0.36,0.119,-0.699,0.138,267,16.49704,1.45525,0.3,NGC_884,35.80474477736,57.12251604046
35.57468598637,57.25670628255,458461477956243200,135.0099210835,-3.4689031068,0.3492,0.0355,-0.666,0.065,-1.014,0.079,267,15.234008,0.824107,0.9,NGC_884,35.57469128796,57.25671064838
35.52462367934,57.11746638655,458407670603912192,135.0323845478,-3.6089781751,0.4159,0.0318,-0.522,0.057,-0.923,0.074,266,14.876165,0.719584,0.4,NGC_884,35.524627819,57.11747036058
35.58494500185,57.09056382901,458407327006557440,135.0724818959,-3.6229659579,0.462,0.031,-0.607,0.055,-0.996,0.066,273,14.749166,0.85574,0.6,NGC_884,35.5849498121,57.09056811734
35.44252331582,57.21952764815,458455911678475520,134.9554137513,-3.5283785475,0.3579,0.1292,-0.816,0.217,-1.092,0.205,270,17.734661,1.708704,0.6,NGC_884,35.44252980491,57.21953234982
35.58401773454,57.26020963918,458461374877026944,135.013459494,-3.4638759868,0.4156,0.0378,-1.019,0.071,-0.952,0.076,264,11.83084,2.180301,0.2,NGC_884,35.5840258469,57.26021373807
35.49669117389,57.07806448458,458406055696263936,135.0316651173,-3.6511945038,0.4228,0.0318,-0.703,0.057,-1.177,0.066,288,14.950984,0.873725,1.0,NGC_884,35.49669674303,57.07806955222
35.54955846889,57.26453805454,458461546675718400,134.9944382069,-3.4662260432,0.3632,0.0332,-0.404,0.057,-0.973,0.063,250,14.366166,0.710043,0.3,NGC_884,35.54956168555,57.26454224385
35.39382108208,57.22442429537,458456083477167872,134.9289123702,-3.5327966906,0.4412,0.0822,-0.515,0.146,-0.777,0.147,306,17.03894,1.281439,0.4,NGC_884,35.39382517807,57.22442764079
35.62493541997,57.06427710972,458406502372862464,135.1020068897,-3.6401465869,0.3307,0.1007,-0.665,0.17,-1.526,0.19,283,17.182392,0.976704,0.5,NGC_884,35.62494068612,57.06428368
36.02585246624,57.22392112529,458411553254190464,135.2506654791,-3.4148019824,0.3999,0.0279,-0.805,0.049,-0.927,0.063,248,13.875364,0.886903,0.6,NGC_884,36.02585886862,57.22392511654
35.53554861585,57.16782896163,458455121404673280,135.0206179856,-3.5596465302,0.3808,0.0505,-0.685,0.075,-1.167,0.083,196,12.870406,0.561535,0.8,NGC_884,35.53555405557,57.16783398621
35.49026783203,57.1729011989,458454983965719552,134.9957725487,-3.5633140044,0.2854,0.0688,-0.555,0.122,-1.101,0.142,251,16.443205,1.174779,0.6,NGC_884,35.49027224,57.17290593932
35.49952917685,57.17138654204,458454812167028224,135.0010183063,-3.5630136081,0.3516,0.0405,-0.635,0.07,-1.012,0.083,272,15.413457,0.8749,0.7,NGC_884,35.49953421999,57.17139089926
35.63654994668,57.14493752518,458407979841511680,135.0800435142,-3.5622658709,0.3716,0.0382,-0.442,0.065,-1.268,0.079,249,11.423007,0.466358,0.3,NGC_884,35.63655345452,57.14494298462
35.52527587853,57.16984484744,458454743447550336,135.0146834522,-3.5596676871,0.3639,0.027,-0.709,0.048,-1.175,0.057,245,13.007979,0.608182,0.8,NGC_884,35.52528150914,57.16984990647
35.50970082396,57.17239236646,458454812167026944,135.0058614088,-3.5601757201,0.2849,0.0689,-0.589,0.112,-1.061,0.137,252,16.393557,1.242331,0.6,NGC_884,35.5097055019,57.17239693465
35.84595655375,57.24478010557,458415092307242112,135.1519782236,-3.429281878,0.3458,0.0466,-0.724,0.087,-1.031,0.102,262,15.773466,1.05285,0.7,NGC_884,35.84596231517,57.2447845446
35.48262931034,57.17403742232,458454983965719296,134.9914849386,-3.5636673227,0.4821,0.068,-0.374,0.123,-1.006,0.145,283,16.675116,1.248792,0.3,NGC_884,35.48263228084,57.17404175371
35.6825223637,57.13599330611,458407189567532928,135.1065927283,-3.5620397319,0.2858,0.1415,-0.754,0.259,-0.542,0.282,288,17.923874,1.241474,0.1,NGC_884,35.68252834621,57.13599563972
35.51279735539,57.07785513596,458406055696261248,135.0399753216,-3.6483854331,0.3303,0.0525,-0.612,0.096,-0.962,0.108,298,16.176298,1.237493,0.6,NGC_884,35.51280220361,57.0778592779
35.89042749541,57.24057625324,458412171729480448,135.1760402458,-3.4248365894,0.4113,0.0448,-0.286,0.082,-1.007,0.099,260,15.624885,1.26651,0.2,NGC_884,35.89042977107,57.24058058893
35.49603087786,57.172806776,458454812167027328,134.9987451658,-3.5623305852,0.409,0.0424,-0.838,0.074,-1.051,0.085,257,15.56236,0.942177,0.5,NGC_884,35.49603753347,57.17281130114
35.52473346592,57.16905222413,458454743447550464,135.0146796408,-3.5605130958,0.425,0.0844,-0.814,0.152,-0.84,0.181,270,16.87782,1.262931,0.3,NGC_884,35.52473993026,57.1690558408
35.4848793116,57.17801363993,458455018325456256,134.9912661926,-3.5595139925,0.4058,0.0691,-0.637,0.117,-1.021,0.128,268,16.458504,1.311006,0.6,NGC_884,35.48488437153,57.1780180359
35.50335241188,57.17446821366,458454812167026560,135.0019087898,-3.5594077167,0.3375,0.0292,-0.767,0.05,-1.164,0.056,255,13.912637,0.728693,0.9,NGC_884,35.50335850387,57.17447322533
35.49115820177,57.17583982085,458455018325456640,134.995216501,-3.5603881782,0.454,0.1073,-0.299,0.203,-1.11,0.239,257,17.406311,1.551981,0.3,NGC_884,35.4911605767,57.17584460002
35.59476639833,57.08737915336,458406571092315136,135.0786010058,-3.6241168324,0.438,0.0399,-0.424,0.072,-1.187,0.086,280,15.527164,0.889307,0.1,NGC_884,35.59476975809,57.08738426405
36.04159389735,57.29979209869,458436017389276800,135.2319858788,-3.3407671319,0.4264,0.0839,-0.276,0.155,-1.061,0.207,264,16.855566,1.626073,0.4,NGC_884,36.04159609698,57.29979666688
35.54053578314,57.16505345232,458455121404674432,135.02411819,-3.5613231717,0.2918,0.0491,-0.657,0.088,-0.997,0.097,246,15.643525,1.018314,0.4,NGC_884,35.54054100011,57.16505774496
35.60538433863,57.06346411144,458406468013128064,135.0922901494,-3.6445764633,0.4574,0.0599,-0.554,0.109,-1.033,0.121,300,16.454056,1.339923,0.6,NGC_884,35.60538872567,57.06346855908
35.55685935077,57.36228261248,458463230302868864,134.9644654059,-3.3730897346,0.5025,0.0652,-0.416,0.127,-0.628,0.132,268,16.49056,1.39539,0.1,NGC_884,35.55686267179,57.36228531637
35.76512295825,57.24863445126,458413855356663424,135.1095564599,-3.4408693671,0.3964,0.0381,-0.45,0.071,-0.949,0.082,262,15.248494,1.017399,0.7,NGC_884,35.76512653962,57.24863853723
35.50691350405,57.18085561176,458454812167024768,135.0015279532,-3.55274587,0.4222,0.0261,-0.646,0.048,-1.032,0.055,242,14.095595,0.69257,0.7,NGC_884,35.50691863587,57.18086005509
35.60296334989,57.06383340607,458406468013127808,135.0909244658,-3.6446836631,0.3579,0.0503,-0.63,0.091,-0.889,0.102,288,16.065374,1.327072,0.6,NGC_884,35.60296833882,57.06383723371
35.90280640312,57.05037516011,458408426518190208,135.2488379929,-3.60073981,0.3908,0.0317,-0.583,0.06,-1.033,0.075,280,14.989929,0.796532,0.7,NGC_884,35.90281101818,57.05037960775
35.50403239548,57.177350046,458454812167025536,135.0012643646,-3.556574497,0.3636,0.0672,-0.608,0.114,-0.916,0.121,252,16.296127,1.259794,0.8,NGC_884,35.50403722497,57.17735398989
35.65123127425,57.08177100219,458406433653361152,135.1093962062,-3.6187933455,0.4239,0.0378,-0.538,0.066,-0.892,0.08,295,9.906224,0.370203,0.5,NGC_884,35.65123553669,57.08177484275
35.55330057555,57.17251095066,458455121404670720,135.0280593279,-3.5519403834,0.3738,0.0321,-0.569,0.053,-1.085,0.068,214,14.493874,0.701311,0.6,NGC_884,35.55330509466,57.17251562219
35.89343612479,57.23623893943,458412171729482496,135.1790845231,-3.428333516,0.4649,0.0943,-0.318,0.184,-0.676,0.193,257,17.10198,1.400816,0.3,NGC_884,35.89343865477,57.23624184999
35.46765665277,57.07839612068,458406021336529152,135.0166983873,-3.6562962018,0.3819,0.0234,-0.495,0.041,-0.919,0.049,280,13.690933,0.682535,0.8,NGC_884,35.46766057418,57.07840007749
35.50456568051,57.18445430616,458454812167024000,134.9990926155,-3.5498028151,0.4547,0.0969,-0.956,0.182,-1.078,0.183,227,17.178356,1.357304,0.4,NGC_884,35.50457327571,57.18445894755
35.54386233883,57.16222880601,458455121404675456,135.0267884536,-3.5633552959,0.3822,0.0293,-0.786,0.059,-1.314,0.059,264,14.40624,0.670439,0.7,NGC_884,35.54386857966,57.16223446351
35.79368922822,57.24454576737,458415264105937152,135.1254983446,-3.4393372552,0.3268,0.0477,-0.441,0.086,-1.014,0.095,256,15.768815,1.014103,0.5,NGC_884,35.79369273757,57.2445501332
35.88570829551,57.23267068834,458412171729485184,135.1764046734,-3.4331364686,0.4597,0.0325,-0.622,0.06,-0.948,0.07,275,14.457184,1.089077,0.9,NGC_884,35.88571324361,57.23267477001
35.60838282052,57.06263240255,458406502372867456,135.0941109564,-3.6447949786,0.3312,0.0227,-0.475,0.041,-1.52,0.048,308,13.725773,0.675729,0.1,NGC_884,35.60838658189,57.06263894699
35.45115594426,57.22782933341,458456289635592576,134.956964222,-3.5189783637,0.419,0.0277,-0.766,0.047,-1.169,0.057,257,14.126798,0.679688,0.8,NGC_884,35.4511620371,57.2278343666
35.68286086317,57.05481056895,458406364933913600,135.1349021771,-3.6381475879,0.4685,0.0512,-0.472,0.091,-1.176,0.101,281,15.897069,1.047378,0.6,NGC_884,35.6828646,57.05481563228
35.52054957541,57.1815416328,458455190124146432,135.0082461938,-3.5495632608,0.4442,0.0521,-0.555,0.12,-0.998,0.097,237,15.714638,0.946381,0.5,NGC_884,35.52055398441,57.18154592974
35.55599342707,57.176961741,458455155764408192,135.0278983845,-3.5472590838,0.4106,0.0934,-0.404,0.151,-0.97,0.174,271,16.99024,1.478146,0.3,NGC_884,35.5559966361,57.17696591739
35.8717045983,57.35410123575,458440277996831360,135.1268927506,-3.3219622263,0.4977,0.0731,-0.393,0.141,-0.965,0.17,241,16.635567,1.426016,0.2,NGC_884,35.87170773501,57.35410539061
35.51202215996,57.18292925535,458455190124146304,135.003419902,-3.5498475461,0.4255,0.0375,-0.648,0.076,-1.133,0.076,242,15.264849,1.097104,0.5,NGC_884,35.51202730796,57.18293413354
35.53994832379,57.18578858483,458455155764406528,135.0166753726,-3.5419617621,0.4279,0.0562,-0.431,0.101,-0.954,0.11,279,16.119177,1.163356,0.7,NGC_884,35.53995174811,57.18579269233
36.03990722515,57.21722971631,458411553254193280,135.2601556402,-3.4183983208,0.4158,0.0359,-0.601,0.065,-0.926,0.078,256,14.891232,0.882,0.7,NGC_884,36.03991200419,57.21723370325
35.79720687567,57.17030131871,458413339950176768,135.1531331959,-3.5082936666,0.4119,0.0295,-0.389,0.057,-0.988,0.061,235,13.954217,0.596209,0.6,NGC_884,35.797209965,57.1703055726
35.824733262,57.23988384619,458415057947507712,135.142900204,-3.4378686518,0.379,0.0274,-0.517,0.055,-0.881,0.055,263,13.973989,0.738508,0.8,NGC_884,35.82473737562,57.23988763938
35.48521110707,57.14538998876,458454670424918144,135.0026489651,-3.5900961965,0.4887,0.1638,-0.805,0.252,-0.763,0.283,227,17.672281,1.573484,0.2,NGC_884,35.48521749585,57.1453932739
35.54246937298,57.18231707914,458455155764407168,135.0191567397,-3.5447518091,0.4512,0.0499,-0.668,0.093,-0.975,0.095,251,15.798084,1.084387,0.6,NGC_884,35.54247467978,57.18232127706
35.47144966543,57.10382947783,458453055512428544,135.0099005218,-3.6316978667,0.4299,0.0545,-0.801,0.1,-1.303,0.121,290,16.203005,1.159612,0.3,NGC_884,35.47145601534,57.10383508797
35.77399264312,57.17737512574,458413408680121856,135.1388486831,-3.5060312917,0.3929,0.0229,-0.492,0.042,-1.119,0.057,239,13.220623,0.555097,0.8,NGC_884,35.7739965512,57.17737994366
35.74919154184,57.27801291934,458416157459120256,135.0912518409,-3.4163039783,0.4183,0.0312,-0.491,0.053,-1.074,0.06,268,14.431918,0.782794,0.4,NGC_884,35.74919545263,57.27801754351
35.59020381596,57.06672280214,458406536732602880,135.0834012967,-3.6443624271,0.5036,0.0694,-0.233,0.121,-0.867,0.139,264,16.297693,1.576805,0.5,NGC_884,35.59020566121,57.06672653506
35.53921061147,57.07257612601,458405883897573760,135.0553027665,-3.6484089934,0.4395,0.0318,-0.677,0.06,-1.085,0.067,274,14.949505,0.769777,0.4,NGC_884,35.53921597385,57.07258079754
35.46592590689,57.10924828674,458453059814593152,135.0052153213,-3.6276359247,0.3841,0.0676,-0.603,0.126,-1.476,0.21,230,16.38303,,0.4,NGC_884,35.46593068786,57.10925464174
35.41225370376,57.23361287551,458456117836898944,134.935159176,-3.5207509161,0.4175,0.0238,-0.435,0.046,-1.052,0.047,283,13.783607,0.769847,0.3,NGC_884,35.41225716434,57.23361740495
35.5636111748,57.19170800781,458455258843620480,135.0266979364,-3.5319927794,0.317,0.0496,-0.414,0.089,-1.267,0.102,274,15.984167,1.16271,0.2,NGC_884,35.56361446458,57.19171346295
35.51267828653,57.13483917954,458454606002760448,135.0203031207,-3.5948902548,0.4269,0.0714,-0.524,0.125,-0.922,0.125,177,11.507471,0.480866,0.7,NGC_884,35.51268244401,57.13484314926
35.48880082372,57.08768398076,458406124415728768,135.0243215238,-3.6436307771,0.4174,0.0586,-0.304,0.107,-1.086,0.12,296,16.422983,1.307448,0.4,NGC_884,35.48880323262,57.08768865659
35.52827527616,57.18847590457,458455190124144512,135.009798358,-3.5416125875,0.3727,0.0218,-0.664,0.04,-1.017,0.045,271,13.090898,0.686965,0.9,NGC_884,35.52828055206,57.18848028332
35.56051042173,57.06958712396,458405815178097792,135.0672270237,-3.6472324205,0.3351,0.0547,-0.82,0.099,-1.193,0.12,298,16.26502,1.198476,0.5,NGC_884,35.56051691626,57.06959226049
35.52500726993,57.15164433974,458454709087817728,135.0208127065,-3.5768099582,0.4014,0.0518,-0.596,0.094,-1.027,0.133,244,15.887653,1.111554,0.7,NGC_884,35.52501200081,57.15164876155
35.44267966693,57.15993399765,458454915246248064,134.9759398688,-3.5843402311,0.4292,0.031,-0.766,0.058,-1.076,0.066,290,14.941186,0.751039,0.7,NGC_884,35.44268574858,57.15993863043
35.41886911133,57.12279605496,458453334698152320,134.9765142011,-3.6236568286,0.3645,0.0532,-1.127,0.097,-1.543,0.099,273,16.032103,1.362386,0.2,NGC_884,35.41887805017,57.12280269843
35.66615362747,57.3851754708,458463883137888256,135.0119669563,-3.3312834628,0.4337,0.0274,-0.55,0.051,-0.901,0.055,271,14.281515,0.78418,0.5,NGC_884,35.66615802099,57.38517935011
35.55769464114,57.19462039343,458455258843620224,135.0226782447,-3.5303613948,0.36,0.0319,-0.511,0.059,-1.0,0.067,256,12.892826,0.721351,0.6,NGC_884,35.55769870203,57.19462469899
35.36981962877,57.13949102022,458454056252652544,134.9457298827,-3.6170649738,0.3113,0.0545,-0.28,0.098,-1.22,0.102,276,16.211523,1.22828,0.1,NGC_884,35.3698218506,57.139496273
35.70952327541,57.14739107106,458413060776879232,135.1164116178,-3.5462763944,0.4028,0.038,-0.771,0.069,-1.286,0.093,257,11.841115,0.508046,0.8,NGC_884,35.70952939469,57.147396608
35.67407291288,57.28326636327,458414920508540288,135.051269744,-3.4254343608,0.4021,0.0391,-0.268,0.072,-0.774,0.091,270,10.515395,0.660309,0.3,NGC_884,35.67407504779,57.28326969577
35.44197132629,57.12306869433,458453124236689408,134.9882275278,-3.6191081415,0.4048,0.0305,-0.684,0.049,-1.052,0.122,220,13.409003,0.589763,0.7,NGC_884,35.4419767515,57.12307322377
35.50836302633,57.09858366618,458406158775453440,135.030574464,-3.6297452351,0.3896,0.0672,-0.493,0.111,-1.255,0.128,269,16.43901,1.347478,0.4,NGC_884,35.50836693402,57.09858906965
35.48725924368,57.20562964009,458455465002048896,134.9829877534,-3.5331314989,0.4665,0.0365,-0.503,0.065,-1.128,0.076,276,11.566408,0.581685,0.3,NGC_884,35.48726324219,57.20563449676
35.52861667728,57.20049839152,458455224483880704,135.0058328479,-3.5302587798,0.3775,0.0297,-0.667,0.054,-1.187,0.058,255,13.800235,0.692798,0.9,NGC_884,35.52862197874,57.20050350221
35.61915529206,57.08713580244,458406674171527808,135.0911491964,-3.6197757006,0.3335,0.0443,-0.8,0.08,-0.846,0.102,285,15.721911,1.013971,0.6,NGC_884,35.61916163118,57.08713944494
35.49405536338,57.1197840162,458454571648872960,135.0159697511,-3.6125006646,0.4396,0.0459,-0.369,0.098,-1.166,0.083,255,15.45452,0.900022,0.3,NGC_884,35.49405828988,57.11978903648
36.0046712471,57.24196510158,458412377887903488,135.2335729924,-3.4019224115,0.4335,0.0507,-0.401,0.099,-1.117,0.114,290,16.005886,1.115935,0.3,NGC_884,36.00467443792,57.24196991089
35.56130825641,57.19701900873,458455258843618944,135.023692984,-3.5274355902,0.3935,0.0952,-0.537,0.174,-1.029,0.192,292,17.315899,1.683742,0.4,NGC_884,35.5613125242,57.19702343915
35.60921058397,57.07102109092,458406502372855296,135.0916355009,-3.6367656921,0.3193,0.0438,-0.756,0.077,-1.211,0.09,272,15.729279,1.103689,0.8,NGC_884,35.60921657184,57.07102630495
35.53744721235,57.20672023132,458455327563094016,135.0081903941,-3.5227719649,0.402,0.0528,-0.364,0.098,-1.081,0.113,268,15.994575,1.103297,0.5,NGC_884,35.53745010599,57.20672488563
35.55970037276,57.07954898403,458407292646834176,135.0633774093,-3.6380306376,0.4322,0.0534,-0.581,0.105,-1.142,0.108,289,16.216137,1.244009,0.9,NGC_884,35.55970497561,57.07955390097
35.57987355416,57.20198774212,458455293203355776,135.0314394374,-3.5193082993,0.4036,0.1405,-0.603,0.265,-1.114,0.28,254,17.622458,1.658035,0.5,NGC_884,35.57987834713,57.20199253851
35.95148599894,57.25045804664,458412549686594048,135.2035929286,-3.4040396979,0.3882,0.0365,-0.236,0.082,-0.909,0.102,261,14.734505,0.902584,0.3,NGC_884,35.95148787726,57.25046196039
35.6724985248,57.3730107133,458463780058676096,135.0193934418,-3.3415164755,0.3747,0.0837,-0.744,0.177,-1.163,0.164,269,17.033035,1.478327,0.6,NGC_884,35.67250446606,57.37301572066
35.57738535192,57.19722978124,458455258843618176,135.0318132279,-3.5242394064,0.4004,0.0366,-0.441,0.065,-0.954,0.077,276,11.534921,0.517146,0.7,NGC_884,35.57738885677,57.19723388874
35.86690777507,57.25733463691,458415229746187904,135.1582403175,-3.4135657715,0.3441,0.0358,-0.554,0.073,-1.065,0.079,249,14.995656,0.891654,0.7,NGC_884,35.86691218517,57.25733922233
35.53017576278,57.20329230231,458455224483879552,135.0056654265,-3.5273448069,0.3716,0.0406,-0.513,0.076,-0.983,0.085,254,12.570765,0.533012,0.9,NGC_884,35.53017984052,57.20329653467
35.78705503326,57.26569406863,458415332825403648,135.1147676654,-3.4207525251,0.3665,0.0645,-0.664,0.122,-0.849,0.122,240,16.298597,1.301769,0.5,NGC_884,35.78706032021,57.26569772405
35.52673165609,57.20993274114,458455430642308480,135.0016239913,-3.5217498493,0.423,0.0307,-0.531,0.061,-1.083,0.064,283,14.831986,0.789872,0.3,NGC_884,35.52673587767,57.20993740406
35.86458995561,57.17037302531,458410453742619264,135.1874203194,-3.4955140259,0.4675,0.1142,-0.338,0.212,-0.993,0.259,275,17.626915,1.685602,0.3,NGC_884,35.86459263992,57.17037730073
35.51556548994,57.2122422573,458455430642308096,134.9951393775,-3.5216583539,0.4985,0.1171,-0.619,0.211,-0.992,0.289,238,17.414867,1.459156,0.6,NGC_884,35.51557041145,57.21224652841
35.67758490415,57.39270111206,458463883137885440,135.0151521168,-3.3220922507,0.3377,0.05,-0.737,0.096,-0.979,0.101,268,15.971095,1.475888,0.4,NGC_884,35.67759079267,57.3927053272
35.55164426335,57.20804250721,458455327563093120,135.014968645,-3.5188861455,0.4423,0.0366,-0.497,0.064,-1.075,0.078,276,12.521588,0.625679,0.5,NGC_884,35.55164821442,57.20804713568
35.49554702641,57.21176626193,458455499361785600,134.9851021255,-3.5258273114,0.3827,0.0431,-0.195,0.074,-0.754,0.084,257,15.443975,0.956296,0.2,NGC_884,35.49554857679,57.21176950832
35.62378917927,57.08441409008,458406605452053248,135.0944582212,-3.6214615052,0.4663,0.0293,-0.51,0.052,-1.041,0.063,289,14.390037,0.928648,0.3,NGC_884,35.62379322016,57.08441857216
35.48627381308,57.21359464741,458455465002046976,134.9797478411,-3.525832944,0.3349,0.0414,-0.581,0.072,-0.634,0.079,271,12.213495,0.603008,0.1,NGC_884,35.48627843263,57.21359737713
35.48152508921,57.09962524507,458406124415716224,135.0164961921,-3.6337703401,0.3413,0.1884,-0.713,0.396,-1.104,0.371,291,10.900381,0.437194,0.1,NGC_884,35.48153074086,57.0996299984
35.94485373708,57.24855358068,458412549686595712,135.2008925318,-3.4070784211,0.3412,0.0532,-0.583,0.102,-1.093,0.128,255,16.003662,1.237437,0.7,NGC_884,35.94485837693,57.24855828665
35.82692524301,57.25887024695,458415298465666048,135.1373969745,-3.4196556787,0.3756,0.0249,-0.562,0.049,-1.003,0.048,254,13.418635,0.657628,0.8,NGC_884,35.82692971698,57.25887456542
35.45689241995,57.13930830939,458454640368346624,134.9902766466,-3.6010770732,0.304,0.0545,-0.722,0.097,-1.202,0.121,255,11.295054,0.402269,0.9,NGC_884,35.45689814907,57.13931348467
35.57044299712,57.10351314606,458407395715875072,135.0606026686,-3.6135219282,0.4931,0.0952,-0.409,0.162,-1.183,0.177,288,16.822157,1.524516,0.3,NGC_884,35.57044623943,57.10351823953
35.55750420221,57.209489864,458455327563092736,135.0174552979,-3.5164353166,0.3601,0.0378,-0.55,0.068,-0.858,0.078,294,15.429652,0.908187,0.6,NGC_884,35.55750857479,57.20949355817
35.91167059281,57.25086633791,458412584046334592,135.1832330079,-3.4111826511,0.3946,0.0304,-0.774,0.052,-1.054,0.064,226,13.109758,0.74743,0.6,NGC_884,35.91167675314,57.25087087597
35.39712335275,57.24203701685,458456186556370688,134.924564714,-3.5156336037,0.4545,0.0497,-0.625,0.087,-1.108,0.091,291,15.984371,1.105327,0.7,NGC_884,35.39712832598,57.24204178741
35.63919606189,57.065334966,458406399293643520,135.1089324888,-3.6364773877,0.4203,0.0481,-0.599,0.087,-1.153,0.102,250,15.821795,1.003035,0.6,NGC_884,35.63920080552,57.06533993031
