,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
172,1635721458409799680,b'Gaia DR2 2061130757837449344',2061130757837449344,378759911,2015.5,305.9563597838682,0.014996768490574472,38.50452276765866,0.015599171233440193,0.5831042475789711,0.020350487203544362,28.653086,-3.5141905436366154,0.03510028118824275,-5.659555485259869,0.03172808013009167,-0.1383723,-0.19164392,0.06775677,0.07342896,0.31880504,-0.0051339045,-0.2047453,-0.157801,-0.16336085,-0.06011426,270,0,270,0,-5.057514,164.3019,0.0,0.0,31,False,52.80415,1.506380366901634,0.004049610903180991,-0.036354054,31,16,0.041941762,0,36,False,297,42092.01860334078,9.47499326194451,4442.4326,14.127867,30,18199.419382143504,27.08427562236697,671.9552,14.701244,29,35205.936944425855,28.111628036600923,1252.362,13.39538,1.2687763,0,1.3058643,0.5733776,0.7324867,,,0,,,,b'NOT_AVAILABLE',76.88798187111308,0.6113177454112779,324.02502237830964,55.40399852170779,100001.0,4858.2803,4681.1553,5075.0,,,,,,,200111.0,3.3352613,3.0564895,3.5924351,5.58322,5.0565557,6.1098843,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130757837449344',b'',0.028279868445392833,1.0
192,1635721458409799680,b'Gaia DR2 2061154397338072192',2061154397338072192,1591288356,2015.5,305.98941728225213,0.018589504929568543,38.55334260097775,0.020568610892969692,0.5408160263927602,0.024566323802575694,22.014528,-3.3651940815333674,0.04174488296793306,-5.776916573929418,0.0408643714554114,-0.13322449,-0.09397629,-0.038114257,-0.00068845163,0.2906103,-0.046708286,-0.21262549,-0.11922855,-0.07109786,-0.086363845,276,0,276,0,-3.3661358,199.40071,0.0,0.0,31,False,22.011244,1.4996968740003194,0.0050894866794470245,0.05410446,31,17,0.048343882,0,32,False,282,18088.674241943114,5.51012710252323,3282.8052,15.044848,29,7491.856192541544,20.063845670648348,373.40082,15.664914,29,15691.449044902289,18.06501832428635,868.6096,14.272762,1.2816476,0,1.3921518,0.6200657,0.77208614,,,0,,,,b'NOT_AVAILABLE',76.94280232808934,0.6181889799276306,324.10196158099814,55.437842334867035,100001.0,4728.013,4497.0,5033.0,,,,,,,200111.0,2.5353174,2.2373598,2.802489,2.8938372,2.5577884,3.229886,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061154397338072192',b'',0.030377469419458566,0.7
220,1635721458409799680,b'Gaia DR2 2061130860916680320',2061130860916680320,489951707,2015.5,305.94266316936614,0.018286170617020415,38.521143059275424,0.020571429750302343,0.5332354925318299,0.024620774755534543,21.65795,-3.145003093090204,0.040441519412196134,-5.420437062184387,0.0424628465736477,-0.08748344,0.008959154,-0.10869296,-0.015083554,0.24045731,-0.0524567,-0.24682212,-0.14396468,-0.009984546,-0.07565413,283,283,280,3,4.051696,380.55655,0.0,1.7015632354549826e-15,31,True,359.57092,1.537807475976622,0.00525919888839505,0.06359989,32,17,0.032847464,0,35,True,298,330353.43038374936,161.6366771012403,2043.8024,11.890919,28,157359.68430603924,372.587445010594,422.34296,12.359155,30,253750.911754917,623.1975313992992,407.17572,11.250901,1.2444569,0,1.1082535,0.46823597,0.6400175,,,0,,,,b'NOT_AVAILABLE',76.89543655220957,0.6296351174756384,324.01985922352475,55.423556180857,100001.0,4975.94,4859.803,5241.5674,,,,,,,200111.0,9.602861,8.654233,10.067312,50.932682,46.88891,54.976456,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130860916680320',b'',0.03190038562149063,0.6
221,1635721458409799680,b'Gaia DR2 2061130757837452928',2061130757837452928,1217895935,2015.5,305.95025215255623,0.012599831568306168,38.50457663744757,0.014470471447200116,0.5364652988365364,0.017334415846392014,30.947989,-3.436260928215828,0.02836938282297922,-5.6767613571873445,0.03211926380297925,-0.07407772,-0.0115602035,0.045152616,-0.08881968,0.18194032,-0.11599553,-0.12101683,-0.16197595,-0.054682355,-0.057544123,278,0,277,1,-4.2910585,183.17708,0.0,0.0,31,False,65.52743,1.4995819722669113,0.0035778869281088248,0.033512674,32,17,0.040369302,0,35,False,292,52276.15480676343,10.834988045203934,4824.7544,13.892607,28,21709.810727289776,40.39627261801805,537.42114,14.509748,30,45165.07073564479,35.70378091770458,1264.994,13.124913,1.2792617,0,1.3848352,0.6171417,0.7676935,,,0,,,,b'NOT_AVAILABLE',76.88528138296249,0.6152617899940652,324.01738841292706,55.40601363824569,100001.0,4937.5,4462.6665,5465.08,,,,,,,200111.0,3.8733394,3.1615984,4.741447,8.033305,7.2942805,8.772329,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130757837452928',b'',0.031974131520583815,0.7
223,1635721458409799680,b'Gaia DR2 2061130757837458816',2061130757837458816,1460771646,2015.5,305.94539310545946,0.019792941698951922,38.51094759963823,0.019895249501483074,0.571569374906371,0.02515120532864699,22.725327,-3.486045748592781,0.04203126737538943,-5.816466250089943,0.03974910957661382,-0.03971122,0.01211305,-0.113302745,-0.06581086,0.2765165,-0.102724746,-0.15900242,-0.1390233,-0.020186793,-0.019774051,260,0,260,0,-2.5279114,201.49564,0.0,0.0,31,False,22.979311,1.516126140871144,0.0054732158578477165,0.03017623,30,17,0.047122233,0,32,False,278,19083.014828532552,5.246199874371371,3637.493,14.986749,25,8441.527829598965,18.197773930796828,463.87695,15.535336,28,15665.597172099799,22.40234063748328,699.28394,14.274552,1.2632766,0,1.2607832,0.54858685,0.71219635,,,0,,,,b'NOT_AVAILABLE',76.88831466964966,0.6220328343465273,324.0158996311554,55.41338469342359,100001.0,4790.032,4676.85,4970.2197,,,,,,,200111.0,2.3787284,2.2093809,2.4952545,2.6837263,2.3837888,2.9836638,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130757837458816',b'',0.032173104234121494,0.9
224,1635721458409799680,b'Gaia DR2 2061130753535982464',2061130753535982464,452449557,2015.5,305.95369533711914,0.01829933384614327,38.50102849775827,0.020817316611839137,0.5530805746339341,0.024999044262959597,22.12407,-3.4878318293552955,0.0397238258018443,-5.402112124245056,0.04233848073995445,-0.029219007,0.010901945,-0.051143702,-0.049770676,0.20705456,-0.087778896,-0.24811375,-0.18513279,0.010220582,-0.033794478,276,276,271,5,3.0450835,341.8097,0.0,0.0,31,False,380.08344,1.5350608142861992,0.005752340022029149,0.08869231,31,16,0.03218318,0,34,False,281,356564.3070600298,68.26962787353311,5222.8833,11.808021,26,162432.3556402449,336.01335149761064,483.41043,12.324707,25,284447.6498743742,184.27939188839053,1543.5674,11.126914,1.2532942,1,1.197793,0.51668644,0.68110657,,,0,,,,b'NOT_AVAILABLE',76.88392354875005,0.611018390012106,324.0191437996934,55.401671224391976,100002.0,4898.0,4849.0,4953.1377,0.0597,0.016,1.1491,0.03,0.0059,0.588,200111.0,10.018387,9.796581,10.221885,52.043373,48.02111,56.065636,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130753535982464',b'',0.03218477864158832,0.2
232,1635721458409799680,b'Gaia DR2 2061130860916685184',2061130860916685184,1523672621,2015.5,305.9426203650139,0.019187047620481314,38.531028000476915,0.020074450749724915,0.5703148359890886,0.024967010769002127,22.842735,-3.4188375165620823,0.044383662637525745,-5.636680949272293,0.040679388865933364,-0.07173129,0.06283063,0.06491821,-0.045195784,0.24464552,-0.09163768,-0.113107175,-0.14866096,-0.03456452,-0.03109244,287,9,286,1,-0.7144886,263.76038,0.0,0.0,31,False,21.123571,1.4924261383440645,0.005362934161941655,0.0631488,32,17,0.048916325,0,34,False,303,17452.934285922256,5.079191778957046,3436.1636,15.083694,30,7434.701561102514,17.027857606434363,436.6199,15.673229,30,14862.47319599848,15.513733294398355,958.0204,14.331693,1.2775602,0,1.3415365,0.58953476,0.75200176,,,0,,,,b'NOT_AVAILABLE',76.90351143754981,0.6353375166249626,324.02697335428195,55.432579321247985,100001.0,4859.0,4590.3467,5038.01,,,,,,,200111.0,2.1949594,2.0417485,2.4594007,2.4195538,2.1547582,2.6843493,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130860916685184',b'',0.03277072981608382,0.7
273,1635721458409799680,b'Gaia DR2 2061130757837449600',2061130757837449600,172343875,2015.5,305.9511021081087,0.021893301411086523,38.49880347006731,0.02347270551704422,0.5571311838458798,0.029402411293656592,18.948486,-3.3551810847098356,0.046958897574685986,-5.7584164211029965,0.04789798320867354,0.022940842,0.07375851,-0.00058700447,-0.057257265,0.20569375,-0.09555139,-0.17755072,-0.21861117,-0.0045931316,-0.013518216,268,0,268,0,0.6396011,277.25235,0.0,0.0,31,False,15.739497,1.4777912175811225,0.006474494815285158,0.08147902,30,16,0.05153746,0,33,False,271,13730.109134127028,5.7137246260955346,2403.0051,15.344181,25,5440.93450808874,14.946448926743935,364.02856,16.012205,25,12388.596058086006,16.20594844461802,764.44745,14.529365,1.2985717,0,1.4828405,0.66802406,0.8148165,,,0,,,,b'NOT_AVAILABLE',76.880936388304,0.6114023738713973,324.01427434997305,55.40047779751057,100001.0,4413.933,4321.8,4483.9023,,,,,,,200111.0,2.6074932,2.5267506,2.7198527,2.3251128,2.0259085,2.6243172,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130757837449600',b'',0.03519049359033378,0.9
278,1635721458409799680,b'Gaia DR2 2061130757837452160',2061130757837452160,1627259864,2015.5,305.9485218254143,0.014835660583367615,38.50056329856185,0.017658435110945073,0.5596074591599189,0.020835858926928887,26.857903,-3.461791338529517,0.033897681547380064,-5.802961945636779,0.035690663772858094,-0.18965101,-0.084391475,-0.18036573,0.05834438,0.30191582,0.04267936,-0.23598863,-0.005482128,-0.13043529,-0.18650506,246,0,246,0,-2.8476446,183.17583,0.0,0.0,31,False,54.00304,1.4920608562894084,0.004234882069119957,0.038323324,28,16,0.04520517,0,34,False,255,42752.61167738919,9.30662039870061,4593.7847,14.110959,24,17340.607150808963,22.23169271894983,779.99493,14.753727,24,37624.71044786819,41.72138708286758,901.8087,13.323237,1.2856599,1,1.4304895,0.6427679,0.78772163,,,0,,,,b'NOT_AVAILABLE',76.88121778312266,0.6140661369533844,324.01230732350933,55.40291240361975,100002.0,4461.9,4390.0,4550.755,,,,,,,200111.0,4.436962,4.2653875,4.583491,7.029841,6.327538,7.732144,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130757837452160',b'',0.03551104366156873,1.0
306,1635721458409799680,b'Gaia DR2 2061129967563446656',2061129967563446656,1354209847,2015.5,305.97947013658535,0.016947229484607102,38.48554568841284,0.019981318148271372,0.5836290697610681,0.02246458801490123,25.97996,-3.377421058395908,0.0358453153011233,-5.876612141308545,0.04046803924457987,0.03848937,0.20182845,-0.20376365,-0.08442087,0.13650745,-0.106463335,-0.20419261,-0.19414762,-0.03408627,0.023075573,317,317,297,20,7.8215823,523.7505,0.0,0.0,31,True,411.7052,1.527805569912566,0.0054566683602638505,0.06804104,37,17,0.031953845,0,39,False,294,685346.4986499388,303.14178249841285,2260.8118,11.09859,33,311945.62915319536,410.59101032585437,759.7478,11.616191,32,539311.1475732622,511.6609593475519,1054.04,10.432322,1.2420824,0,1.1838694,0.517601,0.66626835,,,0,,,,b'NOT_AVAILABLE',76.88283477031344,0.5856116965496466,324.0403058126106,55.37926108714273,100001.0,4904.3335,4869.3335,4942.3335,0.0847,0.0106,1.663,0.033,0.0065,0.9484,200111.0,13.118213,12.917265,13.307473,89.69413,83.55081,95.83745,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061129967563446656',b'',0.03791477895875362,0.7
335,1635721458409799680,b'Gaia DR2 2061129860182786560',2061129860182786560,1310152201,2015.5,306.00670537297754,0.0188677890938244,38.48742959946681,0.023317190843075954,0.5563622475158745,0.026197435220579452,21.23728,-3.651441289955259,0.040723781039479205,-5.933582550722401,0.0495209234533676,-0.081584476,-0.003911699,-0.2201056,-0.012769542,0.18994172,-0.040754512,-0.38321206,-0.16578595,0.028070621,-0.09586489,275,257,269,6,4.68108,385.9733,0.0,0.0,31,False,194.93994,1.5186241040587114,0.005690646288176936,0.06255844,31,16,0.038399074,0,35,True,276,140524.52708373815,27.329119576591367,5141.934,12.818985,33,63304.501508086156,73.22470559610171,864.5238,13.347802,33,113460.44226881705,85.90408955061739,1320.7804,12.124809,1.2578939,0,1.2229929,0.5288172,0.6941757,,,0,,,,b'NOT_AVAILABLE',76.89662602471209,0.5692456077687131,324.07586720762913,55.37220718806072,100001.0,4860.5,4730.755,4989.21,,,,,,,200111.0,6.3792953,6.054399,6.7340093,20.462746,18.81202,22.113472,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061129860182786560',b'',0.04029655639020342,0.7
