,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_6913_center,PMemb
11,1635721458409799680,b'Gaia DR2 2061130173722074752',2061130173722074752,1538478204,2015.5,305.98600856842825,0.016975218696661003,38.53044134961342,0.018510615110251455,1.2416301282133622,0.022566312044549692,55.0214,-6.244626519048737,0.03546107262751663,-6.518208383399006,0.037099748577023986,-0.10077282,-0.067762785,0.02756042,0.014180888,0.27828696,-0.04580321,-0.25314364,-0.17247193,-0.01742501,-0.042417984,220,0,219,1,-3.5867596,147.52182,0.0,0.0,31,False,46.349266,1.5265648459565742,0.004962503385918605,0.04954685,26,16,0.043374117,0,28,False,238,37115.77179225136,10.329151321408387,3593.3032,14.264469,21,16832.713612327065,33.81318401173779,497.8151,14.786003,21,29148.93560027687,33.75814665263841,863.46375,13.600363,1.2388709,0,1.1856403,0.52153397,0.66410637,,,0,,,,b'NOT_AVAILABLE',76.92252469040852,0.6072144630846784,324.08105577015607,55.41807244034086,100001.0,4917.6665,4867.0,5089.25,1.067,0.6359,1.2978,0.4967,0.313,0.6201,200111.0,1.4248924,1.3304319,1.4547137,1.0697817,1.0188497,1.1207136,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130173722074752',b'',0.0074023981078925535,0.007594790548313461,0.6579999977350235
29,1635721458409799680,b'Gaia DR2 2061130139362333824',2061130139362333824,954418691,2015.5,305.99047314976906,0.013009530573994479,38.51435138717207,0.014309222353529617,0.5429928994785823,0.017657082175963755,30.75213,-3.402549509109511,0.029173155298995314,-5.793631363639731,0.029298249154884562,-0.12147327,0.013768208,-0.12033955,-0.0018738518,0.24943092,-0.026707755,-0.1178601,-0.1004462,-0.117522486,-0.10687496,275,0,275,0,-4.420243,179.2501,0.0,0.0,31,False,68.87455,1.5178077377486723,0.0037024244415660534,0.051633846,31,17,0.03817296,0,33,False,289,54799.40761010105,10.956110109478004,5001.721,13.841426,30,24278.943998679544,31.778906414958634,763.9956,14.388313,29,44899.76337799009,29.533824125403235,1520.2827,13.1313095,1.2623988,1,1.2570038,0.5468874,0.7101164,,,0,,,,b'NOT_AVAILABLE',76.91136115652614,0.5951117076221595,324.07499328999256,55.401971434864755,100002.0,4813.937,4715.2427,4982.02,,,,,,,200111.0,4.187072,3.9093113,4.3641844,8.482368,7.7018976,9.262839,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130139362333824',b'',0.01057942663555401,0.011473984630412378,0.8659999859333039
39,1635721458409799680,b'Gaia DR2 2061130173722072320',2061130173722072320,1141266204,2015.5,305.99864382216896,0.03366150895714231,38.52738971923679,0.022625064777893052,0.507027375855433,0.0342725484248141,14.79398,-3.1907183556008083,0.08166929636568722,-5.637011025231049,0.04585420441023283,-0.14653464,-0.39468378,0.41744056,0.13067803,0.26473844,-0.031605937,-0.12807184,-0.21135636,-0.19151129,0.09148557,197,0,196,1,-1.6136173,160.57156,0.0,0.0,31,False,21.75189,1.4947393339538277,0.0070178843746508904,0.08324876,22,12,0.08661355,0,29,False,204,17956.620693346158,14.475622569921125,1240.4731,15.052804,17,7682.2521386912,87.10655897790524,88.193726,15.637667,15,16025.856872582173,113.07351749013017,141.72954,14.2498665,1.320299,0,1.3878002,0.5848627,0.8029375,,,0,,,,b'NOT_AVAILABLE',76.9257062328765,0.5973709710870954,324.0947100777028,55.41122094319264,100001.0,4492.0,4425.5,4906.0,,,,,,,200111.0,3.1120381,2.6089714,3.206267,3.5525773,2.987486,4.1176686,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130173722072320',b'',0.01263878356448953,0.015838733033176906,0.6519999936968088
45,1635721458409799680,b'Gaia DR2 2061130173722073088',2061130173722073088,710207184,2015.5,305.998072784584,0.023091407770953122,38.52997801580625,0.02482788569578584,0.6356909890857215,0.031632326374301564,20.096245,-3.5111677411109565,0.04716149403088368,-5.71282437530388,0.04769920964404465,-0.0489731,0.051647205,-0.083257385,-0.036907863,0.36308995,-0.0756869,-0.16339828,-0.1403323,-0.1679905,-0.09422483,236,236,225,11,6.271167,378.54724,0.0,0.0,31,True,289.3491,1.5591670673017541,0.00667265542689312,0.081805564,29,16,0.03427475,0,33,False,237,1974759.0431459753,687.8178932635519,2871.0493,9.94958,27,953049.1509185894,1183.8162412040335,805.0651,10.4036,28,1455951.4679190519,1926.2420815071796,755.8507,9.354053,1.219896,0,1.0495472,0.45401955,0.59552765,,,0,,,,b'NOT_AVAILABLE',76.92756801020928,0.5992238071785189,324.09587087555957,55.413763507251005,100001.0,5045.1133,4970.0,5121.0,,,,,,,200111.0,19.017498,18.458044,19.596678,211.09851,194.55972,227.6373,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130173722073088',b'',0.013300505170547495,0.01616797361754629,0.6530000081658364
57,1635721458409799680,b'Gaia DR2 2061130895276405120',2061130895276405120,1631043025,2015.5,305.96523886304925,0.02388798147526281,38.52009205640263,0.02428281897854479,0.5222489358262907,0.03027604771174101,17.249575,-4.102469502968515,0.05574270454459459,-5.8037842395784285,0.048164973464777536,-0.03739549,0.059161708,-0.04084459,-0.015417751,0.27608544,-0.015647575,-0.21693088,-0.012704903,-0.06339394,-0.07084981,248,0,248,0,-1.6268138,208.26953,0.0,0.0,31,False,15.586762,1.479216202324158,0.006703027561806983,-0.007546642,28,17,0.059512924,0,31,False,264,13224.7992502449,5.1799274380294476,2553.0857,15.384893,26,4953.438107181279,15.464313918760125,320.31412,16.11412,28,12848.432578063319,102.70443773184846,125.10104,14.489795,1.3460976,0,1.6243258,0.72922707,0.8950987,,,0,,,,b'NOT_AVAILABLE',76.90471872100791,0.6145708265664396,324.0474608167987,55.41533013699989,100001.0,4335.3335,4017.9033,4786.2354,,,,,,,200111.0,2.881472,2.3641298,3.3547523,2.6424913,2.271612,3.0133708,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130895276405120',b'',0.014529837794013898,0.018382480484540425,0.7200000023841858
59,1635721458409799680,b'Gaia DR2 2061130070642666880',2061130070642666880,1477295721,2015.5,305.98957624036655,0.02178279787503618,38.509626280037786,0.021940343458689848,0.53788934395722,0.02815010307107798,19.107899,-3.4417722468779535,0.044039469943994075,-5.877576010899846,0.04345592673957022,-0.13381629,0.10827626,-0.14030252,-0.06158924,0.23761064,-0.10382087,-0.08363824,-0.24738859,-0.06845157,-0.05748382,248,248,247,1,0.012926997,241.61794,0.0,0.0,31,True,240.83301,1.5517015193876391,0.0064013368640705535,0.10911622,28,15,0.03251415,0,33,False,261,169042.06679303746,30.361482600791387,5567.6484,12.618379,30,79609.45745724694,102.17008917938588,779.18555,13.098976,29,130889.58511777612,107.13698757442744,1221.703,11.969657,1.2452465,0,1.1293192,0.4805975,0.6487217,,,0,,,,b'NOT_AVAILABLE',76.90709027641157,0.5929714457404004,324.0704415693165,55.39795413904471,100001.0,4938.6523,4866.31,5085.107,,,,,,,200111.0,6.9425416,6.5484004,7.1504908,25.832445,23.617132,28.047758,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130070642666880',b'',0.014555079481971126,0.015061777734100236,0.9239999967813491
75,1635721458409799680,b'Gaia DR2 2061130070642856704',2061130070642856704,322207165,2015.5,305.9893925156059,0.6305220810623475,38.506627356253524,0.9033798410396321,0.1378570344682724,1.0130571012919105,0.13608022,-4.767914413221091,1.5930528510296031,-5.956307029720887,1.8398810010239728,-0.037737764,-0.022591846,-0.13758555,-0.032867603,0.2556986,-0.10425097,-0.40612665,-0.04230831,0.14193489,0.13372146,202,0,200,2,3.338985,267.8269,3.177663006675856,4.118603953764881,31,False,0.021245198,1.240463758276202,0.19863169375396186,0.14342226,23,14,1.7009106,0,27,False,219,114.30679289322568,0.9859921683939817,115.93073,20.543186,19,79.47519915621324,13.473661981784348,5.8985596,20.60081,21,243.99332881515178,14.765737775263025,16.52429,18.793474,2.8298278,0,1.8073349,0.05762291,1.749712,,,0,,,,b'NOT_AVAILABLE',76.90455295132975,0.5913661786960952,324.068037235237,55.39528021158414,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130070642856704',b'',0.017369839150206116,0.017770855044845747,0.5030000131577254
81,1635721458409799680,b'Gaia DR2 2061130100701594752',2061130100701594752,1037082205,2015.5,305.99858548281907,0.07025287578036912,38.510090934906884,0.07994300613490057,0.5265756904706853,0.09528634750231181,5.526245,-3.564348103110965,0.16449078640143983,-5.650762491074493,0.17625841558607158,-0.12632455,0.011176633,-0.09319181,0.009504683,0.082709,-0.016678942,-0.28416178,-0.14859569,0.030190572,-0.07228992,247,0,247,0,2.8050277,308.32053,0.3548741208057567,2.5681949085357973,31,False,1.5358584,1.3579198648730793,0.02057849600967143,0.124195546,28,16,0.16343245,0,30,False,258,2056.9812853996273,3.5667455295911847,576.711,17.40529,23,527.4984409876611,15.267827643427129,34.54967,18.545835,24,2412.1718169466562,20.16591060395721,119.61631,16.305899,1.4291186,0,2.2399368,1.1405449,1.0993919,,,0,,,,b'NOT_AVAILABLE',76.91152131241856,0.5874684680986338,324.08209167833564,55.39547554710338,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130100701594752',b'',0.01782681007490091,0.020198742372200637,0.5390000186115503
100,1635721458409799680,b'Gaia DR2 2061130031982105728',2061130031982105728,325941792,2015.5,305.9722783486754,0.11544294643843711,38.504535169972726,0.13800836983493198,0.615446508085764,0.16768383529684114,3.6702793,-12.763404120921697,0.2787598561076714,-21.208406515965585,0.2501020686330626,-0.23043184,-0.15826888,-0.097394355,0.07764928,0.4423309,0.051175773,-0.17498721,-0.022703363,-0.08533713,-0.12516823,264,0,264,0,1.0528778,283.0019,0.0,0.0,31,False,0.56579274,1.348102496400212,0.03353048809613145,-0.04407131,30,15,0.25421518,0,35,False,279,816.9683059439539,1.4524259610547732,562.48535,18.407852,27,228.94608719334363,8.298726451513236,27.588099,19.452055,32,912.6286698464069,7.4373549568350015,122.70877,17.361185,1.3973305,0,2.09087,1.0442028,1.0466671,,,0,,,,b'NOT_AVAILABLE',76.89514657594543,0.6011268122733424,324.04502728364173,55.39888482458483,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130031982105728',b'',0.020700657588470124,0.021807875469617738,0.5170000129193068
117,1635721458409799680,b'Gaia DR2 2061130963996060672',2061130963996060672,999753622,2015.5,305.9617864174912,0.01374686706204074,38.53799426483743,0.014296308877640974,0.5671722017589393,0.018240524774597734,31.094072,-3.2054420664542036,0.028661895882212875,-5.476267737338257,0.027417370266624965,-0.23434721,-0.16368696,-0.0075294324,-0.014010805,0.38477275,-0.103292555,-0.1506393,-0.20058952,-0.054781247,-0.11872862,259,0,258,1,-5.1660614,153.19876,0.0,0.0,31,False,96.872925,1.4960207647511132,0.003562016202839536,0.03937257,29,15,0.036589593,0,32,False,276,75974.04442002371,16.43201294566039,4623.5386,13.486703,29,31421.46075927958,37.66945353615317,834.13635,14.108322,30,65713.00908878943,70.28805953203606,934.91,12.717792,1.2785218,0,1.3905306,0.6216192,0.76891136,,,0,,,,b'NOT_AVAILABLE',76.91782415008855,0.627062880061438,324.0561089458897,55.43275704219162,100001.0,4736.5,4496.5,4966.6665,,,,,,,200111.0,4.930345,4.483967,5.4707036,11.022485,10.030186,12.014784,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2061130963996060672',b'',0.022339939046558198,0.02606170464432178,0.5640000158548355
