,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
1231,1635721458409799680,b'Gaia DR2 465533433663559424',465533433663559424,156896157,2015.5,38.32767611032538,0.015993869832432856,61.43705356692022,0.017518291708074184,0.43042965439690645,0.020926623143053134,20.56852,-0.6377252094772211,0.023815782964146385,-0.7338665488042226,0.040607598741728826,-0.0023464812,-0.058484696,-0.7685189,0.124344155,0.04529109,0.05020451,-0.38401988,0.028131058,-0.10741853,-0.02571875,364,0,363,1,-7.973584,183.7923,0.0,0.0,31,False,90.0288,1.5699760803179676,0.003326113058108296,-0.055926956,43,15,0.04886177,0,45,False,377,70891.11051421333,13.019325350697416,5445.068,13.561886,45,36112.54282559743,41.351566333255036,873.3053,13.957243,43,52081.92355322929,38.9385091620929,1337.5428,12.970202,1.2440835,0,0.9870405,0.39535713,0.5916834,,,0,,,,b'NOT_AVAILABLE',134.7980351266685,0.9347174109388758,58.88519813432106,43.46187037376496,100001.0,5300.21,5150.0,5375.3335,2.2845,1.8787,2.4961,1.1672,0.9433,1.2661,200111.0,4.718097,4.587142,4.9973364,15.827079,13.765177,17.88898,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465533433663559424',b'',0.07411397410995117,1.0
1276,1635721458409799680,b'Gaia DR2 465527386349642880',465527386349642880,1008772888,2015.5,38.26157032982947,0.02319708590446076,61.3871466936346,0.024750695257949592,0.4738131308120078,0.031030319069657454,15.269361,-0.7551378804005022,0.03391352770657869,-0.7365626735349933,0.05397424446769612,0.011024659,0.025455855,-0.7852529,0.038238887,-0.00045639867,0.00891302,-0.332047,-0.032990694,0.180923,-0.010126599,399,0,399,0,-3.5521,301.9043,0.0,0.0,31,False,20.24193,1.4841996272612836,0.005218286840425618,-0.059511144,45,16,0.05822891,0,45,False,393,16764.589178967304,4.673153475628852,3587.4253,15.127383,42,6773.494372236344,14.333437548947487,472.56595,15.774356,41,15159.421646317953,18.032800686341414,840.6582,14.310213,1.3082883,0,1.4641428,0.64697266,0.81717014,,,0,,,,b'NOT_AVAILABLE',134.78788328182074,0.8765087601476672,58.81630444835245,43.430414780857134,100001.0,4358.74,4241.5,4447.6,,,,,,,200111.0,3.518056,3.3788836,3.7152305,4.0247984,3.39039,4.659207,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465527386349642880',b'',0.07526585166249189,1.0
1315,1635721458409799680,b'Gaia DR2 465537797350273536',465537797350273536,112437067,2015.5,38.19581264493106,0.01327449266081823,61.52558309553002,0.014194920646209759,0.4378717229625167,0.017560906503786326,24.93446,-0.6969500968479847,0.020242115759328463,-0.6428843519545304,0.03209081279990987,0.007950098,0.06956667,-0.75411963,0.041559577,0.019612528,0.012500461,-0.30473357,-0.011856199,-0.0273251,-0.024362005,403,0,403,0,-6.925657,232.36934,0.0,0.0,31,True,117.11846,1.5794635182573635,0.00288823005769065,-0.023272036,46,17,0.040455893,0,49,False,417,92503.45320100735,16.1930395784655,5712.544,13.272971,45,47635.13161354087,69.95714478556224,680.91876,13.6565695,45,67114.38951645479,58.81724577475366,1141.0665,12.6948805,1.240489,1,0.961689,0.38359833,0.57809067,,,0,,,,b'NOT_AVAILABLE',134.70603127767464,0.9924998633430777,58.85942473212914,43.56888339645252,100002.0,5323.0,5080.895,5405.0,,,,,,,200111.0,5.244415,5.0864944,5.756116,19.893658,17.63203,22.155285,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465537797350273536',b'',0.07623357463063145,1.0
1324,1635721458409799680,b'Gaia DR2 465531131561124736',465531131561124736,230234591,2015.5,38.03293808985743,0.028068292193652984,61.41424838020342,0.027213191037331275,0.4220293725531641,0.03515729039797049,12.004036,-0.7356606084719506,0.04246186228029376,-0.9618738383751774,0.06201000701250845,0.06601798,-0.0053776447,-0.74028647,0.08079176,0.02112755,0.0083062155,-0.16052957,-0.021403523,-0.04082394,0.019117342,368,0,367,1,2.1921551,423.50595,0.09220907332334084,1.0269484829970572,31,False,12.742093,1.4247552930928031,0.006422254306491811,-0.06366729,42,16,0.063885964,0,44,False,386,12198.020667198603,44.6372500133915,273.27,15.472642,43,4018.0649593859775,55.27907202937167,72.68691,16.341345,42,12771.775963671185,88.4262375853432,144.43423,14.496292,1.3764398,0,1.8450527,0.8687029,0.97634983,,,0,,,,b'NOT_AVAILABLE',134.67634342814804,0.8599635363142171,58.696332677956875,43.50204092947538,100001.0,4049.0,3870.0,4258.0,,,,,,,200111.0,4.2528157,3.8455708,4.655327,4.3796453,3.5256324,5.2336583,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465531131561124736',b'',0.07677376858421338,0.9
1329,1635721458409799680,b'Gaia DR2 465528107904154752',465528107904154752,82383425,2015.5,38.058720600689185,0.053713937222004564,61.396907575748635,0.05508178508323189,0.4177565083840427,0.07287657903275581,5.7323837,-0.942188770657727,0.08006185639708498,-0.17819508222309116,0.12143537178501519,0.043654628,-0.02933537,-0.7438271,0.08785177,0.052846342,0.018303169,-0.015484096,-0.009965041,0.052245475,-0.01634258,418,0,416,2,0.92319405,437.3455,0.0,0.0,31,False,2.7434852,1.424072282942451,0.01198694251898903,-0.08050282,47,16,0.11210736,0,49,False,433,2934.1842308957935,1.837256580422951,1597.0465,17.019648,45,1011.9415491644759,6.598663673379481,153.35553,17.8385,46,3030.2479049806325,10.766875256833352,281.4417,16.058224,1.3776195,0,1.7802753,0.8188515,0.9614239,,,0,,,,b'NOT_AVAILABLE',134.69433408969948,0.8485890434257114,58.70135334875072,43.48107180582011,100001.0,4145.3047,3961.0,4556.2627,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465528107904154752',b'',0.0768971668415155,0.1
1473,1635721458409799680,b'Gaia DR2 465534911132262912',465534911132262912,909185042,2015.5,38.31495054636543,0.0694408832355526,61.49726496696595,0.06895654761821092,0.5548697342686435,0.08479982376279278,6.5432887,-0.2789621998196104,0.10697493197774306,0.1363273562069489,0.14507554881107043,-0.11091229,-0.025793968,-0.77374995,0.22102802,0.10243383,0.14933504,-0.26575527,0.11369362,-0.029897915,-0.20511709,372,0,371,1,2.3169851,431.5897,0.0625896277250637,0.10154289624934422,31,False,2.0568168,1.464881074482903,0.014351000628618344,-0.057314355,43,14,0.14084594,0,46,False,384,2275.2250724464016,1.8405226055687975,1236.1842,17.295805,39,1047.0817231468536,10.79930352927818,96.95827,17.801437,38,2405.7910240424285,7.30016728485021,329.55286,16.308775,1.5175961,0,1.4926624,0.5056324,0.98703,,,0,,,,b'NOT_AVAILABLE',134.76937422773253,0.9880198056477072,58.91333484550471,43.51884119421369,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465534911132262912',b'',0.08185325717212336,0.1
1550,1635721458409799680,b'Gaia DR2 465527283270434944',465527283270434944,978620880,2015.5,38.24574968271547,0.02376740521284113,61.373159597943946,0.024291610316367618,0.4992914936003817,0.02888171027279953,17.287462,-0.8230279378062961,0.03524941527062603,-0.47648402631714243,0.05325119206414101,0.07267558,0.041399416,-0.77826536,0.019768625,-0.009143599,-0.035588052,-0.4091595,-0.01902938,0.10899061,0.023048379,414,414,385,29,12.033263,816.5201,0.0,0.0,31,True,410.39822,1.5804250607816814,0.00535370586125289,-0.02772433,47,16,0.03899434,0,49,False,376,477991.6992336912,207.42677414485738,2304.3877,11.489815,47,244544.7677190171,343.61680198985556,711.6787,11.880492,46,343060.2385803612,217.94182298397627,1574.091,10.923494,1.2293205,0,0.9569979,0.39067745,0.5663204,,,0,,,,b'NOT_AVAILABLE',134.78621785961636,0.8606881303662508,58.7986013987461,43.42104676646973,100001.0,5315.625,5078.0,5946.7095,,,,,,,200111.0,10.489219,8.381048,11.493874,79.14041,71.705696,86.57513,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465527283270434944',b'',0.083963155510655,0.6
1593,1635721458409799680,b'Gaia DR2 465538072228175872',465538072228175872,1243139910,2015.5,38.16072034778275,0.049396012056923164,61.53469676116692,0.054285205121690557,0.44215933843294253,0.06911481589489099,6.397461,-0.8470860512161548,0.07891917482747869,-0.5863096723094005,0.11636608400503946,-0.09501861,0.07419743,-0.7039407,0.094018005,-0.00425526,0.1215341,-0.13530335,-0.050492503,0.0051004435,-0.014396144,419,0,418,1,3.145898,509.40494,0.14038430810133948,0.7582340845720883,31,False,2.8273735,1.3463316278854935,0.011430040612335558,-0.027303435,47,17,0.108324215,0,50,False,435,3128.8634084587393,3.450240514607975,906.8537,16.9499,48,841.9641879788677,7.582944745700574,111.033936,18.038155,47,3750.015712720128,12.868911433872874,291.40115,15.826838,1.4676192,0,2.211317,1.0882549,1.1230621,,,0,,,,b'NOT_AVAILABLE',134.6870902350779,0.9945594941963066,58.84402516414094,43.58432473597246,100001.0,3655.0,3517.0,4110.3047,2.769,2.3303,2.968,1.409,1.181,1.5148,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465538072228175872',b'',0.08497260909810782,0.8
1615,1635721458409799680,b'Gaia DR2 465532712109031808',465532712109031808,1475637381,2015.5,38.026994174906655,0.013354016365566553,61.4984149200492,0.01412448074630577,0.4418686104400787,0.01781646644111031,24.801136,-0.8455398400165065,0.020157917041018616,-0.6831325508566645,0.03132503511323723,0.016654154,0.08277565,-0.7766131,0.0258642,0.129195,0.0032729767,-0.33393028,-0.05619732,-0.060147196,-0.0014781149,459,0,457,2,-7.589575,259.59344,0.0,0.0,31,False,87.162186,1.5053995475979414,0.002956859633327036,-0.016997755,52,17,0.039449476,0,54,False,473,68471.1350671851,11.142904599178948,6144.8193,13.599597,52,29650.868535251055,36.926596104243856,802.96783,14.171294,49,58069.09553743843,35.54744068030885,1633.5662,12.852057,1.2811233,1,1.3192368,0.57169724,0.7475395,,,0,,,,b'NOT_AVAILABLE',134.64184745714195,0.9367905737559551,58.742986827783845,43.57916648796527,100002.0,4973.3335,4579.0,5223.0,,,,,,,200111.0,5.2829,4.7899117,6.231983,15.382602,13.632862,17.132341,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465532712109031808',b'',0.08568009538483128,1.0
1710,1635721458409799680,b'Gaia DR2 465537866069740288',465537866069740288,1635569548,2015.5,38.17248336412837,0.048951708272507555,61.53876879247406,0.05004658222064761,0.3374744003367139,0.06730882797845596,5.0138206,-0.9501228592766193,0.07456433335275553,-1.0566656091900206,0.10717012231358211,-0.07704917,0.12809263,-0.73633295,0.09713261,-0.0004757571,0.097514614,-0.18641204,-0.07918873,0.057150092,-0.037113104,432,0,426,6,11.763865,861.8503,0.4124909467130784,13.984787648569373,31,False,3.177903,1.4388719396150638,0.010519441774256478,-0.046602573,49,17,0.10064186,0,51,False,443,6592.326662511202,3.4900091131365545,1888.914,16.140768,45,2525.749185891979,9.104039763545247,277.4317,16.845413,44,6316.424640264974,11.06860109028778,570.6615,15.260741,1.3412827,0,1.584672,0.70464516,0.8800268,,,0,,,,b'NOT_AVAILABLE',134.69072587586237,1.0004583935042226,58.85343335595604,43.58557720863244,100001.0,4321.0,4258.0,4390.6665,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+465537866069740288',b'',0.08877845806760223,0.7
