,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
148,1635721458409799680,b'Gaia DR2 181174296210497536',181174296210497536,1114756586,2015.5,80.62876873239674,0.09378561347973051,33.391840539000455,0.07282688134710665,0.28358924704508104,0.11014443411624934,2.5747035,-0.05729857054488499,0.16471184286699753,-1.3912794083637385,0.11228794790741457,-0.571038,0.36230266,-0.2014753,0.5305201,-0.5420447,0.16841167,-0.54361504,0.3678455,0.34504506,-0.33261102,134,0,133,1,-0.27966395,122.92724,0.0,0.0,31,False,5.2212534,1.4937049335775465,0.016243432514421362,-0.22814278,15,9,0.16128016,0,15,False,133,5054.1533806538455,4.621074490185473,1093.7183,16.429245,14,2223.570903545181,13.648119332647513,162.92142,16.98376,14,4356.298456943547,16.387964671826925,265.82303,15.664126,1.3018737,0,1.3196344,0.55451584,0.7651186,,,0,,,,b'NOT_AVAILABLE',173.57554026708436,-1.729247522575349,82.0598282734024,10.21049868440854,100001.0,4740.56,4371.66,5008.3335,2.6828,2.407,2.954,1.3618,1.1959,1.5011,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174296210497536',b'',0.02683715878410327,0.9
166,1635721458409799680,b'Gaia DR2 181173643374509824',181173643374509824,12658542,2015.5,80.68804385443751,0.07314856084583532,33.406547218304766,0.0539594532828103,0.3148491352353351,0.08998132733209652,3.4990497,-0.5480145590161523,0.12962830364619216,-1.3721738225524474,0.09175478742846614,-0.23039234,0.37175155,-0.13036232,0.36237517,-0.40952426,0.10284866,-0.4578195,0.31568655,0.41804397,-0.08882565,139,139,134,5,16.238333,603.24115,0.15995128117069984,7.469649010797981,31,True,32.08525,1.6864893644444834,0.019009685733917463,-0.035128616,16,10,0.07111141,0,18,False,137,246736.72646488054,88.40859448432744,2790.8682,12.207781,17,160460.570958375,656.4783838867213,244.42628,12.337967,16,138473.32860360172,180.84002415475834,765.7228,11.9085045,1.2115501,0,0.42946243,0.13018608,0.29927635,,,0,,,,b'NOT_AVAILABLE',173.59143506574807,-1.6801278104859911,82.11098373563449,10.221927024314494,100001.0,7501.0,7178.5,7841.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173643374509824',b'',0.028302045417599588,0.6
183,1635721458409799680,b'Gaia DR2 181173578953888000',181173578953888000,782751303,2015.5,80.69611797645824,0.031788613642317984,33.389532988579965,0.024773668481403055,0.31529134148294596,0.03622876779656814,8.702789,-0.43069339852200694,0.05868462747710361,-1.4333010878073515,0.04112913687375065,-0.33153197,0.195218,-0.25815222,0.36655295,-0.42610535,0.22034936,-0.5273746,0.19895785,0.3939111,-0.22793037,142,0,142,0,-4.6438828,73.171104,0.0,0.0,31,False,79.21353,1.6428142768880056,0.007865387239831385,-0.18561,16,11,0.06374471,0,16,False,142,63667.61690945515,27.84082803247773,2286.8435,13.678569,16,37280.426523489914,118.40539947236583,314.8541,13.922686,15,40615.587474014224,90.38182009251994,449.37784,13.240189,1.2234794,0,0.682497,0.24411678,0.43838024,,,0,,,,b'NOT_AVAILABLE',173.60928579592752,-1.684195810512283,82.1166882631033,10.204508526534916,100001.0,6287.0,6072.0,6715.3335,,,,,,,200111.0,4.2000213,3.681317,4.5027194,24.829702,18.194439,31.464966,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173578953888000',b'',0.02948192815847255,0.8
189,1635721458409799680,b'Gaia DR2 181173578953885568',181173578953885568,1628588971,2015.5,80.69320935127496,0.03851415202589436,33.40238184006409,0.028078969842415334,0.19576819749711524,0.04695285319858897,4.169463,-0.5675692168670254,0.06591928009557853,-1.5566001954533437,0.046682880668843484,-0.2385416,0.40164122,-0.14290802,0.39742747,-0.42453706,0.12223435,-0.4846079,0.31050155,0.4258503,-0.036215622,141,0,141,0,-2.5186174,98.01048,0.0,0.0,31,False,40.030807,1.505471189363896,0.009245882964902037,-0.029019931,16,10,0.06569172,0,16,False,140,32471.98099804132,13.378952231885618,2427.0945,14.409594,14,14440.14957823296,49.43403986611005,292.10944,14.952459,15,27316.579013284696,62.38808233744797,437.8493,13.670855,1.285931,0,1.2816048,0.54286575,0.738739,,,0,,,,b'NOT_AVAILABLE',173.59731193739307,-1.6789289187679213,82.11507932078392,10.217488612596545,100001.0,4883.4927,4722.154,5052.0,0.3165,0.1599,2.5138,0.2703,0.077,1.175,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173578953885568',b'',0.02987825397225302,0.7
190,1635721458409799680,b'Gaia DR2 181173647673361280',181173647673361280,1483864201,2015.5,80.68460280379875,0.03384327527137834,33.41208091240428,0.025595468283021904,0.35363923649922174,0.0362314667040898,9.760555,0.13733977022661153,0.0656283735612534,-1.251084142425802,0.0431566794206569,-0.40407088,0.12620029,-0.4158804,0.4640595,-0.3314843,0.28941008,-0.5437709,0.35291344,0.23273231,-0.32953364,142,0,142,0,0.8194983,150.30746,0.0,0.0,31,False,82.927475,1.6770495800667826,0.007350362520706017,-0.17012589,16,10,0.07392473,0,17,False,142,69596.21777507744,28.535713110162668,2438.9163,13.581902,13,44549.40909966892,134.32235558220916,331.66043,13.729283,12,40087.897709944315,88.81745542743603,451.35156,13.254387,1.2161193,0,0.47489643,0.14738178,0.32751465,,,0,,,,b'NOT_AVAILABLE',173.5852444325028,-1.679365114597121,82.1084390143481,10.22763676641717,100001.0,7270.93,7098.1,7807.0,,,,,,,200111.0,2.9392014,2.5494173,3.084076,21.752707,16.569754,26.93566,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173647673361280',b'',0.029928632722763394,0.6
193,1635721458409799680,b'Gaia DR2 181173200996782208',181173200996782208,553273751,2015.5,80.66985648170576,0.05352610372579679,33.3605365305683,0.041230308539830014,0.2937937987110769,0.06372655301110211,4.6102257,-0.10823942727069745,0.08895726236520539,-1.205200711386041,0.061734688516800265,-0.55038905,0.38313562,-0.2547273,0.5687428,-0.5363773,0.18893357,-0.6134959,0.37050563,0.4081327,-0.21644561,139,0,138,1,-1.7488588,105.89367,0.0,0.0,31,False,23.79688,1.4871301848505278,0.009561821866851507,-0.1999775,16,9,0.09106489,0,16,False,139,19925.022710592555,12.44648957293968,1600.8549,14.939869,14,8217.33300367781,28.03852410890098,293.07294,15.564561,14,17582.456096668393,40.45802507029655,434.58514,14.149221,1.2948437,0,1.4153395,0.62469196,0.7906475,,,0,,,,b'NOT_AVAILABLE',173.6207896544619,-1.718685314117763,82.09252616517941,10.17700914865995,100001.0,4480.0,4392.875,4816.1777,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173200996782208',b'',0.030121477655855468,0.8
204,1635721458409799680,b'Gaia DR2 181174433649562112',181174433649562112,1281182440,2015.5,80.65482252580713,0.10996729513998656,33.420179671270745,0.08825158083727627,0.2161614671790815,0.12866256394380418,1.6800649,-0.3877962574748137,0.22022008503291116,-1.707206470063345,0.1573441846683074,-0.34103084,0.1890954,-0.053817514,0.29892153,-0.48342472,0.19113187,-0.36653852,0.13009591,0.36525586,-0.38159573,127,0,126,1,0.5302654,128.7418,0.17547934137958301,0.5752941527651223,31,False,2.5212505,1.501807524936612,0.02570122843362577,-0.19686286,15,11,0.21052675,0,15,False,126,2790.4125836743938,3.4855312657992927,800.57025,17.074194,13,1077.8523000730593,7.269946054899603,148.26138,17.76999,14,2655.532594260414,16.439004563166232,161.53853,16.20154,1.337933,0,1.5684509,0.69579697,0.87265396,,,0,,,,b'NOT_AVAILABLE',173.56449022686252,-1.6952747310304424,82.08377348374323,10.237347069828708,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174433649562112',b'',0.030891578671473366,0.6
208,1635721458409799680,b'Gaia DR2 181173578953884928',181173578953884928,644466528,2015.5,80.69417752902136,0.03270817062137416,33.40360426171589,0.026390778227971846,0.24368061092663426,0.03994878990131205,6.0998244,-0.2829153493773088,0.05937024508635217,-1.5026331517175722,0.04244182684740467,-0.28246883,0.28588793,-0.20500036,0.3792496,-0.48130316,0.13384058,-0.4983181,0.28547016,0.39041865,-0.0958254,159,0,158,1,-2.8013942,108.51025,0.0,0.0,31,False,48.30246,1.6038141436914641,0.00792302468874703,-0.1094462,18,11,0.061403334,0,18,False,159,39658.19358265609,12.819414513784427,3093.604,14.1925335,17,21343.63122870566,30.81350030722605,692.67145,14.528217,17,27446.563625290044,47.85086356216895,573.5856,13.6657,1.2302678,0,0.86251736,0.33568382,0.52683353,,,0,,,,b'NOT_AVAILABLE',173.59676101063692,-1.677570858348103,82.11598003122188,10.218655591152963,100001.0,5599.8003,5400.0,5833.3335,1.985,1.73,2.2835,1.001,0.858,1.1168,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173578953884928',b'',0.031138333128580335,1.0
220,1635721458409799680,b'Gaia DR2 181174403587604224',181174403587604224,1269934252,2015.5,80.67922228675342,0.027111047570219118,33.418165933217644,0.021730154808461816,0.3120388821556965,0.032525251264537314,9.593742,-0.2687024548301897,0.04988153634326481,-1.387273303837108,0.03542357246261665,-0.24614775,0.26633108,-0.2289768,0.35442832,-0.44909278,0.1363822,-0.49203566,0.2801761,0.37439257,-0.08738697,160,0,160,0,-4.1783657,91.98603,0.0,0.0,31,False,123.80437,1.5414927194044143,0.006538544745628249,-0.101403676,18,11,0.053831957,0,18,False,160,100010.38152717474,252.79330659371578,395.62115,13.188253,18,47245.78544523649,300.3230586807255,157.31654,13.665481,18,79607.27699758529,658.3746106768803,120.91486,12.509538,1.268399,0,1.1559429,0.4772272,0.6787157,,,0,,,,b'NOT_AVAILABLE',173.57768272396592,-1.6796247649089018,82.10428978437456,10.234002670998422,100001.0,4899.1904,4818.0,4986.67,,,,,,,200111.0,9.39845,9.071594,9.717874,45.846313,34.46883,57.223797,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174403587604224',b'',0.03235572475594638,1.0
221,1635721458409799680,b'Gaia DR2 181173368497585664',181173368497585664,509218362,2015.5,80.69915335046785,0.11525552039019817,33.38499679055832,0.09168696238386846,0.3691524644862443,0.13704765526751186,2.6936066,0.016124097595449013,0.2309848850109227,-1.404991914393373,0.16493268319607948,-0.37124282,0.2086031,-0.055346493,0.27975795,-0.49054086,0.1570294,-0.40205303,0.14660238,0.40313467,-0.39931196,134,0,134,0,2.6458852,175.51733,0.2461535393526578,1.1080682092321807,31,False,2.1906776,1.526956657082304,0.027216783862584956,-0.20883016,15,11,0.22095448,0,15,False,132,2646.074919355256,3.450893057556198,766.7797,17.13186,14,1299.477219599466,8.504396937081765,152.80063,17.566967,14,2204.971016602656,16.888871598278694,130.55763,16.403412,1.324395,0,1.1635551,0.43510628,0.72844887,,,0,,,,b'NOT_AVAILABLE',173.61446235421283,-1.6846721625265368,82.11895680767972,10.199816440735496,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181173368497585664',b'',0.03235956788712737,0.6
254,1635721458409799680,b'Gaia DR2 181174025630481024',181174025630481024,1195932418,2015.5,80.69380683752563,0.0961709501044259,33.41066811724933,0.07778184205955285,0.15261683286487793,0.12017870737126601,1.2699157,-0.05343450201700839,0.19705221188725452,-1.5112389921453548,0.14210070424322957,-0.30616692,0.23410662,0.019144963,0.2293599,-0.5089219,0.10317812,-0.37533844,0.14733413,0.41568297,-0.35625795,139,0,139,0,1.5106391,159.53273,0.13408125283854821,0.39380099259966894,31,False,2.8718393,1.403344497340179,0.021907575385989107,-0.1790293,16,11,0.18655623,0,16,False,139,3062.169079344401,6.140977728387289,498.6452,16.973293,15,1069.053691832592,15.197611501732938,70.34354,17.778889,15,3201.2824185471036,18.289947140853997,175.02962,15.99861,1.3945462,0,1.7802792,0.8055954,0.97468376,,,0,,,,b'NOT_AVAILABLE',173.59075873629217,-1.6738295588834933,82.11613541304608,10.225724567630158,100001.0,3991.325,3840.5,4225.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174025630481024',b'',0.03462355805361124,0.6
268,1635721458409799680,b'Gaia DR2 181174403587605888',181174403587605888,1414159986,2015.5,80.66605428555994,0.10260439089303157,33.42457087897879,0.08300122497369167,0.24650022841861485,0.131345555356179,1.8767307,-0.42785474015835456,0.20303481547871954,-1.5494425766945812,0.14475600520784673,-0.29526561,0.2643606,0.031021366,0.27064207,-0.5284986,0.113583125,-0.38940588,0.16032663,0.43045798,-0.2845954,149,0,147,2,-0.2778438,136.71791,0.0,0.0,31,False,2.4114003,1.3924371982314574,0.023720557300986364,-0.16224091,17,11,0.18835539,0,17,False,147,2462.8693524539854,8.345666528868142,295.10757,17.209763,16,794.147174324421,14.237217613819148,55.77966,18.101635,14,2700.8664459190695,26.05296831383015,103.66828,16.183163,1.419082,0,1.9184723,0.8918724,1.0265999,,,0,,,,b'NOT_AVAILABLE',173.56617722417448,-1.6850610877354506,82.09357178855811,10.241113878715398,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+181174403587605888',b'',0.03514975962678134,0.7
