,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_581_center,PMemb
1517,1635721458409799680,b'Gaia DR2 509861825492776320',509861825492776320,22007849,2015.5,23.453806965525594,0.01617053341272096,60.61126873044138,0.018562574934022268,0.28426819947022686,0.026092601329578167,10.89459,-1.375743526195944,0.027931312734185622,-0.2606984256274312,0.03674158961326705,-0.20678794,0.082803234,-0.5008167,0.037501324,-0.060572334,-0.020446055,-0.23284574,-0.1698564,0.23952712,-0.47802785,428,0,425,3,-1.5849056,375.10074,0.0,0.0,31,False,29.239325,1.6380765794962677,0.0045198241972141725,-0.0061069047,49,20,0.045484934,0,59,False,456,23706.581013974857,6.071362147265121,3904.656,14.751193,47,13767.595637921075,23.879402356478575,576.54694,15.004243,44,14945.647357545242,24.11668231198782,619.72235,14.325633,1.211193,0,0.67860985,0.25304985,0.42556,,,0,,,,b'NOT_AVAILABLE',128.1110227764059,-1.8336428020087918,49.42921418636323,46.196614955082715,100001.0,6579.0,6160.29,7007.0,,,,,,,200111.0,2.5927677,2.2856996,2.9572024,11.346488,8.7276325,13.965343,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509861825492776320',b'',0.06560024504712178,0.1147101443213972,0.5710000015050173
1619,1635721458409799680,b'Gaia DR2 509874332437219840',509874332437219840,1113379142,2015.5,23.21056658312501,0.03228935022797465,60.636779504289066,0.03747844077254899,0.3655179731653354,0.058392358702397756,6.2596884,-1.3817561670853382,0.05550632578275082,-0.5360833012298046,0.071201871756301,-0.29248267,0.25986353,-0.42161024,0.10949361,-0.14545172,0.0011160464,-0.105578415,-0.19910292,0.25330266,-0.52208346,464,0,462,2,-1.0263791,426.03055,0.0,1.8802131809696403e-15,31,False,4.9054565,1.5380684334784418,0.009330161038923509,-0.014183094,53,20,0.07737752,0,58,False,504,4639.690130668123,2.264284981520952,2049.0752,16.522142,50,2188.698632320258,10.055218432839153,217.66794,17.000923,51,3668.447602660005,7.582272522230549,483.819,15.850714,1.2624003,0,1.1502094,0.47878075,0.6714287,,,0,,,,b'NOT_AVAILABLE',127.98908609781896,-1.8277805417851583,49.3021951588464,46.28128845695064,100001.0,4932.68,4856.0703,5025.0,1.2773,0.8763,1.7561,0.6057,0.3702,0.8716,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509874332437219840',b'',0.06762695504706046,0.135911273693485,0.6020000010728837
1648,1635721458409799680,b'Gaia DR2 509839040679832576',509839040679832576,254036495,2015.5,23.236063282111882,0.01584963656003725,60.60790918939404,0.019023256583921806,0.3071394811494397,0.028224548219712438,10.881998,-1.3624056236987578,0.028034586443525997,-0.4396806105658645,0.036970592349022925,-0.24907282,0.11626475,-0.45559707,0.062397655,-0.16662444,-0.033738997,-0.08912625,-0.08472865,0.14708374,-0.49664733,465,0,465,0,-2.3225114,392.48956,0.0,0.0,31,False,23.685179,1.6292885242095276,0.004472833162445985,0.012068876,53,19,0.04453579,0,58,False,498,19660.75115493222,4.933484848993717,3985.165,14.954366,55,11122.20701549096,16.391860983257498,678.5201,15.23591,56,12783.174931296186,13.933873367769994,917.4172,14.495323,1.2158936,0,0.74058723,0.2815447,0.45904255,,,0,,,,b'NOT_AVAILABLE',128.00606583743243,-1.854274412059578,49.295469369995566,46.25017061600817,100001.0,6019.3003,5767.0,6427.0,,,,,,,200111.0,2.6227264,2.3005328,2.8572295,8.1355095,6.2938123,9.977207,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509839040679832576',b'',0.06834546823677479,0.11756317344656214,0.7440000069141388
1694,1635721458409799680,b'Gaia DR2 509863852717471232',509863852717471232,1268970369,2015.5,23.43682279760855,0.02954255515173051,60.70310712471581,0.037565592239028375,0.507526757908814,0.05111411348309825,9.929288,-1.3931058316045084,0.051430963484361984,-0.5836100704234244,0.0748321209129797,-0.32026443,0.27953076,-0.39050657,0.1113039,-0.25758022,0.100431256,-0.340546,-0.08988147,0.1499758,-0.50769913,401,0,398,3,-1.9602319,339.9598,0.0,0.0,31,False,6.7584615,1.5388908641735617,0.008475471661091577,0.022220014,48,18,0.07995935,0,56,False,437,6043.539247621283,2.7077331501363227,2231.9553,16.235138,51,2727.1703908930267,11.47480826595818,237.66588,16.762108,54,4929.718820192333,9.901549139857597,497.87347,15.529864,1.2669545,0,1.2322435,0.5269699,0.7052736,,,0,,,,b'NOT_AVAILABLE',128.08777799152747,-1.7444028640810252,49.48904889085861,46.279021190477614,100001.0,4892.0,4797.76,5059.0,1.0485,0.5777,1.525,0.474,0.2039,0.625,200111.0,1.4259089,1.3333229,1.4824761,1.0491174,0.8176837,1.2805512,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863852717471232',b'',0.06932023406959878,0.1053539268905881,0.6980000026524067
1785,1635721458409799680,b'Gaia DR2 509875015326172672',509875015326172672,1144383597,2015.5,23.24722642426105,0.037953891003655794,60.702624397729636,0.043060705072881386,0.2911906822441464,0.06607131272774633,4.407218,-1.44009824748758,0.06743173118258383,-0.5121966443472952,0.08390392293811137,-0.28058684,0.092546426,-0.38040724,0.04163153,-0.15046716,-0.030713731,-0.06336674,-0.16773744,0.28614938,-0.50677675,451,0,449,2,-0.48219076,429.13345,0.0,0.0,31,False,3.5338893,1.5464817517278866,0.010777879531152869,-0.026736902,51,20,0.08973942,0,57,False,500,3483.429705469395,2.150228375346828,1620.0278,16.833347,49,1609.2165018475778,9.276293139272848,173.47624,17.334852,50,2761.1281551842976,6.815917301439562,405.1,16.159204,1.2546097,0,1.1756477,0.5015049,0.67414284,,,0,,,,b'NOT_AVAILABLE',127.99626202569614,-1.7599087432578717,49.374684999568146,46.32765906014981,100001.0,4894.0,4806.6665,4985.725,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509875015326172672',b'',0.07142999592374014,0.1117705197975628,0.6279999938607216
1790,1635721458409799680,b'Gaia DR2 509875053991681408',509875053991681408,1015467439,2015.5,23.26618672555288,0.015000052732424989,60.71001348991602,0.016510987222994333,0.36429764424121264,0.02447049380893472,14.88722,-1.4483374171879349,0.026035869062960806,-0.43029778236091043,0.03230499827479119,-0.25550464,0.11584887,-0.46741635,0.11421168,-0.1415567,0.022237618,-0.13650349,-0.10213501,0.21698563,-0.49434647,425,9,423,2,-2.7729576,342.25677,0.0,0.0,31,False,35.074623,1.655137895926315,0.00444356059911099,-0.018567624,48,20,0.041024555,0,56,True,475,28165.36302197914,7.585081414716004,3713.2578,14.564077,52,17101.372883103933,34.02662474239354,502.58798,14.76881,51,16781.5724533768,19.15894502696864,875.9132,14.199839,1.2030004,0,0.56897163,0.2047329,0.36423874,,,0,,,,b'NOT_AVAILABLE',128.004234848014,-1.7511249256736579,49.39174723756151,46.32901868625382,100001.0,7036.0,6590.3335,7437.3335,1.288,1.001,1.471,0.6328,0.4969,0.738,200111.0,1.9323155,1.7293988,2.2024949,8.244306,6.844036,9.644575,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509875053991681408',b'',0.07157796149142236,0.09972562645507287,0.8340000033378601
1841,1635721458409799680,b'Gaia DR2 509874538595632256',509874538595632256,871139126,2015.5,23.203440248549242,0.02041014608263246,60.67057871534749,0.024081518487986363,0.25341753659213073,0.03512322778529308,7.2150984,-1.1965300214482677,0.036285746979530124,0.6210862012024274,0.048283744429479275,-0.31327462,0.12862471,-0.38050497,0.0845234,-0.077295214,0.019006647,-0.11371437,-0.13462067,0.20062087,-0.53196466,443,0,440,3,-1.0286103,404.72455,0.0,0.0,31,False,12.811203,1.5716691638784426,0.006132363493662396,-0.004872446,51,20,0.055842962,0,58,False,494,10897.621508746259,5.0740510427413765,2147.716,15.5950365,50,5507.159124278175,17.614983461527718,312.6406,15.999069,50,7950.773328806239,13.038848119038063,609.77576,15.010897,1.2349422,0,0.98817253,0.4040327,0.5841398,,,0,,,,b'NOT_AVAILABLE',127.98022832602356,-1.794975013628569,49.32379043448564,46.311816412654714,100001.0,5276.42,4961.5,5411.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509874538595632256',b'',0.07275028105176219,0.1438724197697237,0.5080000049620866
1903,1635721458409799680,b'Gaia DR2 509864780429901568',509864780429901568,440833771,2015.5,23.290530263653807,0.01647792647802887,60.71910417522086,0.018856996742647,0.3978363878668104,0.027828563877588138,14.295973,-1.4785221632688237,0.030304069735647414,-0.45014924321840244,0.03749592475987298,-0.22642308,0.10581498,-0.37106228,0.04067106,-0.09889665,-0.05281896,-0.09555964,-0.06587161,0.19273944,-0.49908945,461,0,458,3,-2.0819607,392.57233,0.0,0.0,31,False,19.637747,1.6266710625169858,0.00477615841448379,-0.018964136,52,20,0.04612909,0,58,False,502,16386.87368771826,4.851727749845425,3377.5337,15.152125,52,9251.325758700163,19.182106500641233,482.28937,15.435878,51,10606.877764597853,12.797002538002065,828.85645,14.697951,1.211836,0,0.7379265,0.28375244,0.45417404,,,0,,,,b'NOT_AVAILABLE',128.0145283306885,-1.7402354209464215,49.41334667114535,46.330430958078146,100001.0,6052.88,5743.533,6296.5,1.3195,0.971,1.5671,0.6563,0.496,0.7793,200111.0,1.8270363,1.6883904,2.0291445,4.0368004,3.338674,4.7349267,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509864780429901568',b'',0.07422268073666692,0.08850884803367166,0.8939999824762345
2013,1635721458409799680,b'Gaia DR2 509864677350957696',509864677350957696,518185984,2015.5,23.37737535405827,0.021019274469911618,60.72510158908628,0.024765738678381968,0.34989507346995735,0.03482322745410397,10.0477495,-1.3700659909169417,0.037245034364887554,-0.577743760026339,0.04960434818561072,-0.24052987,0.13984454,-0.4284606,0.14880484,-0.18157154,0.07017639,-0.1651205,-0.056576688,0.09959483,-0.49505502,430,0,426,4,-2.323148,356.5256,0.0,0.0,31,False,11.627267,1.5849110094385765,0.0065930846982422174,0.002280449,49,19,0.05694291,0,57,False,474,9860.99017097868,3.3937430812309173,2905.6384,15.703565,50,5187.36267420738,11.860670710210348,437.35828,16.064022,47,6918.986530411008,13.4409937272594,514.76746,15.161814,1.2277012,0,0.9022083,0.36045742,0.5417509,,,0,,,,b'NOT_AVAILABLE',128.05548739463183,-1.7274422132160965,49.470133254950994,46.31305910513412,100001.0,6118.7866,5422.0,6822.4136,,,,,,,200111.0,1.5753692,1.2671759,2.0062912,3.1341567,2.4026587,3.8656547,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509864677350957696',b'',0.0766709029937752,0.0814564175800585,0.9679999935626984
2128,1635721458409799680,b'Gaia DR2 509861310096724864',509861310096724864,655041681,2015.5,23.4240229382237,0.011391642372708323,60.58115279881056,0.013459495327371515,0.3658533147601553,0.020039114081383615,18.25696,-1.2661509822931611,0.020402116808037954,-0.4278599750929023,0.026922860111179385,-0.29970747,0.18236585,-0.4288733,0.10182499,-0.082864895,0.020450868,-0.17633022,-0.19014637,0.22312272,-0.56729996,457,0,455,2,-0.13684633,445.24478,0.0,0.0,31,False,83.04431,1.6748208730145127,0.0032830680563901648,-0.02856737,52,20,0.03679354,0,58,False,501,65652.63488547894,12.688528963459191,5174.1724,13.645235,52,40841.997314509106,69.3128242933734,589.2416,13.823621,49,38063.282438045084,32.89508599646083,1157.1115,13.310655,1.2018601,0,0.51296616,0.17838573,0.33458042,,,0,,,,b'NOT_AVAILABLE',128.1015152792172,-1.865744163936333,49.388333051097625,46.178732123595765,100001.0,7226.5,6929.25,7404.0,,,,,,,200111.0,2.7914631,2.659225,3.0360956,19.145668,16.297564,21.993773,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509861310096724864',b'',0.0788110647615813,0.10418038177024995,0.820000006556511
2134,1635721458409799680,b'Gaia DR2 509863474760182528',509863474760182528,580600210,2015.5,23.506975569762137,0.017571390908528856,60.64949624380744,0.02140663421095125,0.37482395751872116,0.03062985686694138,12.237209,-1.047642054097411,0.032357517118666995,-0.3221596642139954,0.044232454934809415,-0.3010934,0.12296986,-0.38223583,0.1040838,-0.10226443,0.04439052,-0.15461977,-0.111486375,0.14893691,-0.5498193,496,0,496,0,-2.197959,424.6878,0.0,1.813946386939173e-15,31,False,14.448762,1.6489049336748862,0.0052441677270748865,-0.01149868,57,20,0.052516952,0,62,False,532,12182.66283884629,3.758842522349931,3241.0676,15.47401,51,7085.981195470859,10.97290209096325,645.77094,15.725389,52,7692.414867555041,12.430296324539567,618.84406,15.046763,1.2130678,0,0.6786251,0.25137806,0.42724705,,,0,,,,b'NOT_AVAILABLE',128.13048130710143,-1.7916541136588577,49.4903511021286,46.21535246351982,100001.0,6718.5,6323.0,7110.5,0.7315,0.4869,1.0751,0.385,0.243,0.5971,200111.0,1.3519219,1.2069687,1.5263351,3.354959,2.6930616,4.0168567,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863474760182528',b'',0.07897657762038873,0.16114302717107887,0.579000004902482
2151,1635721458409799680,b'Gaia DR2 509874572955359616',509874572955359616,1121857461,2015.5,23.201756113334458,0.034386870857771784,60.685959799159015,0.038603819053795216,0.3597131030446276,0.058364179909111934,6.1632514,-1.2577899222949722,0.0579921314297905,-0.5157630436046624,0.07230742999540463,-0.34460753,0.20828731,-0.42948076,0.092507176,-0.21764736,0.014088755,-0.10008461,-0.17782506,0.28681272,-0.51132,440,0,437,3,-1.6466354,384.76663,0.0,0.0,31,False,4.933689,1.56473177136612,0.009253783107523788,-0.016892591,50,20,0.079150565,0,55,False,476,4646.1000535997655,2.353391172978968,1974.215,16.520645,51,2176.8394892435304,9.575730979693747,227.32881,17.006823,54,3632.528995520631,8.447750558533116,429.99954,15.861397,1.2503753,0,1.1454258,0.48617744,0.65924835,,,0,,,,b'NOT_AVAILABLE',127.97695364533246,-1.779923607043737,49.334566502420635,46.325302240583504,100001.0,4979.0,4903.35,5324.59,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509874572955359616',b'',0.0792192283265412,0.14849697477607673,0.738000009059906
2162,1635721458409799680,b'Gaia DR2 509861447535756416',509861447535756416,88140399,2015.5,23.366838646481288,0.02245620999602633,60.57118652230482,0.027221062934191784,0.3874697805062839,0.03876015395387004,9.996601,-1.3998070074410325,0.04127391715568486,-0.6307200089808995,0.057352645258231055,-0.40243253,0.12507972,-0.4624647,0.19961406,-0.103787,0.16217439,-0.26867482,-0.12850185,0.13364334,-0.6127354,465,0,464,1,-2.6945903,381.51315,0.0,0.0,31,False,10.925821,1.6085466663561505,0.006586643322614874,-0.035768345,53,19,0.06620055,0,59,True,508,9356.581897417327,3.1093319882707053,3009.1936,15.760572,52,4978.997805887861,9.715275713245946,512.49164,16.108534,54,6472.75491006087,10.415507752095143,621.4536,15.234197,1.2239248,0,0.8743372,0.34796143,0.5263758,,,0,,,,b'NOT_AVAILABLE',128.07540626430722,-1.8801515930492956,49.34626725426143,46.18507662090634,100001.0,5646.01,5409.5,5929.0,1.358,0.893,1.5536,0.6307,0.4104,0.7664,200111.0,1.6471533,1.493669,1.7943329,2.4838722,1.9137716,3.0539727,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509861447535756416',b'',0.07948377252029408,0.08156462215254415,0.8499999824911356
2169,1635721458409799680,b'Gaia DR2 509874401156690560',509874401156690560,178873565,2015.5,23.183643627907102,0.01624214538335958,60.64631372562854,0.01906057940507967,0.367085094264646,0.028894464445628515,12.70434,-1.4600227170650626,0.028389186216187308,-0.5430757379582419,0.03742025849918358,-0.26547322,0.17996602,-0.4155788,0.09045806,-0.10214014,-0.0021045175,-0.07881881,-0.15769841,0.21570997,-0.4916837,463,0,462,1,-0.946804,428.33047,0.0,0.0,31,False,21.01251,1.6243822692853682,0.00462355456401719,-0.034066312,53,20,0.045094762,0,58,False,501,17650.42987094841,4.556231040595898,3873.9102,15.071478,56,10047.101748185107,11.436670610096503,878.49884,15.346286,54,11281.040927420974,9.877969424838208,1142.0405,14.631047,1.2083639,0,0.7152386,0.27480793,0.44043064,,,0,,,,b'NOT_AVAILABLE',127.9745252950364,-1.8204779521167638,49.29328647936896,46.296362684162155,100001.0,6277.0,5774.95,6697.0,,,,,,,200111.0,1.905609,1.6740848,2.2513425,5.078913,4.099889,6.0579376,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509874401156690560',b'',0.0795945498985382,0.16223158781114436,0.9729999965429306
2190,1635721458409799680,b'Gaia DR2 509861413175947008',509861413175947008,1193515991,2015.5,23.36003660194214,0.024589579808948155,60.57025468152433,0.02888494455583289,0.38648656534155995,0.04254070070439513,9.085101,-1.324747207519256,0.04370910823191958,-0.5380943496224169,0.05779069656011994,-0.28719985,0.20460188,-0.43398038,0.09909416,-0.0946347,0.04211989,-0.21814157,-0.2088428,0.20910656,-0.5261106,493,493,462,31,27.400099,1884.9711,0.1448463672005681,11.312852727980747,31,False,38.73686,1.7224821925201195,0.007018939015580842,-0.025176732,56,20,0.04138879,0,64,False,510,535270.8171647592,342.2876683154098,1563.804,11.366932,57,354459.9356662687,695.8331921196984,509.4036,11.47747,53,280177.9272518788,187.7608030430439,1492.2067,11.143335,1.1856388,0,0.33413506,0.11053848,0.22359657,,,0,,,,b'NOT_AVAILABLE',128.07225799352534,-1.8816136270636454,49.341455967964336,46.186047747959925,100001.0,8353.0,8042.0,8632.5,0.851,0.5236,1.0766,0.415,0.2809,0.5308,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509861413175947008',b'',0.08004875733307579,0.08100030094171144,0.8839999815821648
2246,1635721458409799680,b'Gaia DR2 509874985272205696',509874985272205696,807046477,2015.5,23.230128076467665,0.03030838580050764,60.70805625858013,0.034109033477962826,0.4748111645995215,0.050861238682412976,9.3354225,-1.3953689699965168,0.05343908701988969,-0.4762715347836802,0.06724210699337599,-0.3034288,0.07417845,-0.4134259,0.06294438,-0.0960835,-0.0032841444,-0.12965918,-0.07123694,0.2136314,-0.5165572,448,0,448,0,0.08989117,445.01205,0.0,0.0,31,False,5.890992,1.5355972799989963,0.008639539901640503,-0.0056641023,51,20,0.07368881,0,57,False,496,5348.209630821317,2.565530994522809,2084.6404,16.367846,52,2561.9454691125525,9.402994997615512,272.46057,16.829964,53,4148.519606052634,9.196669556984236,451.08936,15.717187,1.2547125,0,1.1127768,0.46211815,0.6506586,,,0,,,,b'NOT_AVAILABLE',127.98712846902299,-1.7558893211267805,49.36856955075732,46.33669614993036,100001.0,5012.11,4865.61,5186.5723,0.6572,0.397,0.987,0.3323,0.213,0.477,200111.0,1.3471438,1.2580394,1.4294881,1.0318223,0.78955233,1.2740923,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509874985272205696',b'',0.08112914212575809,0.1294536011677746,0.7470000080019236
2252,1635721458409799680,b'Gaia DR2 509876531460422016',509876531460422016,749860124,2015.5,23.273883751620303,0.02539755122761161,60.723191243815904,0.02929969401819437,0.3064198807770501,0.040269229591113995,7.609281,-1.3134856874873648,0.044511366863272304,-0.6273812344933096,0.056808731363539866,-0.064179085,0.072812825,-0.46778244,-0.081634626,-0.10844297,-0.1519822,-0.20397313,-0.06318435,0.20637149,-0.34300706,448,0,444,4,-1.3001976,400.96188,0.0,0.0,31,False,8.453505,1.5789336682289767,0.006961526506601629,-0.039851148,51,20,0.061159,0,57,False,489,7531.160376374767,7.279566936367264,1034.5616,15.996211,52,3807.5409893529663,16.88951980133956,225.43808,16.399776,50,5502.759021596025,15.62155141724861,352.25433,15.410469,1.2362372,0,0.9893074,0.4035654,0.585742,,,0,,,,b'NOT_AVAILABLE',128.0058311374106,-1.7375131120136589,49.40647452405071,46.33820712089739,100001.0,5249.92,4960.0,5523.59,,,,,,,200111.0,2.2098267,1.9962766,2.4757125,3.3421187,2.3416522,4.3425856,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509876531460422016',b'',0.08123033943029431,0.10263381509198444,0.6789999947696924
2280,1635721458409799680,b'Gaia DR2 509864849149371008',509864849149371008,41992203,2015.5,23.34199090787045,0.02076465172147666,60.731836036117244,0.022068896953504186,0.3834870426657002,0.03293835638812283,11.642568,-1.1487159606386546,0.03641613252931084,-0.305460524419278,0.04384826385819651,-0.19265005,0.05643463,-0.4812451,0.061700158,-0.15092276,-0.037092734,-0.12622687,-0.036489848,0.20082952,-0.45358855,433,0,432,1,-2.6533036,353.47235,0.0,0.0,31,False,14.1796465,1.5972247353135316,0.006007012920486521,-0.040024802,50,20,0.051819522,0,56,False,481,11879.429831578407,4.03020462644879,2947.5996,15.501377,54,6319.84885155791,10.405897236955141,607.3334,15.849622,51,8196.562882047025,10.379214320351247,789.70935,14.97784,1.2219788,0,0.87178135,0.34824467,0.5235367,,,0,,,,b'NOT_AVAILABLE',128.03731448910395,-1.72360437851451,49.45402623731289,46.32792326021366,100001.0,5802.495,5445.85,6176.2095,1.335,0.9685,1.7301,0.676,0.465,0.866,200111.0,1.7660253,1.5587715,2.0049112,3.1852808,2.5357985,3.834763,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509864849149371008',b'',0.0818577126378691,0.08192619248570465,0.6170000021159648
2281,1635721458409799680,b'Gaia DR2 509863509113178624',509863509113178624,1403654903,2015.5,23.509379241900508,0.016156624463227017,60.666723527549564,0.01913506398295306,0.3305824872627988,0.027872381016344795,11.860576,-1.3571150913819925,0.02775657981520017,-0.4973918147549742,0.03798873979168734,-0.22562179,0.20719407,-0.4328542,0.05654928,-0.105233535,-0.009322482,-0.18703727,-0.15862617,0.19253942,-0.47671583,506,506,489,17,14.226166,1074.1118,0.0,0.0,31,True,370.39612,1.7011075376069624,0.004543419758958935,-0.026941128,58,20,0.030329078,0,65,False,536,365482.7831718958,114.64287824136339,3188.0112,11.7811985,61,238856.8488367223,402.3211226155704,593.697,11.906044,61,198664.00760172025,114.96253240869302,1728.0762,11.516622,1.1971039,0,0.38942242,0.124845505,0.2645769,,,0,,,,b'NOT_AVAILABLE',128.12880775424156,-1.774467823730586,49.50492541960399,46.22937000647966,100001.0,7814.0,7361.5,8230.0,1.0145,0.6713,1.1841,0.4737,0.3129,0.604,200111.0,6.3338294,5.7097025,7.136422,134.7476,116.06613,153.42908,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509863509113178624',b'',0.08185816823210561,0.1643987277112242,0.6309999972581863
2371,1635721458409799680,b'Gaia DR2 509839079344255744',509839079344255744,1683675640,2015.5,23.204670125976833,0.016131663890249955,60.602775238615116,0.018508970336619714,0.37702359370059085,0.028593920134520324,13.185446,-1.4235389575796096,0.028134661601832645,-0.45643410261062384,0.03553047535198731,-0.39141968,0.19217388,-0.43828163,0.14400648,-0.13653436,0.074479625,-0.1568301,-0.25989306,0.30714595,-0.5823443,475,0,473,2,-3.2540052,374.76358,0.0,0.0,31,False,26.269056,1.6486146306022227,0.004464075947106128,-0.010687352,54,20,0.045403577,0,59,False,516,21676.867676814927,4.94319127681807,4385.1973,14.848374,56,12699.172103111196,14.663336371371848,866.0493,15.091949,55,13430.188304767633,13.505755804762698,994.4048,14.441714,1.205403,0,0.6502352,0.2435751,0.40666008,,,0,,,,b'NOT_AVAILABLE',127.99167085826076,-1.8618097119756125,49.27262963249285,46.253958413839975,100001.0,6402.0,6270.0,6735.005,,,,,,,200111.0,1.9750072,1.7845314,2.0590408,5.9032984,4.8040056,7.002591,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509839079344255744',b'',0.08381917465804187,0.1488530424880386,0.9799999976158142
2492,1635721458409799680,b'Gaia DR2 509874572955354240',509874572955354240,160540895,2015.5,23.192586082075383,0.01694656454545974,60.69331005186937,0.019219964713606354,0.34417395179048577,0.0282677479261057,12.1755,-1.3787984775111282,0.029330331131893594,-0.4792703297775531,0.037275480816058706,-0.2829752,0.11432285,-0.4405549,0.06136594,-0.078040674,-0.015571791,-0.13201398,-0.15090805,0.26139086,-0.506814,483,0,480,3,-2.4101696,403.92023,0.0,0.0,31,False,19.980858,1.6313815095062172,0.004697721568882582,-0.015687024,55,20,0.04593766,0,60,False,522,16795.0087424026,5.048128915545316,3326.977,15.125415,57,9670.874790935575,13.230528421149774,730.95154,15.387724,57,10627.841875501039,11.893971654390606,893.5486,14.695807,1.208616,0,0.69191647,0.26230907,0.4296074,,,0,,,,b'NOT_AVAILABLE',127.97134506903878,-1.773385080265891,49.33468775590656,46.33391451171993,100001.0,6506.09,6120.0,7149.0,1.5207,1.3674,1.609,0.7505,0.6757,0.7887,200111.0,1.8432645,1.5266418,2.083171,5.484667,4.3753977,6.593936,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509874572955354240',b'',0.08666835187298873,0.15924973968392164,0.8989999824762345
