,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
77,1635721458409799680,b'Gaia DR2 509862169090128000',509862169090128000,996972301,2015.5,23.371715021748397,0.020144543647485226,60.64658380533531,0.022333919623686083,0.3379509292330271,0.03265957624218882,10.347683,-1.3246314826028405,0.03420534498613116,-0.577004010914971,0.04410440512607663,-0.2462712,0.22306038,-0.45842966,0.04950718,-0.13201347,-0.02713746,-0.16665131,-0.22087601,0.28441402,-0.4742285,489,489,485,4,16.89531,1215.6039,0.0,0.0,31,False,92.825714,1.3385840706006351,0.005524730711461799,0.0279521,56,20,0.03414588,0,71,False,569,20002962.46050301,13366.445380231711,1496.5057,7.43563,63,4151908.4122809786,13676.277622043579,303.5847,8.805769,64,23738678.411308527,38553.770945627584,615.72906,6.3232784,1.3943228,1,2.4824905,1.3701391,1.1123514,-45.32839839104308,0.3199674883487584,32,4500.0,3.0,0.0,b'NOT_AVAILABLE',128.06551643504037,-1.8053667685020212,49.40670821953379,46.24785767238191,100002.0,3660.42,3530.0,3840.85,,,,,,,200111.0,299.80377,272.29785,322.3662,14537.594,12348.939,16726.248,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862169090128000',b'',0.013130225686649578,0.8
79,1635721458409799680,b'Gaia DR2 509862856284602880',509862856284602880,1278241967,2015.5,23.32662197531116,0.014045896037694417,60.64066070235208,0.01501890734803609,0.3676018162992169,0.022365128031581936,16.436384,-1.357281089053953,0.022490186630226165,-0.5159393747348996,0.02803421994824303,-0.48492253,0.39790756,-0.46657565,0.19907334,-0.31224242,0.14168939,-0.24624951,-0.27747026,0.31955343,-0.59753793,420,9,416,4,3.2535334,510.74457,0.025885570999590202,0.24490699985749664,31,False,120.82857,1.6828401662230683,0.0034547524511746516,-0.0031696693,49,20,0.038962465,0,58,True,465,109969.76458536692,63.49271285857796,1732.0061,13.085182,56,69597.20812897701,121.37960468041928,573.3847,13.244908,57,62551.88994159983,78.07386410191233,801.1886,12.771318,1.2016858,0,0.4735899,0.15972614,0.31386375,,,0,,,,b'NOT_AVAILABLE',128.0446522062309,-1.8147952154365465,49.37503766081787,46.25450308387451,100001.0,7638.6665,7213.233,7934.0,1.309,1.1243,1.5018,0.6458,0.5442,0.75,200111.0,3.2484667,3.0111275,3.6429534,32.36844,27.257534,37.479343,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862856284602880',b'',0.013269371539661958,1.0
88,1635721458409799680,b'Gaia DR2 509862993723545216',509862993723545216,1123773736,2015.5,23.34135508447101,0.03572909606680071,60.66366626321478,0.040286870749786804,0.36972349361079704,0.05934896265932798,6.229654,-1.3299706051484064,0.0680604987980363,-0.4093159741640532,0.0799630070457378,-0.36793977,0.13364518,-0.29725662,0.074294984,-0.18262836,-0.0212938,-0.04297772,0.020528814,0.11361504,-0.5838579,423,0,416,7,-0.34114873,400.6407,0.0,0.0,31,False,4.4036665,1.5389932095285699,0.00970455657777731,-0.023548326,49,20,0.08871695,0,56,False,459,4281.7786149209915,2.4091865920736293,1777.2715,16.609304,41,2018.1553777465022,7.511882618755684,268.66174,17.089003,41,3412.4553746850534,8.74647034875097,390.15228,15.929253,1.2683072,0,1.15975,0.47969818,0.6800518,,,0,,,,b'NOT_AVAILABLE',128.04805540341505,-1.7909241826696825,49.40148526395584,46.270221378156265,100001.0,4903.92,4801.425,4954.2324,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862993723545216',b'',0.013842546269838416,1.0
90,1635721458409799680,b'Gaia DR2 509862993723545728',509862993723545728,105229727,2015.5,23.33580786067686,0.012711947654697195,60.66295495317783,0.01418624917022049,0.39949571738105555,0.020545388023321922,19.444544,-1.3869301625729271,0.022353861351650902,-0.6598304037847527,0.02806297697046874,-0.26848087,0.13932885,-0.39125964,0.04685448,-0.11418006,-0.02141262,-0.15625541,-0.110008895,0.21109094,-0.52239335,443,12,443,0,0.10199946,440.35645,0.0,0.0,31,False,55.21791,1.665064499578455,0.0037599268208068502,-0.017503807,52,19,0.037339646,0,57,False,483,44328.43667345759,10.260112995268313,4320.463,14.07166,22,27630.904915961015,51.8235790241884,533.1725,14.2479,22,26095.228501392045,48.098764386648284,542.5343,13.720517,1.2120016,0,0.52738285,0.17623997,0.35114288,,,0,,,,b'NOT_AVAILABLE',128.0454874086303,-1.7920662454536098,49.39760346511761,46.27105344603827,100001.0,7103.9937,6855.0,7651.5,,,,,,,200111.0,2.1700745,1.8706244,2.3305845,10.805733,9.33009,12.281376,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862993723545728',b'',0.013858103709875771,0.9
93,1635721458409799680,b'Gaia DR2 509862856284596864',509862856284596864,1033152736,2015.5,23.317596306957665,0.030615525130968806,60.65188245740025,0.03114901656675711,0.4465875734142225,0.0493566027931946,9.048183,-1.384296073631176,0.044102250156640016,-0.3719951494761643,0.052532521853707034,-0.5259929,0.5327744,-0.58481234,0.22483616,-0.46123564,0.2209941,-0.32653147,-0.38682088,0.33388868,-0.56375456,360,360,354,6,11.319883,740.52673,0.0,0.0,31,True,343.72903,1.6880386238449772,0.006485427076449906,-0.01595204,41,17,0.041783623,0,58,False,404,278560.5490245069,65.29059215235182,4266.473,12.076067,49,177310.2640381637,206.10295296373758,860.2995,12.229553,44,156904.29510146525,96.24643441165466,1630.2349,11.772833,1.1997914,0,0.45672035,0.15348625,0.3032341,,,0,,,,b'NOT_AVAILABLE',128.03846843527282,-1.8044365448230986,49.378179609788646,46.26636833248539,100001.0,7686.473,7255.25,7983.6665,,,,,,,200111.0,4.2096095,3.902036,4.7248855,55.72971,47.237507,64.22192,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862856284596864',b'',0.0139755402978106,0.9
111,1635721458409799680,b'Gaia DR2 509862066010921600',509862066010921600,799911957,2015.5,23.36004242846976,0.021171445310822948,60.63623113148364,0.022468709581818517,0.3947703266093742,0.029258565977037646,13.49247,-1.4077380930056267,0.03419123935556021,-0.6466694465229426,0.04181859977520889,-0.03157671,0.14713128,-0.61359024,-0.01693232,-0.088481516,-0.13096102,-0.28923944,-0.15798625,0.2537082,-0.3719664,357,9,354,3,-2.1269605,295.17175,0.0,2.124338302428259e-15,31,False,26.811216,1.6542260566045806,0.005552475396454916,0.0020103068,42,18,0.04924677,0,57,False,360,22727.81601826669,6.929883682068508,3279.6821,14.796971,42,13663.901918511594,26.282735282322694,519.8813,15.012451,34,13742.739839256426,13.436074718183379,1022.82404,14.416737,1.2058634,0,0.59571457,0.21547985,0.38023472,,,0,,,,b'NOT_AVAILABLE',128.06154854721484,-1.8165112527626828,49.39177671973943,46.24208740221497,100001.0,6832.3335,6364.0,7051.5,,,,,,,200111.0,1.6960915,1.5922982,1.9549114,5.6476727,4.640993,6.654352,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862066010921600',b'',0.015427023273847415,0.6
120,1635721458409799680,b'Gaia DR2 509862925004355712',509862925004355712,516046729,2015.5,23.36673668817414,0.04454650651752594,60.66278728420995,0.04881859737298691,0.4271116025945003,0.07188931891125443,5.941239,-1.2849553699916527,0.07313634020026206,-0.6992724163374617,0.0919918644097276,-0.26848257,0.20690393,-0.49715713,0.048742913,-0.29085302,-0.016841736,-0.17326719,-0.117266424,0.24130578,-0.43599576,413,0,408,5,0.33450136,411.89453,0.0,0.0,31,False,3.3938146,1.5225246190342767,0.011797632520261326,-0.026335517,48,19,0.09588294,0,60,False,442,3393.10691666577,2.01085623442145,1687.394,16.861872,43,1561.579502440143,9.876136098878757,158.11644,17.367477,47,2752.351715820248,8.963924555490191,307.0476,16.16266,1.2713809,0,1.2048168,0.5056057,0.6992111,,,0,,,,b'NOT_AVAILABLE',128.06047489838963,-1.789774687626743,49.41608730541436,46.26290586950418,100001.0,4873.3965,4824.85,4940.6133,0.878,0.5397,1.0787,0.452,0.3106,0.552,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862925004355712',b'',0.016378965286293973,0.7
122,1635721458409799680,b'Gaia DR2 509862169084115200',509862169084115200,1567947036,2015.5,23.37996677518926,0.05776842044465388,60.64797539346641,0.06794286439277195,0.3208921524697786,0.10233095190641045,3.1358268,-1.25638188777878,0.09582081842478277,-0.6243700160155059,0.1393492835235594,-0.30659452,0.15817674,-0.4589476,0.11885433,-0.13834044,0.08166734,-0.20031823,-0.051164508,0.08685522,-0.49527553,393,0,391,2,0.85585487,409.57758,0.0,0.0,31,False,1.8109986,1.5613597848512364,0.016305575719416043,-0.05828751,45,17,0.13758707,0,54,False,440,2033.4705192846084,1.9477722051238713,1043.9982,17.41777,46,1036.141746709595,10.574416993099943,97.98571,17.81284,43,1790.2754109011853,19.174966474087736,93.36524,16.62962,1.3899474,0,1.1832199,0.39506912,0.7881508,,,0,,,,b'NOT_AVAILABLE',128.06928325350677,-1.8033363147954213,49.41273799257287,46.24690383014918,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862169084115200',b'',0.016844520472988525,0.3
126,1635721458409799680,b'Gaia DR2 509862925004066048',509862925004066048,208540951,2015.5,23.34774994507704,0.010976645937955158,60.66716943187678,0.013232001119749677,0.38042776344247725,0.018445073839332228,20.624897,-1.3504573348519338,0.018523844546554914,-0.5183233427508307,0.026410899813153838,-0.16304085,0.18700397,-0.4596765,0.039945822,-0.02122964,-0.04404284,-0.12870944,-0.20392829,0.18664876,-0.43018007,412,0,412,0,1.2807294,443.9377,0.0,0.0,31,True,103.65157,1.6917122739387778,0.003054872566344647,-0.019985646,47,19,0.03493477,0,56,True,447,84359.44996506984,14.690041192069232,5742.6284,13.373032,40,54745.061942424305,147.987716488693,369.92978,13.505526,38,46566.583681615586,45.13904615885282,1031.6254,13.091734,1.2009519,0,0.41379166,0.13249397,0.28129768,,,0,,,,b'NOT_AVAILABLE',128.0505804811773,-1.7869596604531635,49.40801083056855,46.27154045249864,100001.0,7800.5,7620.4766,8072.0,1.032,0.662,1.2461,0.516,0.3899,0.6257,200111.0,2.651945,2.47655,2.7787225,23.45922,20.286922,26.63152,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862925004066048',b'',0.01719451129851015,1.0
129,1635721458409799680,b'Gaia DR2 509862856284596608',509862856284596608,614929573,2015.5,23.311553835812084,0.011887046948516765,60.65373214559921,0.013581271413837805,0.3705878452865719,0.020297527290729797,18.257782,-1.4070235570085372,0.020102879830734534,-0.520568434520323,0.026182042257119023,-0.2829497,0.24511446,-0.4233069,0.07667159,-0.09568481,-0.0054763616,-0.15243961,-0.18658139,0.21347228,-0.52005565,444,0,444,0,-4.60846,315.58038,0.0,0.0,31,False,76.00278,1.6596186236743236,0.003096532677513835,-0.012439508,51,19,0.035349578,0,60,False,492,61293.7331214367,10.538337968764656,5816.2617,13.719826,50,37167.658923387266,40.28413516979949,922.63763,13.925975,51,36530.09579920752,24.84578222390608,1470.2736,13.355293,1.2023702,0,0.5706816,0.2061491,0.36453247,,,0,,,,b'NOT_AVAILABLE',128.03524545899398,-1.8030896735568764,49.37595658912725,46.26950357750555,100001.0,7207.0,6724.4,7405.5,,,,,,,200111.0,2.6763923,2.534837,3.074339,17.410543,14.8310375,19.99005,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862856284596608',b'',0.017218614039857038,1.0
134,1635721458409799680,b'Gaia DR2 509862993723543040',509862993723543040,760838695,2015.5,23.338242541138843,0.040380675446600796,60.66702067619289,0.04735053185482689,0.41898624511033805,0.06965068178836793,6.015537,-1.4531575827291112,0.07176233717883795,-0.41991943811557025,0.0911887596755391,-0.2913822,0.23647267,-0.32176793,0.04109252,-0.16799882,-0.054978207,-0.061325453,-0.18472189,0.25639495,-0.5328976,413,0,411,2,0.69582367,425.46426,0.0,0.0,31,False,3.3148751,1.5309845602623693,0.01175271712457096,0.00764473,48,20,0.09676,0,56,False,460,3325.475380746835,2.580926083042537,1288.4814,16.883732,46,1536.0736949546947,10.293469149143338,149.22798,17.385359,44,2850.6174693350963,12.117277268051668,235.2523,16.124573,1.3191171,0,1.260786,0.50162697,0.7591591,,,0,,,,b'NOT_AVAILABLE',128.04600637207986,-1.7878610362501008,49.4021763977219,46.27387501608067,100001.0,4914.795,4753.16,5129.02,1.1643,0.8456,1.5011,0.581,0.408,0.7261,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+509862993723543040',b'',0.0174240349961453,0.8
