,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,dist_2244_center,PMemb
50,1635721458409799680,b'Gaia DR2 3131336273261732864',3131336273261732864,441803240,2015.5,97.97609577076615,0.12787150986723728,4.953281461991366,0.14043912553133234,0.49776373692078363,0.20408345263555544,2.4390206,-1.2676408732752495,0.22771087900745796,0.24555247128307445,0.1903435464283747,-0.3267616,0.4655751,0.33952,0.40425244,-0.6527904,-0.114228375,-0.23406708,0.508381,0.32710147,-0.0014629782,104,0,101,3,1.3716707,115.532425,0.2483789600003221,0.8686108947085326,31,False,2.0579863,1.2916710221780914,0.02651601568339885,-0.16295256,12,9,0.24219218,0,12,False,101,2575.947295287161,16.22187691202487,158.79465,17.161024,10,795.6561457185852,7.439237946220885,106.95399,18.099575,10,3225.4109899612367,108.94784866430709,29.605091,15.990458,1.5610052,0,2.1091175,0.93855095,1.1705666,,,0,,,,b'NOT_AVAILABLE',206.2941473525313,-2.069328560762954,98.37016092471514,-18.254548427692228,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336273261732864',b'',0.012018267714630219,0.012013900911325016,0.835999984741211
53,1635721458409799680,b'Gaia DR2 3131335620427456128',3131335620427456128,568562355,2015.5,97.98539513611064,0.38305784328888864,4.931216489856332,0.5989251687651199,1.0641134512059904,0.8943394441268563,1.1898317,-2.012697617327623,0.8412140409998597,0.38441803690802173,0.7580582342487341,-0.4377116,0.43391126,0.26742342,0.2295225,-0.81695116,-0.5296303,-0.34840438,0.65496165,0.4595305,0.0073686508,103,0,102,1,1.9486072,125.95589,1.185318817905789,2.807708932585989,31,False,0.17032817,1.1116065171037577,0.09664476789377617,-0.2529491,12,8,1.0464237,0,12,False,102,432.3789886140407,4.447808122670202,97.2117,19.098703,10,199.59482697856743,18.293760782323776,10.910541,19.601015,10,744.1463771439495,26.79128754106208,27.775686,17.582773,2.1826713,0,2.018242,0.5023117,1.5159302,,,0,,,,b'NOT_AVAILABLE',206.31801421665327,-2.0712819020338618,98.38125210867327,-18.276037232442306,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335620427456128',b'',0.012145394925630704,0.012165527326282148,0.6680000007152558
63,1635721458409799680,b'Gaia DR2 3131335620426680448',3131335620426680448,1109221770,2015.5,97.989467328971,0.1087645653129593,4.93330709459482,0.11414503012114714,0.412157918214574,0.13963409842731783,2.9516997,-2.4510242273761547,0.19707125406264925,0.42164515969515937,0.19777751686049358,0.121732704,0.3293216,0.6043803,0.49581695,-0.6021827,0.18140993,0.31055447,0.2888351,0.11981941,0.3111347,70,0,70,0,0.2902884,67.679115,0.08193554879886285,0.18803370179024162,31,False,5.980706,1.413307674887373,0.026890901725333507,-0.050521594,8,6,0.22127491,0,8,False,70,5784.143302014023,11.111694794958327,520.54553,16.282768,4,1937.5071893874976,42.543129974681676,45.542187,17.13328,5,6254.143227342494,64.92952485387579,96.32202,15.271501,1.4162253,1,1.8617792,0.85051155,1.0112677,,,0,,,,b'NOT_AVAILABLE',206.3180298406016,-2.066717851642927,98.3853893182695,-18.273714010159132,100002.0,4222.0,3907.0,4447.84,2.4253,2.0543,3.0614,1.2777,1.0479,1.611,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335620426680448',b'',0.013227608164607071,0.013265974377776865,0.6259999938309193
70,1635721458409799680,b'Gaia DR2 3131336277559590272',3131336277559590272,369423985,2015.5,97.97962900462844,0.057159029990807755,4.955390712348722,0.05535725595258542,0.6267483726864562,0.08109899642931478,7.728189,-1.8440365772633716,0.09796831665379424,0.17458513512742233,0.08245057969485342,-0.27516556,0.5089033,0.29730436,0.3479694,-0.54394037,-0.045144882,-0.20724306,0.46577722,0.25878388,0.042172734,106,106,106,0,1.9206635,130.04031,0.0,0.0,31,True,288.55167,1.6945195612906987,0.012856925633640152,-0.1542056,12,9,0.061355684,0,12,False,105,225266.40625549725,109.53820492225557,2056.51,12.306624,12,144924.6231399949,745.0789183067848,194.5091,12.448533,12,133222.73498915968,700.7234373942007,190.1217,11.950474,1.2347485,0,0.49805927,0.14190865,0.35615063,,,0,,,,b'NOT_AVAILABLE',206.2938987351205,-2.065232484561797,98.37373208674983,-18.252238114373654,100001.0,7270.6665,7046.5737,8046.3003,,,,,,,200111.0,2.9838815,2.436338,3.176684,22.415825,18.817041,26.014608,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336277559590272',b'',0.013737375676660299,0.013731827689647123,0.9859999978542328
75,1635721458409799680,b'Gaia DR2 3131336273265425280',3131336273265425280,972324791,2015.5,97.97727513931494,0.10912419538646646,4.955949894840286,0.12364225040350167,0.06704339178564371,0.18367755869996794,0.36500588,-2.109325562504759,0.2073400894519596,0.04520874805549692,0.2043835429427029,-0.43445837,0.50538105,0.3132853,0.23552352,-0.6239452,-0.29963735,-0.105742745,0.51614726,0.35424572,-0.20561002,101,0,101,0,1.4786645,117.217926,0.18030613404490706,0.5753281865427707,31,False,2.580986,1.328807895330674,0.02525236977615999,-0.2645021,12,8,0.21886936,0,12,False,101,2992.4038710223185,19.371542362146865,154.47421,16.998316,11,850.5057107799241,24.373771482743635,34.894302,18.027195,11,3726.2118368302004,55.699867564760865,66.89804,15.833751,1.5294452,0,2.1934443,1.0288792,1.1645651,,,0,,,,b'NOT_AVAILABLE',206.29232016686058,-2.0670554990092103,98.3712327303824,-18.25181621229759,102001.0,3571.0,3431.0,3949.5498,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336273265425280',b'',0.014413629079781354,0.014407928378870775,0.7369999951124191
82,1635721458409799680,b'Gaia DR2 3131335654785455488',3131335654785455488,1637162048,2015.5,97.96666681869034,0.05397702070607759,4.932570592938431,0.05368444789667746,0.6583362630861046,0.07541586639196945,8.729413,-1.731933177861835,0.09295576658304153,0.08353742368533043,0.0831360617837663,-0.452644,0.50366557,0.11945203,0.25256377,-0.4937914,-0.13616414,-0.33824736,0.5112415,0.251771,-0.15544856,113,113,112,1,8.827211,293.73404,0.0,0.0,31,True,254.23183,1.7207769475550179,0.013852928918953242,-0.2974746,13,9,0.057460777,0,15,False,115,3483827.415697682,1459.546834666238,2386.924,9.333224,13,2324801.763729982,5632.440012965382,412.75217,9.435423,13,1737714.0529104734,5847.732783366741,297.1603,9.161974,1.166107,0,0.27344894,0.1021986,0.17125034,,,0,,,,b'NOT_AVAILABLE',206.30820231340678,-2.087214394826235,98.36155225899311,-18.275770014140672,100001.0,8088.0,6266.0,8487.25,0.9887,0.8137,1.076,0.4998,0.4202,0.5394,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335654785455488',b'',0.015423466010664948,0.015459136478908035,0.9829999965429306
92,1635721458409799680,b'Gaia DR2 3131335659084326272',3131335659084326272,1219169809,2015.5,97.97102242141449,0.10996542070746172,4.926889755611244,0.11462567417057427,0.3341488861437069,0.15457465859594016,2.1617312,-1.7210701783602167,0.20416366590105944,-0.07644709119719842,0.19390833011183067,-0.43475696,0.46047932,0.078968264,0.0707937,-0.5784711,-0.29814687,-0.10008465,0.39705873,0.24951564,-0.30613884,92,0,90,2,1.522109,105.65789,0.29712965707554545,1.88002967466971,31,False,2.913904,1.4202797560279923,0.026649457668324467,-0.26384723,11,8,0.20582594,0,13,False,90,3949.643084452347,8.276572767763723,477.20755,16.696972,7,1252.768875070943,22.770760056955726,55.01656,17.60671,8,4334.711505199705,24.52284773691577,176.76216,15.669519,1.4146798,0,1.937191,0.90973854,1.0274525,,,0,,,,b'NOT_AVAILABLE',206.31524883742475,-2.085983372458881,98.36646207918595,-18.28118924247794,100001.0,3854.75,3703.5,4291.545,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335659084326272',b'',0.016856110520696178,0.01687264009795734,0.859999982714653
98,1635721458409799680,b'Gaia DR2 3131336277559586688',3131336277559586688,586648040,2015.5,97.98188790919646,0.03462975180642135,4.959416108250276,0.03387904891065224,0.6416316995733683,0.050600424609391376,12.680362,-1.6318707360749993,0.05912178489973743,0.659405206023781,0.05146965897596114,-0.39679992,0.5446126,0.2406799,0.3177155,-0.5421833,-0.13422434,-0.29098612,0.5189714,0.3036528,-0.06267513,105,0,105,0,-3.0184584,62.609344,0.0,0.0,31,True,93.01799,1.4882370322457312,0.007372325847478691,-0.19973777,13,9,0.06668672,0,13,False,104,78290.29899061701,49.95809634293353,1567.1194,13.454096,12,31827.327201987147,127.91276575568556,248.82057,14.094388,12,68246.56163258966,194.87807164189317,350.20132,12.676718,1.2782413,0,1.4176702,0.64029217,0.7773781,,,0,,,,b'NOT_AVAILABLE',206.291362925291,-2.0613793869049584,98.37585124170857,-18.248088660307722,100001.0,4433.615,4384.5,4659.6177,,,,,,,200111.0,5.335626,4.8305974,5.4558353,9.910544,8.196121,11.624968,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336277559586688',b'',0.01796007361426176,0.017956828811478035,0.6010000175237655
114,1635721458409799680,b'Gaia DR2 3131335860948562688',3131335860948562688,1315260815,2015.5,97.95950404137832,0.037770254918825984,4.943385467608436,0.04327344327999672,0.3818881571788275,0.05165222899634734,7.39345,1.1859392492004324,0.06823569840347161,-0.35110178328952,0.06374191459105819,-0.49665597,0.34575677,-0.04768281,0.23888579,-0.5490607,-0.10309563,-0.3759537,0.4354694,0.21246101,-0.25465345,114,0,114,0,-1.1068838,92.85984,0.0,0.0,31,False,29.289015,1.6032365330052194,0.010449910871813383,-0.28372857,13,9,0.07251598,0,14,False,114,24316.743949411255,15.33290910379628,1585.9185,14.723602,14,12639.846481389031,46.490467660835144,271.8804,15.0970335,12,17567.05610903702,30.901943637850188,568.47736,14.150172,1.2422265,1,0.94686127,0.3734312,0.57343006,,,0,,,,b'NOT_AVAILABLE',206.29530663951303,-2.088559416015818,98.35338894647604,-18.265387491058174,100002.0,5220.0,4469.52,5412.0,,,,,,,200111.0,3.230203,3.0050745,4.4060464,6.9796934,4.914952,9.0444355,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335860948562688',b'',0.019671747342770066,0.019737609519205772,0.6159999965131283
120,1635721458409799680,b'Gaia DR2 3131336277559584640',3131336277559584640,1380200938,2015.5,97.98252797857106,0.5310559017564861,4.961370619103335,0.6451273441872506,1.064686312565496,0.9845501517692509,1.0813937,-1.2954108557333048,1.0279334243647429,0.48748819018670464,0.9868992248827508,-0.43760532,0.49928686,0.31256947,0.27308705,-0.6817029,-0.34650213,-0.17847326,0.56317717,0.39185658,-0.12986909,105,0,105,0,6.318978,217.50557,1.8320168228903126,4.373801353155802,31,False,0.09381997,1.0715992255059663,0.12392054972766933,-0.25723082,12,8,1.1396632,0,12,False,104,337.6185505835586,2.727355755601148,123.7897,19.3673,10,248.05800465435226,13.643975812866843,18.18077,19.365005,10,772.1711204533183,26.251225031203518,29.414669,17.542637,3.0218396,0,1.8223686,-0.0022945404,1.8246632,,,0,,,,b'NOT_AVAILABLE',206.28992172036916,-2.059912297168839,98.37640184238556,-18.246100369671648,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336277559584640',b'',0.019991148550517385,0.01998859688864374,0.6050000018626451
122,1635721458409799680,b'Gaia DR2 3131336273261728384',3131336273261728384,1565536603,2015.5,97.97329399422179,0.4340498368504727,4.961036649526559,0.6077123982499604,-0.0069091864488938105,0.7354813382299245,-0.009394102,-1.854514883555037,0.9543320378223145,-0.19019463434711098,0.9799244658238474,-0.44624394,0.2585821,0.26171657,-0.10321589,-0.7003338,-0.38897738,0.03472504,0.38936338,0.18849018,-0.4764425,113,0,111,2,1.9543724,136.28864,1.151437865944309,1.4331940745927823,31,False,0.12003071,1.2967670040535895,0.13204621106411607,-0.310024,13,9,1.0615199,0,13,False,111,319.67013502721557,2.5257110779940395,126.56639,19.42661,12,180.28370031512216,16.28521513348645,11.070391,19.711496,11,592.8952158015992,18.148905918968868,32.668373,17.829475,2.4186773,0,1.882021,0.2848854,1.5971355,,,0,,,,b'NOT_AVAILABLE',206.28597344033,-2.068229243868022,98.36675222225706,-18.246968544540074,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336273261728384',b'',0.02024176769365249,0.020240662727668807,0.6040000043809414
