,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
39,1635721458409799680,b'Gaia DR2 3131336071401160192',3131336071401160192,1473182291,2015.5,97.98469130697919,0.29232676712968575,4.950690209989227,0.3154251226217696,0.3813894076563275,0.4060104190934795,0.93935865,-1.5861977430847254,0.5002416209520424,0.2596338107034789,0.39803413997089293,0.08132348,0.29377395,0.6076267,0.5989542,-0.6854415,0.17507686,0.10655406,0.34620818,0.2209903,0.29371265,96,0,95,1,3.0278883,136.16151,0.6463824388021575,2.285364853107102,31,False,0.6460705,1.2864138690995315,0.04914038924346505,-0.122154206,11,8,0.53177524,0,13,False,94,1274.3950298890256,2.934073501268533,434.34326,17.925106,10,427.13134818839916,18.982769507595098,22.501003,18.774984,10,1722.1546250952745,12.489369195474563,137.88963,16.67174,1.6865147,0,2.1032448,0.8498783,1.2533665,,,0,,,,b'NOT_AVAILABLE',206.3003994812609,-2.0629247338921783,98.37932164437801,-18.25663731236535,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336071401160192',b'',0.010571319109650564,0.5
40,1635721458409799680,b'Gaia DR2 3131335899602478976',3131335899602478976,131597756,2015.5,97.97256526359631,0.08140455957400401,4.950036588584318,0.08464822345980463,0.4186329247684962,0.12333228351282573,3.3943498,-1.5730417137341721,0.1438751389088624,0.09806030181977472,0.12352453359433746,-0.3430938,0.4947277,0.33499187,0.3559968,-0.61335945,-0.12055096,-0.18880352,0.49447733,0.31417555,-0.052574154,106,0,104,2,1.9968174,129.04259,0.23670651832464573,2.2278721808377653,31,False,5.412636,1.4013510658010815,0.01701886434954598,-0.14454427,12,9,0.15105823,0,12,False,105,7483.2575740758475,15.400716488342976,485.9032,16.00314,8,2277.905610076692,25.47893452310082,89.40349,16.957548,9,8234.14153637273,63.005821814491334,130.68858,14.972875,1.4047421,0,1.9846735,0.95440865,1.0302649,,,0,,,,b'NOT_AVAILABLE',206.2954055348526,-2.0739459047877062,98.36666197109159,-18.257992204556203,100001.0,4062.4734,3769.0,4468.45,2.3812,2.0077,2.724,1.1903,0.9886,1.377,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335899602478976',b'',0.010653314245717154,1.0
42,1635721458409799680,b'Gaia DR2 3131336071401161600',3131336071401161600,1581351420,2015.5,97.9896406955164,0.09786104567803412,4.944848666057986,0.09178202066159918,0.6015834541642914,0.12063412932471451,4.986843,-2.195979758415999,0.17062437492707103,0.6289257233336045,0.12638853618912652,0.065850295,0.36792952,0.59812546,0.5610733,-0.6266357,0.23000517,0.11520259,0.30325067,0.20649895,0.34342456,87,0,87,0,8.648282,248.69725,0.3134565280777827,10.209917180233855,31,False,7.9346805,1.433487772130427,0.016635934569493888,-0.048641644,10,8,0.18132547,0,13,False,83,34825.577976684624,70.88785948856724,491.27704,14.33362,12,11506.203399465301,66.46057136840825,173.12827,15.199058,12,35176.24549131099,192.11944941667122,183.0957,13.3962965,1.3404645,0,1.8027611,0.8654375,0.9373236,,,0,,,,b'NOT_AVAILABLE',206.3078614613316,-2.0612428279559545,98.38486325584971,-18.26218196110383,100001.0,3965.3333,3900.0,4149.5,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336071401161600',b'',0.010904930032129247,0.6
44,1635721458409799680,b'Gaia DR2 3131335689145193344',3131335689145193344,1351167863,2015.5,97.96879000304033,0.05311028499042816,4.93751028072005,0.056783183463433695,0.7016769563081503,0.07748761159206922,9.055344,-1.76307763303928,0.09775593608810336,0.6471895106634403,0.09799063145195704,-0.33791247,0.4556211,0.23773992,0.1816561,-0.55714124,-0.17655237,-0.04428499,0.41414264,0.22845761,-0.18704638,104,104,104,0,2.8754425,144.3645,0.0,0.0,31,True,349.41672,1.6842369633372083,0.014155129301489287,-0.2464173,12,9,0.059713896,0,14,False,104,324566.5246311768,94.90181409689102,3420.0244,11.910107,12,209710.20550418686,565.4361584002648,370.8822,12.047339,12,181307.36337561777,155.1087480691194,1168.9048,11.615881,1.2047378,0,0.43145847,0.13723278,0.2942257,,,0,,,,b'NOT_AVAILABLE',206.30479233213933,-2.0830595798469016,98.36347408814729,-18.270715832612325,100001.0,7662.355,7346.55,8134.6665,,,,,,,200111.0,2.907897,2.5800257,3.163273,26.26043,22.634426,29.886433,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335689145193344',b'',0.011146221441282638,0.7
50,1635721458409799680,b'Gaia DR2 3131336273261732864',3131336273261732864,441803240,2015.5,97.97609577076615,0.12787150986723728,4.953281461991366,0.14043912553133234,0.49776373692078363,0.20408345263555544,2.4390206,-1.2676408732752495,0.22771087900745796,0.24555247128307445,0.1903435464283747,-0.3267616,0.4655751,0.33952,0.40425244,-0.6527904,-0.114228375,-0.23406708,0.508381,0.32710147,-0.0014629782,104,0,101,3,1.3716707,115.532425,0.2483789600003221,0.8686108947085326,31,False,2.0579863,1.2916710221780914,0.02651601568339885,-0.16295256,12,9,0.24219218,0,12,False,101,2575.947295287161,16.22187691202487,158.79465,17.161024,10,795.6561457185852,7.439237946220885,106.95399,18.099575,10,3225.4109899612367,108.94784866430709,29.605091,15.990458,1.5610052,0,2.1091175,0.93855095,1.1705666,,,0,,,,b'NOT_AVAILABLE',206.2941473525313,-2.069328560762954,98.37016092471514,-18.254548427692228,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336273261732864',b'',0.012018267714630219,0.9
63,1635721458409799680,b'Gaia DR2 3131335620426680448',3131335620426680448,1109221770,2015.5,97.989467328971,0.1087645653129593,4.93330709459482,0.11414503012114714,0.412157918214574,0.13963409842731783,2.9516997,-2.4510242273761547,0.19707125406264925,0.42164515969515937,0.19777751686049358,0.121732704,0.3293216,0.6043803,0.49581695,-0.6021827,0.18140993,0.31055447,0.2888351,0.11981941,0.3111347,70,0,70,0,0.2902884,67.679115,0.08193554879886285,0.18803370179024162,31,False,5.980706,1.413307674887373,0.026890901725333507,-0.050521594,8,6,0.22127491,0,8,False,70,5784.143302014023,11.111694794958327,520.54553,16.282768,4,1937.5071893874976,42.543129974681676,45.542187,17.13328,5,6254.143227342494,64.92952485387579,96.32202,15.271501,1.4162253,1,1.8617792,0.85051155,1.0112677,,,0,,,,b'NOT_AVAILABLE',206.3180298406016,-2.066717851642927,98.3853893182695,-18.273714010159132,100002.0,4222.0,3907.0,4447.84,2.4253,2.0543,3.0614,1.2777,1.0479,1.611,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335620426680448',b'',0.013227608164607071,0.7
66,1635721458409799680,b'Gaia DR2 3131335620426677376',3131335620426677376,903700206,2015.5,97.97863908212786,0.140520181824069,4.928257339748927,0.19072162420718472,0.4970375062543952,0.2776044230697006,1.7904524,-1.6067899878023526,0.28436332490184807,-0.5311662900014226,0.24177280510112512,-0.4401594,0.4357628,0.23248795,0.23772876,-0.7752532,-0.42626247,-0.33932257,0.60079646,0.39924207,-0.045666642,109,0,108,1,0.95231825,116.55641,0.0,0.0,31,False,1.3345487,1.4624150498757418,0.0338196189168787,-0.17636536,13,10,0.3292241,0,13,False,107,1606.4948518513695,3.963958952152305,405.27536,17.673668,10,496.2652834556311,27.207276848350798,18.240168,18.612103,11,1966.4371607373662,14.918654499440983,131.81062,16.52772,1.5329663,0,2.084383,0.9384346,1.1459484,,,0,,,,b'NOT_AVAILABLE',206.3175359895318,-2.0786191607995446,98.37435669142337,-18.279382925608903,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335620426677376',b'',0.013414063508508196,0.6
68,1635721458409799680,b'Gaia DR2 3131336277556366848',3131336277556366848,1489446320,2015.5,97.9791065516639,0.053929392867224916,4.955347546332981,0.05488265104857474,0.7241553270160169,0.07999794899612298,9.052174,-1.4459016624464802,0.09437211113269836,0.5615030789496988,0.08083878680391877,-0.33932397,0.50367475,0.31993628,0.35024667,-0.595768,-0.10712829,-0.20643294,0.4891388,0.30352122,-0.036908966,106,0,106,0,2.263109,135.88599,0.14163915810529573,1.5549043979172092,31,False,15.374173,1.4468595038419383,0.011922110653375307,-0.15420485,12,9,0.10089171,0,12,False,106,20131.433310254255,40.44110706678232,497.7963,14.9286785,0,,,,,0,,,,,,2,,,,,,0,,,,b'NOT_AVAILABLE',206.29369689429916,-2.065714248975955,98.37318758107027,-18.252311471068378,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336277556366848',b'',0.013686862457952637,1.0
69,1635721458409799680,b'Gaia DR2 3131335899602479616',3131335899602479616,1200687032,2015.5,97.96974163338233,0.0669165231966605,4.95167505315696,0.07521198008282176,0.5095482186880471,0.10631466014647814,4.7928314,-0.5435577788501761,0.12337090580865663,1.3057341157925604,0.10515358207486084,-0.47773036,0.46459126,0.13833755,0.3023181,-0.63986254,-0.25510654,-0.41837823,0.57876897,0.3400749,-0.08361235,124,124,120,4,14.790978,514.96155,0.12723182029381644,3.9414213657986927,31,False,44.678215,1.3255026846615507,0.01807685753595691,-0.2331487,14,10,0.0775923,0,14,False,118,628863.1428214452,534.2917437868317,1177.0033,11.191976,13,128147.05051117198,625.2306293446887,204.95966,12.582117,12,763888.4505797117,1949.637784043781,391.81046,10.054345,1.4184891,1,2.527772,1.3901415,1.1376305,28.089121783560167,0.5010657262462667,3,4000.0,3.0,0.0,b'NOT_AVAILABLE',206.29265266456161,-2.075686511273713,98.36360454118157,-18.256519906997084,100002.0,3775.15,3443.0,3993.42,1.906,1.4852,2.1813,0.9217,0.6703,1.102,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335899602479616',b'',0.013732336221379567,0.4
70,1635721458409799680,b'Gaia DR2 3131336277559590272',3131336277559590272,369423985,2015.5,97.97962900462844,0.057159029990807755,4.955390712348722,0.05535725595258542,0.6267483726864562,0.08109899642931478,7.728189,-1.8440365772633716,0.09796831665379424,0.17458513512742233,0.08245057969485342,-0.27516556,0.5089033,0.29730436,0.3479694,-0.54394037,-0.045144882,-0.20724306,0.46577722,0.25878388,0.042172734,106,106,106,0,1.9206635,130.04031,0.0,0.0,31,True,288.55167,1.6945195612906987,0.012856925633640152,-0.1542056,12,9,0.061355684,0,12,False,105,225266.40625549725,109.53820492225557,2056.51,12.306624,12,144924.6231399949,745.0789183067848,194.5091,12.448533,12,133222.73498915968,700.7234373942007,190.1217,11.950474,1.2347485,0,0.49805927,0.14190865,0.35615063,,,0,,,,b'NOT_AVAILABLE',206.2938987351205,-2.065232484561797,98.37373208674983,-18.252238114373654,100001.0,7270.6665,7046.5737,8046.3003,,,,,,,200111.0,2.9838815,2.436338,3.176684,22.415825,18.817041,26.014608,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336277559590272',b'',0.013737375676660299,1.0
82,1635721458409799680,b'Gaia DR2 3131335654785455488',3131335654785455488,1637162048,2015.5,97.96666681869034,0.05397702070607759,4.932570592938431,0.05368444789667746,0.6583362630861046,0.07541586639196945,8.729413,-1.731933177861835,0.09295576658304153,0.08353742368533043,0.0831360617837663,-0.452644,0.50366557,0.11945203,0.25256377,-0.4937914,-0.13616414,-0.33824736,0.5112415,0.251771,-0.15544856,113,113,112,1,8.827211,293.73404,0.0,0.0,31,True,254.23183,1.7207769475550179,0.013852928918953242,-0.2974746,13,9,0.057460777,0,15,False,115,3483827.415697682,1459.546834666238,2386.924,9.333224,13,2324801.763729982,5632.440012965382,412.75217,9.435423,13,1737714.0529104734,5847.732783366741,297.1603,9.161974,1.166107,0,0.27344894,0.1021986,0.17125034,,,0,,,,b'NOT_AVAILABLE',206.30820231340678,-2.087214394826235,98.36155225899311,-18.275770014140672,100001.0,8088.0,6266.0,8487.25,0.9887,0.8137,1.076,0.4998,0.4202,0.5394,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131335654785455488',b'',0.015423466010664948,1.0
91,1635721458409799680,b'Gaia DR2 3131336002681686656',3131336002681686656,660140128,2015.5,97.99546830271592,0.056788309974759144,4.937848473400284,0.05264964379604489,0.5948891913887507,0.07794591261413117,7.6320767,-0.4623004364816483,0.09218756397855797,0.4439731595380922,0.08004378757219785,-0.38886198,0.5598198,0.058852248,0.21402435,-0.52985746,-0.20004532,-0.39986283,0.48436254,0.27681267,-0.05836845,113,113,110,3,5.39193,203.08435,0.0,0.0,31,False,428.9175,1.6824392101809333,0.013967035092435149,-0.18699561,13,10,0.058114264,0,16,False,116,637782.4185178791,232.32385826451375,2745.23,11.176684,13,417931.6316551379,1822.5480982115732,229.31172,11.298625,13,347067.1089836928,361.64435488258124,959.6918,10.910887,1.1994667,0,0.38773823,0.12194061,0.26579762,,,0,,,,b'NOT_AVAILABLE',206.31675592275576,-2.059318630006225,98.39139623142715,-18.26883211209995,100001.0,8130.3335,7743.3335,8363.0,1.01,0.66,1.31,0.4925,0.3299,0.6325,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3131336002681686656',b'',0.01667622104175179,0.2
