,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,dist,PMemb
1,1635721458409799680,b'Gaia DR2 5351448505437777280',5351448505437777280,3140375,2015.5,158.96552070714333,0.03403233589473358,-58.227545615023686,0.03525868236133614,0.34028624401986773,0.04359287210291907,7.8060064,-7.750375701606136,0.07086323220109962,3.1083458193817823,0.0735140871870069,0.22211461,-0.3871992,0.06267636,0.20967561,0.051695187,0.3733348,0.037220906,-0.11383344,0.26338434,0.13598259,186,151,184,2,10.521373,459.74133,0.0,0.0,31,False,202.74112,1.7512895514919564,0.007474540190870447,-0.15163715,21,11,0.052266043,0,28,False,210,157534.72004885448,46.03698468205112,3421.9165,12.694925,13,111751.89881088705,471.2415754274702,237.14355,12.730751,12,76174.40673188434,121.29902998246644,627.9886,12.557397,1.19292,1,0.17335415,0.03582573,0.13752842,,,0,,,,b'NOT_AVAILABLE',285.8563193959992,0.07653130297803906,198.53460825657123,-58.778618056670275,100002.0,9283.5,8456.25,9696.0,0.7537,0.6924,0.8717,0.379,0.3416,0.4556,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448505437777280',b'',0.0024176427538666755,0.7
4,1635721458409799680,b'Gaia DR2 5351448505437778944',5351448505437778944,303552022,2015.5,158.9693960873153,0.028301642653083207,-58.22969517963128,0.031075361318837116,0.35419452853537153,0.033925772129432444,10.440279,-7.802339084709285,0.05737045367109063,3.477494439601757,0.058179877741289625,0.14433272,-0.26216134,-0.03415204,0.39063755,0.27702808,0.5030597,0.26263145,0.13075797,0.20597395,0.2200435,195,0,194,1,0.060136814,189.50298,0.0,0.0,31,False,26.036049,1.6667820793439725,0.006588880086818509,-0.05440703,22,13,0.069819316,0,29,False,223,21473.650902940066,10.671148319708418,2012.3093,14.858601,11,13676.673996554744,54.188758523002775,252.38951,15.011436,16,13132.233682095135,86.39311686140852,152.00555,14.466073,1.248456,0,0.5453634,0.15283585,0.39252758,,,0,,,,b'NOT_AVAILABLE',285.8591576814645,0.07567780844212263,198.54032564140505,-58.77865651602331,100001.0,7020.0,6668.15,7416.0,1.04,0.606,1.2281,0.491,0.298,0.6231,200111.0,1.7429976,1.5618222,1.9317918,6.647169,5.1456037,8.148735,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448505437778944',b'',0.0025793874103504457,1.0
10,1635721458409799680,b'Gaia DR2 5351448509755016832',5351448509755016832,703038847,2015.5,158.97089916105233,0.029117986078212966,-58.23046909414919,0.033807871826873226,0.45487209603728096,0.033128372824577014,13.73059,-7.717534412682756,0.05147115442160391,3.0970178455184305,0.07833386422304446,0.34095556,-0.47136432,-0.13846584,0.55934846,-0.18365078,0.4010886,0.5538901,0.1382947,-0.35394764,0.19573258,161,0,161,0,-0.43961358,147.71921,0.0,0.0,31,False,44.724674,1.7037192554205114,0.006820953711352469,-0.15283822,18,11,0.08892988,0,29,False,174,35980.84223564461,14.608062400584362,2463.081,14.298187,13,24154.08025757859,69.11755807025628,349.46375,14.393912,16,19506.76807946245,59.034092034508994,330.43225,14.036457,1.2134471,1,0.35745525,0.09572506,0.2617302,,,0,,,,b'NOT_AVAILABLE',285.86022879956624,0.07539863445748547,198.54246046413644,-58.7786297066048,100002.0,8456.0,8071.0,8950.0,0.528,0.25,0.7901,0.2665,0.0687,0.392,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448509755016832',b'',0.0034093452605408,0.6
30,1635721458409799680,b'Gaia DR2 5351448509754734592',5351448509754734592,156022494,2015.5,158.97218000756348,0.11694196771669313,-58.224882402164475,0.08423048929753721,0.4022546950161195,0.07581431920028533,5.305788,-7.716302541926298,0.21041381677057316,3.7120364271246533,0.17018108029404852,0.6812091,0.11903379,0.440693,0.6538669,0.4424604,0.6468006,0.5098515,0.36203125,0.2618653,0.71669453,95,0,95,0,5.6959295,188.99323,0.22607467635903422,3.690067329949301,31,False,9.611168,1.5961488059379556,0.017988549764146322,-0.1348326,11,7,0.25197166,0,29,False,121,17017.01267935875,29.33774592952381,580.03815,15.111157,0,,,,,0,,,,,,0,,,,,,0,,,,b'NOT_AVAILABLE',285.8580420331557,0.0805836162356994,198.53564924204062,-58.77424798561649,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448509754734592',b'',0.006443350734368992,0.3
31,1635721458409799680,b'Gaia DR2 5351447032286265728',5351447032286265728,1389977299,2015.5,158.96087852456816,0.030580898070594137,-58.236293593519946,0.02847567484329809,0.3584434507193342,0.03202267349533559,11.193427,-7.642993246881292,0.0523529723274311,3.189178314834931,0.055872355949127775,0.14352039,-0.43842137,-0.24735194,0.2898116,0.045120418,0.28904703,-0.17424206,0.10665508,-0.055159554,0.23572637,186,0,186,0,-1.1178433,159.93907,0.0,0.0,31,False,28.81385,1.660154978562544,0.007312263608534456,-0.09031907,21,13,0.063296035,0,27,False,188,24237.73829491209,15.592333840371339,1554.4651,14.727136,14,15175.958235764263,62.98913583551436,240.92978,14.898498,16,14461.216739478316,37.96798228290896,380.87924,14.361408,1.2227699,0,0.53708935,0.17136192,0.36572742,,,0,,,,b'NOT_AVAILABLE',285.8585396301315,0.06772386508579128,198.54340857904427,-58.78647278659456,100001.0,7177.75,6838.125,7636.0,,,,,,,200111.0,1.7535151,1.5493672,1.9320222,7.3530426,5.7835436,8.922542,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447032286265728',b'',0.0066696447649150165,1.0
37,1635721458409799680,b'Gaia DR2 5351447238444375936',5351447238444375936,627262602,2015.5,158.9520114676486,0.02902716142962474,-58.23253859272778,0.02797974434848482,0.34362601514550717,0.030317728202890918,11.334161,-7.77548742017951,0.05821996311622604,3.24251028655138,0.05421065067754205,-0.027468333,-0.07974104,-0.13532527,0.51309675,0.1136226,0.5657348,-0.05924961,0.1344919,0.20468813,0.107116565,192,0,190,2,-0.44258395,175.97107,0.0,0.0,31,False,30.069584,1.6626179254166267,0.00624553538162705,0.016850429,22,12,0.06616091,0,28,False,201,24453.141351856793,12.300036555860821,1988.0543,14.717529,11,15311.339379361812,66.26987068397186,231.04526,14.888855,12,14923.416629567066,41.59936831503646,358.74142,14.32725,1.2364365,0,0.56160545,0.17132568,0.39027977,,,0,,,,b'NOT_AVAILABLE',285.85262333605476,0.0686661764535119,198.53193297900762,-58.787197015542766,100001.0,6851.0,6484.075,7365.25,1.232,0.9549,1.4393,0.6385,0.4949,0.7351,200111.0,2.0103476,1.7394186,2.2443109,8.021451,6.3086114,9.734291,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447238444375936',b'',0.007089647028318651,1.0
39,1635721458409799680,b'Gaia DR2 5351448509754735360',5351448509754735360,1262557291,2015.5,158.96826751266173,0.043230103741049006,-58.222813901324045,0.039872840094038416,0.3841735540556985,0.051167077859273304,7.508218,-7.742674898835856,0.1013916521897994,3.544401860988527,0.08295838162433324,-0.0074744346,-0.28049678,-0.037882607,0.35127708,-0.12325776,0.5788928,-0.23394535,-0.15594465,0.35534808,-0.16932403,139,0,138,1,-1.8515042,104.46206,0.0,0.0,31,False,18.4584,1.6367077033811746,0.009002451762744784,-0.13307296,16,10,0.10405726,0,24,False,168,15160.466232822126,10.389663798517397,1459.1874,15.236585,13,9373.074260072199,76.72681740924799,122.161644,15.421683,12,9847.231042271713,60.80773202852276,161.94044,14.778635,1.2677912,0,0.6430483,0.18509865,0.45794964,,,0,,,,b'NOT_AVAILABLE',285.85522680359486,0.08135701397033848,198.530017895096,-58.774279968576494,100001.0,6621.0,6246.0,7185.3335,1.0393,0.685,1.308,0.552,0.3145,0.6564,200111.0,1.5148212,1.2862183,1.7021765,3.9729378,2.8140755,5.1318,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448509754735360',b'',0.007360869707995401,0.6
40,1635721458409799680,b'Gaia DR2 5351448715913147904',5351448715913147904,1172023644,2015.5,158.95542659407977,0.03793391893829813,-58.22426696367314,0.04106646960437381,0.3611106073575848,0.04768012242893632,7.573609,-7.745213742878207,0.0705156716601087,3.2344971736551145,0.07885905766429491,0.09781469,-0.3561714,-0.2123394,0.097971,0.004786322,0.24862517,-0.32179102,0.067942664,0.2738232,0.03996834,213,213,205,8,14.10681,634.159,0.11300720474034144,4.174741768675149,31,False,54.696457,1.7743625897982696,0.009639153757870713,-0.05866638,24,14,0.049765896,0,34,False,275,49346334.90765035,40885.966176895905,1206.926,6.4552283,27,35596721.277206935,87084.6908908057,408.7598,6.472863,27,21428277.36601628,55856.58815937032,383.63025,6.434452,1.1556076,0,0.03841114,0.017634869,0.020776272,,,0,,,,b'NOT_AVAILABLE',285.8500777189261,0.07673916525375894,198.52292168193506,-58.780137151939634,100001.0,9002.0,7904.5,9478.0,0.0763,0.0189,0.3038,0.048,0.0113,0.138,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448715913147904',b'',0.0073940836373265284,1.0
47,1635721458409799680,b'Gaia DR2 5351448509755018752',5351448509755018752,40459662,2015.5,158.9731464382714,0.01855436152326707,-58.2231633321654,0.01840513562452425,0.3492245705600144,0.020922991813680607,16.690948,-7.4988207984085085,0.03754139942020733,3.2285872663701527,0.039694228462658965,0.085405305,-0.3147734,-0.21170244,0.30038166,0.091748856,0.31507507,-0.038924303,0.017617365,-0.062329337,0.2510228,205,0,205,0,0.17913064,202.93015,0.0,0.0,31,False,94.74121,1.6995915903100742,0.004303292248536846,-0.1392234,23,13,0.05105868,0,28,False,207,73989.76651641706,30.70540033692522,2409.6663,13.515436,18,48671.50459048631,111.3524842594123,437.09402,13.633202,15,39842.893741778076,50.52067459772221,788.6453,13.261043,1.196306,0,0.372159,0.11776543,0.25439358,,,0,,,,b'NOT_AVAILABLE',285.8576308461287,0.08232864594024193,198.53395950487345,-58.77268375120432,100001.0,7880.6665,7500.0,8426.0,,,,,,,200111.0,2.6601217,2.3269362,2.9370062,24.589487,20.641617,28.537357,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448509755018752',b'',0.008130599189121401,0.9
59,1635721458409799680,b'Gaia DR2 5351447027969026560',5351447027969026560,1001022483,2015.5,158.96328916624648,0.10657096996050848,-58.23885391029696,0.10058753116248496,0.3039506300600456,0.10442275873980877,2.91077,-7.9713135667845245,0.20675750687240457,3.5359977745832962,0.19541043293629148,-0.13346581,-0.15728582,-0.37521836,0.48537478,0.08163486,0.5437417,-0.08326134,0.05213085,0.09763145,0.011954407,205,0,205,0,2.513938,253.82744,0.30240533129923186,1.5718826770200167,31,False,1.498727,1.4777463481135777,0.021322910242636193,-0.0842607,23,13,0.20345709,0,28,False,224,1846.2915812957388,7.066240648615085,261.28342,17.522615,19,1158.5409184194168,43.34729655233914,26.726948,17.69161,18,2027.8751136530009,20.192446182973338,100.427414,16.494316,1.7258466,0,1.1972942,0.1689949,1.0282993,,,0,,,,b'NOT_AVAILABLE',285.8609120617715,0.066131052604771,198.54865645917408,-58.78734995260692,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447027969026560',b'',0.00897273644280493,0.5
67,1635721458409799680,b'Gaia DR2 5351447238444383744',5351447238444383744,230283850,2015.5,158.94671865943246,0.03659139721367041,-58.227076852416566,0.03606165862175507,0.27819297388825753,0.042357359388012675,6.56776,-7.834516939226932,0.0673521511900331,3.1254481236214127,0.06953070568032173,0.010593542,-0.21425739,-0.26103687,0.2762639,0.22052647,0.3234393,-0.008843607,0.27600694,0.13351865,0.007996066,170,170,165,5,11.251204,456.11462,0.04819062126561809,0.697238980509387,31,False,180.74187,1.770944705904791,0.010376351239024197,-0.10152442,20,13,0.045188528,0,31,False,192,446033.47204879153,230.91233896888502,1931.6139,11.564947,13,330846.86486744514,2345.163381894501,141.07625,11.5523205,14,198960.5037356637,471.83068163862174,421.67776,11.515003,1.1878197,1,0.037317276,-0.012626648,0.049943924,,,0,,,,b'NOT_AVAILABLE',285.84749252266306,0.07202345136219951,198.52063124835814,-58.78538233918761,102002.0,9480.333,6217.3335,9613.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447238444383744',b'',0.009786772051799363,0.8
71,1635721458409799680,b'Gaia DR2 5351448509754721024',5351448509754721024,352034716,2015.5,158.98090375023,0.0285655652106223,-58.23511915907013,0.030265263273719305,0.41651798475707613,0.0317285762097245,13.127535,-7.563657089410634,0.05444212823790853,3.165361848064447,0.056412169890602354,0.20927821,-0.27064848,-0.080025546,0.37984824,0.12592453,0.46043065,0.0928763,0.12557244,0.12834355,0.26758906,211,140,210,1,9.583886,465.58063,0.0,0.0,31,False,175.53087,1.7582777556671467,0.006956891921336153,-0.051739927,24,13,0.049612198,0,28,False,241,135174.60840376548,51.06990067009698,2646.8547,12.861128,14,96342.75742479617,451.9243428415394,213.18338,12.891841,15,66892.58145911245,184.46390863818962,362.63235,12.698475,1.2075888,1,0.19336605,0.030713081,0.16265297,,,0,,,,b'NOT_AVAILABLE',285.86710907409775,0.07397475242699131,198.55597678859718,-58.778101602800156,102002.0,9429.75,9046.667,9811.75,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448509754721024',b'',0.0100825079909068,0.8
75,1635721458409799680,b'Gaia DR2 5351448544114479488',5351448544114479488,322223385,2015.5,158.96998775469703,0.03250017625279325,-58.21995264419686,0.045490812904413154,0.3430546413145465,0.0407192316994816,8.42488,-8.101350680706117,0.06564529878710015,3.195276840573075,0.08124534039386941,0.15737109,-0.32332426,-0.0851358,0.39557195,0.23741376,0.5291803,0.47865066,0.21868695,0.06192594,0.33798432,180,144,178,2,9.000225,399.0581,0.0,0.0,31,False,186.0408,1.7378376276249194,0.00794175740526523,-0.08065809,20,11,0.06420689,0,29,False,194,151716.64130256535,125.6636762257068,1207.323,12.735783,16,106082.17740593315,787.9157863565927,134.63644,12.787282,12,75395.68718293545,231.6096930041989,325.52905,12.568554,1.1961632,1,0.21872807,0.051499367,0.1672287,,,0,,,,b'NOT_AVAILABLE',285.85459338513857,0.08429066562853925,198.52728497319788,-58.771634194327014,100002.0,9189.0,9084.0,9495.0,0.891,0.685,0.9833,0.4283,0.3376,0.4867,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448544114479488',b'',0.010360835358708268,0.7
78,1635721458409799680,b'Gaia DR2 5351447234127452672',5351447234127452672,1650512681,2015.5,158.95098291179406,0.04991878445921329,-58.23792389003357,0.04579474584118367,0.2730520449526211,0.05512139492216901,4.953649,-7.717089262317383,0.0872290323681042,3.0952182243364916,0.09592149311355283,0.010427406,-0.40207234,-0.26024526,0.28578326,0.0940525,0.31372926,-0.056871634,0.18682875,0.018440554,0.17418881,166,166,164,2,14.903722,598.73914,0.12331050350518703,4.083897084917605,31,False,43.961452,1.7744671595312553,0.012443491285421287,-0.2260598,19,12,0.059253026,0,27,False,220,3549871.1311879023,1992.4595982186365,1781.6527,9.312834,22,2575788.6843626397,8227.853577064412,313.0572,9.324113,21,1575068.511388889,4432.750053743029,355.32535,9.268671,1.169298,0,0.055441856,0.011279106,0.04416275,,,0,,,,b'NOT_AVAILABLE',285.8548270670299,0.06372267682237243,198.53864933389005,-58.79134212372077,100001.0,9532.0,9064.0,9669.333,0.448,0.2253,0.5775,0.256,0.1389,0.3426,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447234127452672',b'',0.010726194770475907,0.8
80,1635721458409799680,b'Gaia DR2 5351447032285945856',5351447032285945856,1323197595,2015.5,158.96888187709456,0.03848778235078622,-58.24047365776963,0.02472913527426129,0.35274722438534695,0.03861371352633469,9.135283,-7.581055378131901,0.0606610843515678,3.280890716952374,0.0522258980988983,-0.05354783,-0.5520383,-0.27941865,0.28389645,0.081848085,0.34466752,-0.18958646,-0.061141677,0.07935563,-0.060572773,144,0,143,1,-1.2790791,117.223404,0.0,0.0,31,False,67.897026,1.6986718515257702,0.006339980429491695,-0.27669472,17,9,0.06522464,0,24,False,178,54478.00899421418,21.51102238397043,2532.5625,13.847813,18,35913.24870172575,79.08463663580474,454.11157,13.963251,17,29845.791692237173,96.04825690886031,310.73746,13.574712,1.207075,0,0.3885393,0.11543846,0.27310085,,,0,,,,b'NOT_AVAILABLE',285.8642716252972,0.06618589150096374,198.5548588324389,-58.78637092692248,100001.0,7761.0,7478.0,8230.0,0.976,0.7689,1.1361,0.485,0.3684,0.553,200111.0,2.318138,2.0614603,2.4969146,17.56483,13.149986,21.979675,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447032285945856',b'',0.010816630987202272,1.0
82,1635721458409799680,b'Gaia DR2 5351447238427097472',5351447238427097472,311095106,2015.5,158.9434778602791,0.04897264375614118,-58.23069864225388,0.047502942618930614,0.3869476393491112,0.05572380570881845,6.9440274,-7.855273685804047,0.09525500673699376,3.2450126600139573,0.09111663008594885,-0.059338067,-0.2135156,-0.36860776,0.31024387,0.20434797,0.36222166,0.050425418,0.16041593,0.14631726,-0.04017985,204,0,202,2,15.55737,693.7185,0.36953571340105196,18.731565036818644,31,False,5.7895446,1.688162802928344,0.011065510031025565,0.011167988,23,14,0.09688859,0,27,False,219,26762.679789526665,29.00365770696894,922.7346,14.619542,12,17594.90912595474,46.32838004418787,379.78683,14.737921,14,16402.194044103922,94.2878949013088,173.95863,14.224665,1.2703176,0,0.5132561,0.11837864,0.39487743,,,0,,,,b'NOT_AVAILABLE',285.847809882946,0.06803241899915607,198.52334018039886,-58.78913178706849,102001.0,7109.075,6863.3335,7844.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447238427097472',b'',0.01110369829371144,0.8
84,1635721458409799680,b'Gaia DR2 5351448509754711936',5351448509754711936,352331939,2015.5,158.9783574048776,0.0910534529938195,-58.23840060265187,0.08443115159041352,0.2955585311820735,0.10584908571088139,2.7922635,-7.3112484580825745,0.18512860656105057,3.3312688357868865,0.15856176055603644,-0.047334265,-0.24125884,-0.24833876,0.39894494,0.3115872,0.503154,0.052380636,0.41804004,0.121062845,0.057685476,196,0,194,2,0.8759643,205.84085,0.12686900020122618,0.3108633168231331,31,False,1.9140438,1.4428554639743616,0.021345077063435376,0.0011082125,22,14,0.17908195,0,28,False,225,2046.3779303533718,6.718213574552595,304.6015,17.410902,15,1291.998491039159,68.89881287484879,18.752115,17.573233,14,2337.0059224365186,71.92394600087069,32.492737,16.340271,1.7733793,0,1.2329617,0.16233063,1.070631,,,0,,,,b'NOT_AVAILABLE',285.8675732655418,0.07046061929733577,198.55870748422703,-58.78135140994805,,,,,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448509754711936',b'',0.011193975173594092,0.4
85,1635721458409799680,b'Gaia DR2 5351447032285948800',5351447032285948800,1097572352,2015.5,158.97120833395644,0.022084458600891563,-58.24059028598511,0.021062817647625357,0.39811747905258127,0.024064459487313956,16.543795,-7.758009580729679,0.03821938436234782,3.4209999074652346,0.046813590006190134,0.007930633,-0.36446732,-0.19385684,0.39700645,0.18680519,0.30655202,-0.16046181,0.08475994,-0.22583574,0.1993981,179,0,179,0,-0.10568705,171.37508,0.0,1.5235635470926849e-15,31,False,111.395615,1.7038110696291482,0.005014143143227428,-0.12704925,20,13,0.055635694,0,26,False,202,96901.89400245306,38.00016474375037,2550.0388,13.222535,17,66149.42296282318,514.2693883377913,128.62796,13.300073,15,52450.79645419929,282.4005603042874,185.73192,12.96254,1.2239206,0,0.337533,0.07753754,0.25999546,,,0,,,,b'NOT_AVAILABLE',285.86539262394757,0.06669231646506531,198.55666855310912,-58.785574990192,102001.0,8630.0,8071.0,9193.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447032285948800',b'',0.011252183700982726,1.0
86,1635721458409799680,b'Gaia DR2 5351448711596202624',5351448711596202624,1405723242,2015.5,158.9511166332628,0.0944799536345644,-58.22112963398195,0.10718139013441505,0.3057838426857528,0.1302652814462045,2.3473933,-7.0392846239374345,0.18513526589364623,3.05068517642979,0.19046676321445366,0.0976933,-0.3878457,-0.05604732,0.18166837,0.14572261,0.3724463,0.24804932,-0.0040484844,0.36190292,-0.081958055,168,0,166,2,5.717882,285.96436,0.45916305206796865,5.77433278204501,31,False,1.6809776,1.5360709531261878,0.02382857989724167,-0.10440701,19,12,0.17863993,0,23,False,167,2818.897655209013,8.057498573444839,349.84775,17.063168,11,2153.329232496229,87.55144655994943,24.595016,17.018612,9,2909.383989387182,96.86360986698406,30.035883,16.102417,1.7959905,0,0.9161949,-0.044555664,0.9607506,,,0,,,,b'NOT_AVAILABLE',285.8465499027298,0.0783357069751733,198.51553061406716,-58.779573339413254,102001.0,5095.6333,4283.0,6938.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448711596202624',b'',0.011258741389061622,0.2
89,1635721458409799680,b'Gaia DR2 5351448715913143680',5351448715913143680,1688871568,2015.5,158.94752447895047,0.023048461789839284,-58.22281304008514,0.023560222848734654,0.30265349755699583,0.029332514855285107,10.318021,-7.663908463361733,0.04852296802067009,3.733500626709947,0.04719137070082182,0.06181603,-0.1675015,-0.17321965,0.24559505,0.11950874,0.32505372,-0.15357487,0.33029336,0.22865407,0.12764814,200,0,200,0,0.09319154,196.17607,0.0,0.0,31,False,37.607758,1.6505000534322778,0.005792869096570856,-0.011100218,23,13,0.055675145,0,27,False,198,30252.220304895665,13.618040780950714,2221.4812,14.486472,9,18676.08193879554,261.5897717503817,71.39454,14.673174,8,19494.832042450475,84.80973798529169,229.8655,14.037121,1.2617558,0,0.6360531,0.18670177,0.4493513,,,0,,,,b'NOT_AVAILABLE',285.84574366667675,0.0759351852461424,198.5153097552841,-58.78210304605093,100001.0,6611.0,6246.0,7168.5,,,,,,,200111.0,2.724433,2.3171484,3.0521543,12.773667,9.7532215,15.794113,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448715913143680',b'',0.011415414988461077,0.5
107,1635721458409799680,b'Gaia DR2 5351448711596200448',5351448711596200448,563084433,2015.5,158.94478425470106,0.04298640588571376,-58.222616567807755,0.03949601223225239,0.4396185708605292,0.04074576912061911,10.789306,-7.889173518290338,0.07298596684230815,3.3908195391525,0.06683141245166901,-0.34573132,-0.46196797,-0.5354563,0.5026962,0.16954538,0.61611223,-0.17452934,0.21527043,-0.09670399,-0.11348916,170,127,168,2,5.4354362,281.19293,0.0,1.1801472489557337e-15,31,False,186.65752,1.7331184073099646,0.00845625864166621,-0.15574245,20,12,0.061500248,0,24,False,190,140011.5287717439,45.81134448156185,3056.2632,12.822956,12,96730.36266258576,448.56671801110525,215.6432,12.887481,12,71077.79742344646,486.00652203185825,146.24864,12.632586,1.198531,1,0.2548952,0.06452465,0.19037056,,,0,,,,b'NOT_AVAILABLE',285.84439353039386,0.07538916291512318,198.51309524880682,-58.782999524101584,100002.0,8700.5,8394.0,9050.25,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448711596200448',b'',0.012689952425183443,0.7
108,1635721458409799680,b'Gaia DR2 5351447238444357760',5351447238444357760,1555486318,2015.5,158.94395777573217,0.03935741574326573,-58.23666217622456,0.04493189534910502,0.42731977678065003,0.04579693918524572,9.3307495,-7.529967949813494,0.07199888865425809,3.5440035183384193,0.08868768762572173,0.042562306,-0.34073573,-0.2353148,0.29999557,-0.028628023,0.33395994,-0.30319646,0.062661126,0.06553639,0.06893411,193,193,191,2,12.885456,560.2573,0.048016897718407094,0.6031470442056647,31,False,65.69706,1.7384837461147549,0.009684413256900937,-0.011334686,22,12,0.056478,0,30,False,256,17835169.311936226,13143.774518511324,1356.9291,7.5601726,26,12285782.24940864,27627.34660642214,444.6964,7.627881,28,8454930.164403748,24726.812668243754,341.9337,7.4441447,1.1629108,0,0.18373632,0.06770849,0.11602783,,,0,,,,b'NOT_AVAILABLE',285.85099061682513,0.06298162530930085,198.53192562251817,-58.79311139427112,100001.0,8490.25,8154.5,8800.0,0.369,0.3086,0.7154,0.2,0.1535,0.3601,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351447238444357760',b'',0.01275839774802663,0.8
117,1635721458409799680,b'Gaia DR2 5351448539797519104',5351448539797519104,484584,2015.5,158.97391738639635,0.03472930761996204,-58.21756658807791,0.029391448361171482,0.263380306962057,0.04026140676525987,6.541756,-7.784796014225679,0.052452392528938935,3.4833854953429837,0.050248034360172875,-0.28441837,-0.689195,-0.4223325,0.32322615,0.35717425,0.49775362,0.076960124,0.30624166,-0.07419373,0.026639767,175,0,175,0,1.9619137,208.03899,0.0,0.0,31,False,56.357056,1.7302854507312961,0.006570765927096399,-0.12738727,20,12,0.06277999,0,25,False,185,50519.1231203287,15.832712894327294,3190.8064,13.929727,13,35054.16923107906,189.4282998004353,185.05244,13.989539,9,26207.52293026034,49.83230620627197,525.9143,13.715855,1.2126436,0,0.2736845,0.059812546,0.21387196,,,0,,,,b'NOT_AVAILABLE',285.85520621709856,0.08738923738309785,198.5267755681528,-58.7684866630258,102001.0,8866.0,8472.667,9189.0,,,,,,,,,,,,,,b'https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5351448539797519104',b'',0.01329455284485667,0.9
